日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,舜禹股份,27.97,0.47%,14.18%,0.765739,0.753554,0.012185,0.11%,1.52,-0.04,0.72,3.16,39036600.0,1092000000.0,67.51
2023-09-04,舜禹股份,28.63,0.77%,12.23%,0.5809770000000001,0.765072,-0.18409499999999995,-1.64%,1.37,0.0,0.45,1.62,39036600.0,1120000000.0,69.27
2023-08-31,舜禹股份,29.18,-4.48%,19.76%,0.8443,1.43,-0.5857,-5.14%,2.27,0.0,0.51,4.09,39036600.0,1139000000.0,70.43
2023-08-29,舜禹股份,32.38,5.30%,46.76%,3.08,2.79,0.29,2.29%,5.87,0.0,1.22,9.3,39036600.0,1264000000.0,78.15
2023-08-28,舜禹股份,30.75,5.31%,41.40%,2.47,2.51,-0.0399999999999997,-0.33%,4.99,0.16,1.05,8.77,39036600.0,1200000000.0,74.22
2023-08-25,舜禹股份,29.2,3.11%,44.70%,2.75,2.55,0.2,1.75%,5.3,-0.1,1.16,8.93,39036600.0,1140000000.0,70.48
2023-08-24,舜禹股份,28.32,-4.87%,30.18%,1.47,1.83,-0.36,-3.25%,3.3,0.0,0.81,8.33,39036600.0,1106000000.0,291.48
2023-08-23,舜禹股份,29.77,1.40%,33.12%,2.0,1.87,0.13,1.12%,3.86,-0.03,0.94,7.77,39036600.0,1162000000.0,306.41
2023-08-21,舜禹股份,32.18,5.13%,46.39%,3.01,2.71,0.3,2.39%,5.72,0.09,1.6,8.85,39036600.0,1256000000.0,331.21
2023-08-18,舜禹股份,30.67,4.18%,38.38%,2.48,2.11,0.37,3.10%,4.61,0.03,1.47,9.51,39036600.0,1195000000.0,315.05
2023-08-16,舜禹股份,29.45,2.33%,23.58%,1.39,1.3,0.09,0.78%,2.69,0.0,0.69,5.42,39036600.0,1150000000.0,303.12
2023-08-15,舜禹股份,28.78,-5.95%,28.78%,1.51,1.72,-0.21,-1.87%,3.29,0.0,0.79,5.65,39036600.0,1123000000.0,296.22
2023-08-14,舜禹股份,30.6,-3.23%,28.18%,1.47,1.9,-0.43,-3.60%,3.37,0.03,0.72,3.79,39036600.0,1195000000.0,314.95
2023-08-11,舜禹股份,31.62,-0.88%,32.59%,1.97,1.78,0.19,1.54%,4.12,-0.13,0.74,5.77,39036600.0,1234000000.0,325.45
2023-08-10,舜禹股份,31.9,-1.85%,37.95%,2.16,2.59,-0.43,-3.45%,4.75,0.03,0.75,7.17,39036600.0,1245000000.0,328.33
2023-08-09,舜禹股份,32.5,1.21%,43.25%,2.79,2.83,-0.04,-0.32%,5.63,-0.06,0.83,7.94,39036600.0,1269000000.0,334.51
2023-08-08,舜禹股份,32.11,-4.72%,41.05%,2.34,2.95,-0.61,-4.87%,5.29,0.13,0.73,10.24,39036600.0,1253000000.0,330.49
2023-08-07,舜禹股份,33.58,-1.15%,37.58%,2.38,2.52,-0.14,-1.06%,4.92,-0.09,0.66,10.3,39036600.0,1316000000.0,346.86
2023-08-03,舜禹股份,37.22,13.61%,68.58%,4.72,4.68,0.04,0.27%,9.48,-0.11,1.10,27.29,39036600.0,1456000000.0,384.01
2023-08-02,舜禹股份,32.76,-5.21%,52.16%,3.02,3.51,-0.49,-3.83%,6.53,0.03,0.77,11.86,39036600.0,1279000000.0,337.18
2023-07-31,舜禹股份,38.7,10.57%,65.08%,4.53,4.52,0.01,0.07%,9.05,0.42,0.9,21.43,39036600.0,1511000000.0,398.32
2023-07-28,舜禹股份,35.0,2.61%,69.39%,4.42,4.93,-0.51,-3.73%,9.34,0.0,0.93,15.24,39036600.0,1366000000.0,360.24
2023-07-27,舜禹股份,34.11,62.97%,74.94%,4.33,4.36,-0.0300000000000006,-0.23%,8.7,0.0,--,41.47,39036600.0,1332000000.0,351.08
