日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,传音控股,130.0,0.00%,0.26%,1.23,1.44,-0.21,-0.02%,2.67,0.02,0.65,2.99,807000000.0,,50.01,104853000000.0
2023-08-11,传音控股,130.0,-1.37%,0.27%,1.19,1.66,-0.47,-0.04%,2.85,0.0,0.68,2.46,807000000.0,,50.01,104853000000.0
2023-08-10,传音控股,131.8,-0.53%,0.30%,1.34,1.84,-0.5,-0.05%,3.18,0.16,0.78,2.73,807000000.0,,50.7,106305000000.0
2023-08-09,传音控股,132.5,-0.39%,0.36%,1.67,2.2,-0.5300000000000002,-0.05%,3.87,-0.06,0.96,2.33,807000000.0,,50.97,106870000000.0
2023-08-08,传音控股,133.02,-0.93%,0.42%,1.65,2.86,-1.21,-0.11%,4.51,-0.11,0.95,2.37,807000000.0,,51.17,107289000000.00003
2023-08-07,传音控股,134.27,4.19%,0.62%,3.82,2.87,0.95,0.09%,6.69,0.0,1.31,7.08,807000000.0,,51.65,108298000000.0
2023-08-04,传音控股,128.82,1.23%,0.29%,1.57,1.39,0.18,0.02%,3.01,-0.1,0.49,2.73,807000000.0,,49.58,103942000000.0
2023-08-03,传音控股,127.29,0.00%,0.22%,1.13,1.14,-0.01,-0.00%,2.3,0.02,0.3,2.73,807000000.0,,48.95,102634999999.99997
2023-08-02,传音控股,127.29,0.13%,0.32%,1.59,1.64,-0.05,-0.00%,3.22,0.2,0.42,3.84,807000000.0,,48.97,102668000000.0
2023-08-01,传音控股,127.13,3.59%,0.74%,3.81,3.68,0.13,0.01%,7.49,0.02,1.08,5.74,807000000.0,,48.91,102539000000.00003
2023-07-31,传音控股,122.73,1.44%,0.75%,3.67,3.76,-0.09,-0.01%,7.43,0.47,1.27,2.89,807000000.0,,47.21,98990000000.0
2023-07-28,传音控股,120.99,-3.75%,1.12%,5.44,5.48,-0.04,-0.00%,10.92,0.32,2.5,7.08,807000000.0,,46.54,97586000000.0
2023-07-27,传音控股,125.7,0.00%,0.77%,3.54,4.29,-0.75,-0.07%,7.83,0.0,1.7,6.94,807000000.0,,48.36,101385000000.0
2023-07-26,传音控股,125.7,-2.29%,0.37%,1.66,2.12,-0.46,-0.05%,3.78,-0.13,0.84,3.52,807000000.0,,48.36,101385000000.0
2023-07-24,传音控股,127.75,0.51%,0.30%,1.32,1.76,-0.44,-0.04%,3.08,-0.01,0.69,4.23,803999999.9999999,,49.14,102705000000.0
2023-07-21,传音控股,127.1,-0.40%,0.38%,1.84,2.08,-0.24,-0.02%,3.92,0.06,0.84,2.56,803999999.9999999,,48.89,102182000000.0
2023-07-20,传音控股,127.61,-4.31%,0.80%,4.19,4.07,0.1200000000000006,0.01%,8.26,-0.46,2.04,6.17,803999999.9999999,,48.93,102592000000.0
2023-07-19,传音控股,133.58,1.06%,0.30%,1.54,1.68,-0.14,-0.01%,3.23,0.0,0.74,4.44,803999999.9999999,,51.14,107215000000.00003
2023-07-17,传音控股,134.55,0.76%,0.27%,1.39,1.54,-0.15,-0.01%,2.93,0.25,0.47,4.93,803999999.9999999,,51.59,108172000000.0
2023-07-14,传音控股,133.53,2.09%,0.47%,2.92,2.15,0.77,0.07%,5.07,0.02,0.79,4.39,803999999.9999999,,51.2,107351000000.0
2023-07-13,传音控股,130.8,-0.11%,0.50%,2.82,2.47,0.3499999999999997,0.03%,5.28,0.09,0.84,3.37,803999999.9999999,,50.16,105157000000.0
2023-07-12,传音控股,130.94,-2.36%,0.52%,2.51,2.95,-0.44,-0.04%,5.47,-0.04,0.87,3.2,803999999.9999999,,50.21,105269000000.0
2023-07-11,传音控股,134.1,0.18%,0.46%,2.29,2.7,-0.41,-0.04%,5.0,0.45,0.79,3.61,803999999.9999999,,51.42,107809999999.99997
2023-07-10,传音控股,133.86,-5.64%,0.94%,5.06,5.14,-0.08,-0.01%,10.2,-0.01,1.55,8.8,803999999.9999999,,51.33,107617000000.0
2023-07-07,传音控股,141.86,2.06%,0.57%,3.05,3.36,-0.31,-0.03%,6.42,-0.01,0.93,5.91,803999999.9999999,,54.4,114048000000.0
2023-07-06,传音控股,139.0,1.61%,0.47%,2.54,2.8,-0.26,-0.02%,5.34,0.25,0.63,5.09,803999999.9999999,1117.49,53.3,
2023-07-05,传音控股,136.8,-2.63%,0.51%,2.62,3.04,-0.42,-0.04%,5.66,-0.15,0.62,3.48,803999999.9999999,1099.8,52.45,
2023-07-04,传音控股,140.5,0.56%,0.41%,2.33,2.26,0.07,0.01%,4.59,-0.28,0.45,3.49,803999999.9999999,1129.55,53.87,
2023-07-03,传音控股,139.72,-4.95%,1.07%,5.8,6.29,-0.49,-0.04%,12.08,0.5,1.3,8.27,803999999.9999999,1123.28,53.58,
2023-06-30,传音控股,147.0,0.38%,0.60%,4.1,2.94,1.16,0.10%,7.04,-0.14,0.72,4.64,803999999.9999999,1181.81,56.37,
2023-06-29,传音控股,146.45,4.61%,1.18%,8.960000000000003,4.72,4.240000000000002,0.36%,13.68,-0.03,1.57,7.9,803999999.9999999,1177.3900000000006,56.16,
2023-06-28,传音控股,140.0,-2.40%,0.91%,5.5,4.69,0.8099999999999994,0.07%,10.19,0.13,1.18,5.93,803999999.9999999,1125.53,53.68,
2023-06-27,传音控股,143.44,-1.67%,0.74%,4.56,3.95,0.61,0.05%,8.51,-0.13,0.94,4.47,803999999.9999999,1153.19,55.0,
2023-06-26,传音控股,145.88,-1.61%,0.70%,3.86,4.53,-0.67,-0.06%,8.39,-0.53,0.96,8.07,803999999.9999999,1172.8,55.94,
