日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,泰晶科技,16.23,3.18%,5.83%,2.18,1.43,0.7500000000000003,1.20%,3.61,-0.06,1.37,4.7,386000000.0,,67.10,6268000000.0
2023-09-04,泰晶科技,15.74,5.71%,6.48%,2.03,1.89,0.14,0.23%,3.92,0.0,2.65,5.04,386000000.0,,65.07,6078000000.0
2023-08-31,泰晶科技,14.33,-0.28%,1.71%,0.482753,0.461862,0.020891,0.04%,0.944614,0.0,0.89,2.64,386000000.0,,59.24,5534000000.0
2023-08-29,泰晶科技,13.87,4.84%,2.00%,0.694566,0.360362,0.334204,0.62%,1.05,0.0,1.42,6.12,386000000.0,,70.61,5356000000.0
2023-08-28,泰晶科技,13.23,1.38%,1.69%,0.459883,0.423736,0.036147000000000006,0.07%,0.883618,0.0,1.3,6.05,386000000.0,,67.36,5109000000.0
2023-08-25,泰晶科技,13.05,-4.11%,1.51%,0.255411,0.51375,-0.258339,-0.51%,0.769161,-0.15,1.24,4.41,386000000.0,,66.44,5040000000.0
2023-08-24,泰晶科技,13.61,1.42%,1.36%,0.401162,0.31498200000000004,0.08617999999999999,0.16%,0.716184,0.0,1.14,4.1,386000000.0,,69.29,5256000000.0
2023-08-23,泰晶科技,13.42,-2.54%,1.11%,0.21600000000000005,0.36530799999999997,-0.149308,-0.29%,0.581308,0.0,0.92,2.47,386000000.0,,68.32,5182000000.0
2023-08-21,泰晶科技,13.61,-1.87%,1.12%,0.246019,0.349551,-0.103532,-0.20%,0.5955699999999999,-0.07,0.89,2.74,386000000.0,,69.29,5256000000.0
2023-08-18,泰晶科技,13.87,-2.60%,1.12%,0.209015,0.402235,-0.19322,-0.36%,0.611251,0.07,0.9,3.58,386000000.0,,70.61,5356000000.0
2023-08-16,泰晶科技,13.92,-1.97%,1.16%,0.256182,0.369635,-0.113453,-0.21%,0.625818,0.0,1.05,2.11,386000000.0,,70.87,5375000000.0
2023-08-15,泰晶科技,14.2,-2.74%,1.66%,0.41349600000000003,0.502108,-0.088612,-0.16%,0.9156049999999999,-0.07,1.48,4.04,386000000.0,,72.29,5484000000.0
2023-08-14,泰晶科技,14.6,-0.61%,1.07%,0.277522,0.323628,-0.046106000000000036,-0.08%,0.601151,0.0,0.87,2.79,386000000.0,,74.33,5638000000.0
2023-08-11,泰晶科技,14.69,-2.07%,1.05%,0.22392199999999998,0.378193,-0.154271,-0.27%,0.602115,0.0,0.8,3.0,386000000.0,,74.79,5673000000.0
2023-08-10,泰晶科技,15.0,-0.20%,0.87%,0.186512,0.316323,-0.12981099999999998,-0.22%,0.502834,-0.07,0.54,1.26,386000000.0,,76.37,5793000000.0
2023-08-09,泰晶科技,15.03,-0.60%,0.86%,0.23396599999999998,0.268404,-0.034437999999999996,-0.06%,0.502369,-0.07,0.53,0.99,386000000.0,,76.52,5804000000.0
2023-08-08,泰晶科技,15.12,-2.39%,1.75%,0.3145,0.718328,-0.403828,-0.69%,1.03,0.0,1.15,3.03,386000000.0,,76.98,5839000000.0
2023-08-07,泰晶科技,15.49,-0.39%,1.65%,0.315387,0.676956,-0.36156900000000003,-0.60%,0.9923420000000001,0.32,1.09,2.31,386000000.0,,78.86,5982000000.0
2023-08-03,泰晶科技,15.53,-0.45%,2.37%,0.502575,0.897065,-0.39449,-0.66%,1.41,0.0,1.53,4.23,386000000.0,,79.07,5997000000.0
2023-08-02,泰晶科技,15.6,0.13%,0.95%,0.269007,0.30404699999999996,-0.035039999999999995,-0.06%,0.573054,0.06,0.49,1.41,386000000.0,,79.42,6024000000.0
2023-08-01,泰晶科技,15.58,-0.83%,1.24%,0.319456,0.428942,-0.109486,-0.18%,0.748398,0.06,0.42,1.59,386000000.0,,79.32,6017000000.0
2023-07-31,泰晶科技,15.71,0.58%,1.59%,0.457636,0.5051439999999999,-0.047507999999999925,-0.08%,0.96278,0.0,0.55,2.37,386000000.0,,79.98,6067000000.0
2023-07-28,泰晶科技,15.62,1.10%,2.00%,0.678685,0.521845,0.15684,0.26%,1.2,0.0,0.67,3.56,386000000.0,,79.52,6032000000.0
2023-07-27,泰晶科技,15.45,-1.90%,2.03%,0.473893,0.7503350000000001,-0.276442,-0.46%,1.22,0.13,0.65,3.49,386000000.0,,78.66,5966000000.0
2023-07-26,泰晶科技,15.75,-3.49%,2.88%,0.736476,1.03,-0.29352399999999995,-0.48%,1.77,-0.25,0.96,3.68,386000000.0,,80.19,6082000000.0
2023-07-24,泰晶科技,15.22,-0.33%,1.47%,0.48316400000000004,0.38713800000000004,0.096026,0.16%,0.870302,0.0,0.49,2.42,386000000.0,,77.49,5878000000.0
2023-07-21,泰晶科技,15.27,-2.61%,2.36%,0.606471,0.7990970000000001,-0.192626,-0.33%,1.41,-0.07,0.69,3.25,386000000.0,,77.74,5897000000.0
2023-07-20,泰晶科技,15.68,-2.91%,2.62%,0.705213,0.900905,-0.195692,-0.32%,1.61,-0.06,0.69,3.84,386000000.0,,79.83,6055000000.0
