日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,宏德股份,27.83,-1.73%,3.02%,0.094325,0.191337,-0.097012,-1.02%,0.285662,0.0,1.03,3.14,34027400.0,,33.90,947000000.0
2023-08-11,宏德股份,28.32,0.35%,5.08%,0.23382600000000006,0.257255,-0.023428999999999964,-0.24%,0.49108199999999996,-0.04,2.16,4.57,34027400.0,,34.49,964000000.0
2023-08-10,宏德股份,28.22,1.77%,3.29%,0.17275,0.142359,0.030391,0.32%,0.31510900000000003,0.0,1.59,3.14,34027400.0,,34.37,960000000.0
2023-08-09,宏德股份,27.73,-1.14%,2.78%,0.110347,0.15174300000000002,-0.041395999999999995,-0.44%,0.26211799999999996,0.29,1.48,2.35,34027400.0,,33.77,944000000.0
2023-08-08,宏德股份,28.05,0.25%,1.32%,0.061074,0.064416,-0.0033420000000000004,-0.04%,0.12549000000000002,-0.18,0.63,1.5,34027400.0,,34.16,954000000.0
2023-08-07,宏德股份,27.98,-0.99%,2.04%,0.07828,0.105822,-0.027542,-0.29%,0.195693,0.0,1.01,1.63,34027400.0,,34.08,952000000.0
2023-08-03,宏德股份,28.18,-0.98%,1.88%,0.055979,0.118999,-0.06302,-0.66%,0.180557,-0.07,0.72,1.83,34027400.0,,34.32,959000000.0
2023-08-02,宏德股份,28.46,-0.66%,1.81%,0.07328,0.09906000000000001,-0.02578,-0.27%,0.17541400000000001,-0.04,0.62,1.22,34027400.0,,34.66,968000000.0
2023-08-01,宏德股份,28.65,0.63%,2.37%,0.117972,0.111927,0.006045,0.06%,0.229899,-0.07,0.76,1.83,34027400.0,,34.9,975000000.0
2023-07-31,宏德股份,28.47,0.57%,2.53%,0.131021,0.11346800000000001,0.017553,0.18%,0.24448899999999998,-0.07,0.72,1.52,34027400.0,,34.68,969000000.0
2023-07-28,宏德股份,28.31,-0.39%,2.63%,0.103698,0.148868,-0.04517,-0.47%,0.252595,0.0,0.49,2.6,34027400.0,,34.48,963000000.0
2023-07-27,宏德股份,28.42,1.36%,3.61%,0.19610999999999998,0.152575,0.043535000000000004,0.45%,0.348684,-0.28,0.63,2.21,34027400.0,,34.62,967000000.0
2023-07-26,宏德股份,28.04,-1.61%,3.45%,0.13333299999999998,0.195682,-0.062349,-0.65%,0.329015,0.0,0.57,2.84,34027400.0,,34.15,954000000.0
2023-07-24,宏德股份,28.07,-2.43%,4.58%,0.187309,0.253704,-0.06639500000000001,-0.70%,0.441012,0.0,0.65,3.41,34027400.0,,34.19,955000000.0
2023-07-21,宏德股份,28.77,-10.09%,11.90%,0.496358,0.705384,-0.209026,-2.14%,1.2,0.0,1.94,11.66,34027400.0,,35.04,979000000.0
2023-07-20,宏德股份,31.89,0.16%,4.72%,0.281532,0.234391,0.047141,0.43%,0.519242,0.0,0.73,3.27,34027400.0,,38.98,1089000000.0
2023-07-19,宏德股份,31.83,-1.73%,4.64%,0.195157,0.299999,-0.104842,-0.97%,0.507471,0.22,0.61,2.96,34027400.0,,38.78,1083000000.0
2023-07-17,宏德股份,31.68,-1.86%,6.49%,0.286692,0.406478,-0.11978599999999999,-1.11%,0.69317,-0.35,0.59,3.41,34027400.0,,38.59,1078000000.0
2023-07-14,宏德股份,32.16,-0.43%,6.74%,0.32258600000000004,0.406956,-0.08437,-0.77%,0.73852,0.0,0.49,2.14,34027400.0,,39.32,1098000000.0
2023-07-13,宏德股份,32.3,-1.76%,10.81%,0.523828,0.6623479999999999,-0.13851999999999992,-1.26%,1.19,0.0,0.65,3.59,34027400.0,,39.34,1099000000.0
2023-07-12,宏德股份,32.88,-2.14%,9.86%,0.444176,0.6612819999999999,-0.217106,-1.94%,1.11,0.24,0.64,3.54,34027400.0,,40.05,1119000000.0
2023-07-11,宏德股份,33.6,-0.65%,10.71%,0.553974,0.6594479999999999,-0.10547399999999993,-0.92%,1.21,0.18,0.77,3.7,34027400.0,,40.92,1143000000.0
2023-07-10,宏德股份,33.82,-3.98%,16.63%,0.736306,1.19,-0.453694,-3.94%,1.92,0.03,1.41,3.46,34027400.0,,41.19,1151000000.0
2023-07-07,宏德股份,35.22,5.80%,27.79%,1.62,1.63,-0.01,-0.08%,3.25,0.0,3.48,11.05,34027400.0,,42.9,1198000000.0
2023-07-06,宏德股份,33.29,8.76%,18.05%,1.13,0.8696870000000001,0.26031299999999985,2.30%,2.0,0.0,3.09,10.85,34027400.0,11.33,40.55,
2023-07-05,宏德股份,30.61,-0.36%,3.85%,0.191731,0.210558,-0.018827,-0.18%,0.402289,-0.07,0.67,2.41,34027400.0,10.42,37.28,
2023-07-04,宏德股份,30.72,-0.36%,3.71%,0.190532,0.19968,-0.009148,-0.09%,0.390212,-0.2,0.63,1.78,34027400.0,10.45,37.42,
2023-07-03,宏德股份,30.83,-2.28%,5.54%,0.222149,0.362165,-0.140016,-1.33%,0.584313,0.0,1.02,3.58,34027400.0,10.49,37.55,
2023-06-30,宏德股份,31.55,1.77%,8.84%,0.5342180000000001,0.409475,0.124743,1.16%,0.943881,-0.1,1.97,4.81,34027400.0,10.74,38.43,
2023-06-29,宏德股份,31.0,3.33%,7.25%,0.439112,0.324897,0.114215,1.08%,0.764009,0.03,1.9,4.63,34027400.0,10.55,37.76,
2023-06-28,宏德股份,30.0,-0.60%,3.58%,0.16686099999999998,0.197485,-0.03062400000000002,-0.30%,0.364346,-0.3,0.91,3.71,34027400.0,10.21,36.54,
2023-06-27,宏德股份,30.18,2.55%,4.34%,0.26363400000000003,0.181148,0.082486,0.80%,0.4447810000000001,0.07,0.99,3.84,34027400.0,10.27,36.76,
2023-06-26,宏德股份,29.65,0.10%,3.08%,0.140157,0.167846,-0.027689,-0.28%,0.310271,-0.74,0.56,3.24,34027400.0,10.01,35.84,
