日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,中锐股份,4.0,0.25%,0.78%,0.1821,0.147902,0.034198,0.08%,0.330002,0.25,0.86,1.75,1066000000.0,,亏损,4265000000.0
2023-08-11,中锐股份,3.99,-2.44%,1.14%,0.14544300000000002,0.344132,-0.198689,-0.47%,0.489575,-0.25,1.23,2.44,1066000000.0,,亏损,4255000000.0
2023-08-10,中锐股份,4.09,0.49%,0.60%,0.113432,0.14573699999999998,-0.03230499999999998,-0.07%,0.259169,0.0,0.56,0.98,1066000000.0,,亏损,4361000000.0
2023-08-09,中锐股份,4.07,-1.21%,0.85%,0.152098,0.22010100000000005,-0.06800300000000004,-0.16%,0.372199,-0.25,0.73,1.7,1066000000.0,,亏损,4340000000.0
2023-08-08,中锐股份,4.12,0.00%,0.90%,0.20054,0.192972,0.007568000000000002,0.02%,0.393512,0.0,0.62,1.7,1066000000.0,,亏损,4393000000.0
2023-08-07,中锐股份,4.1,-1.20%,0.85%,0.12428800000000002,0.244896,-0.12060799999999998,-0.27%,0.371673,0.0,0.49,1.69,1066000000.0,,亏损,4393000000.0
2023-08-04,中锐股份,4.16,-0.95%,1.15%,0.175332,0.333068,-0.157736,-0.36%,0.511034,0.0,0.51,1.67,1066000000.0,,亏损,4425000000.0
2023-08-03,中锐股份,4.2,0.72%,1.24%,0.27165700000000004,0.280988,-0.009331,-0.02%,0.552687,0.0,0.48,1.92,1066000000.0,,亏损,4479000000.0
2023-08-02,中锐股份,4.17,-0.48%,1.34%,0.280194,0.318072,-0.037878,-0.09%,0.5982649999999999,0.0,0.45,2.15,1066000000.0,,亏损,4447000000.0
2023-08-01,中锐股份,4.19,-1.18%,2.35%,0.4550229999999999,0.595839,-0.14081600000000008,-0.32%,1.05,0.0,0.69,2.59,1066000000.0,,亏损,4468000000.0
2023-07-31,中锐股份,4.24,0.71%,4.11%,0.869985,1.0,-0.13001500000000002,-0.29%,1.87,-0.24,1.03,4.51,1066000000.0,,亏损,4521000000.0
2023-07-28,中锐股份,4.21,2.18%,3.56%,0.9135110000000001,0.677912,0.23559899999999998,0.52%,1.59,0.24,0.78,3.88,1066000000.0,,亏损,4489000000.0
2023-07-27,中锐股份,4.12,-1.20%,2.06%,0.403619,0.508083,-0.10446400000000004,-0.24%,0.911702,0.0,0.47,2.88,1066000000.0,,亏损,4393000000.0
2023-07-26,中锐股份,4.17,0.48%,2.71%,0.543081,0.656325,-0.11324399999999993,-0.25%,1.2,0.0,0.67,2.65,1066000000.0,,亏损,4447000000.0
2023-07-24,中锐股份,4.11,-3.07%,6.90%,1.2,1.76,-0.56,-1.28%,3.0,0.0,3.55,4.01,1066000000.0,,亏损,4383000000.0
2023-07-21,中锐股份,4.24,10.13%,6.45%,0.612002,2.28,-1.6679979999999999,-3.69%,2.89,0.0,8.04,10.65,1066000000.0,,亏损,4521000000.0
2023-07-20,中锐股份,3.84,0.52%,1.27%,0.313239,0.210579,0.10266,0.25%,0.526034,-0.26,2.28,3.4,1066000000.0,,亏损,4106000000.0
2023-07-19,中锐股份,3.79,0.26%,0.41%,0.06620700000000003,0.097388,-0.031180999999999987,-0.08%,0.166425,0.0,1.0,1.59,1066000000.0,,亏损,4074000000.0
2023-07-17,中锐股份,3.78,0.00%,0.46%,0.097835,0.086561,0.011274,0.03%,0.185175,-0.27,0.81,2.12,1066000000.0,,亏损,4020000000.000001
2023-07-14,中锐股份,3.78,-0.79%,0.73%,0.101924,0.190111,-0.088187,-0.22%,0.292036,-0.26,1.22,2.1,1066000000.0,,亏损,4031000000.0
2023-07-13,中锐股份,3.81,0.79%,0.65%,0.123065,0.141266,-0.018201,-0.04%,0.264331,0.26,1.09,1.06,1066000000.0,,亏损,4063000000.000001
2023-07-12,中锐股份,3.78,-2.33%,0.84%,0.108055,0.23400700000000002,-0.125952,-0.31%,0.342062,0.0,1.53,2.84,1066000000.0,,亏损,4031000000.0
2023-07-11,中锐股份,3.87,-0.26%,0.43%,0.07224,0.101713,-0.029473000000000006,-0.07%,0.177675,0.26,0.82,1.03,1066000000.0,,亏损,4127000000.000001
2023-07-10,中锐股份,3.88,0.00%,0.42%,0.063963,0.112166,-0.048203,-0.12%,0.176129,0.0,0.63,1.55,1066000000.0,,亏损,4137000000.0
2023-07-07,中锐股份,3.88,-0.51%,0.58%,0.112578,0.128169,-0.015591,-0.04%,0.240747,-0.26,0.78,2.05,1066000000.0,,亏损,4137000000.0
2023-07-06,中锐股份,3.9,-1.02%,0.70%,0.102883,0.187495,-0.084612,-0.20%,0.290378,0.0,0.99,1.78,1066000000.0,41.59000000000001,亏损,
2023-07-05,中锐股份,3.94,-1.01%,0.57%,0.08958200000000001,0.152399,-0.062817,-0.15%,0.241981,-0.25,0.8,1.76,1066000000.0,42.01,亏损,
2023-07-04,中锐股份,3.98,0.25%,0.58%,0.12376,0.122819,0.000941,0.00%,0.246579,0.0,0.74,1.76,1066000000.0,42.44,亏损,
2023-07-03,中锐股份,3.97,0.76%,0.94%,0.22733299999999998,0.17021,0.057123,0.13%,0.397543,0.0,1.22,2.79,1066000000.0,42.33,亏损,
2023-06-30,中锐股份,3.94,1.55%,0.92%,0.192588,0.192354,0.000234,0.00%,0.384942,0.51,1.07,2.58,1066000000.0,42.01,亏损,
2023-06-29,中锐股份,3.88,-0.77%,0.49%,0.069012,0.13643599999999995,-0.06742399999999997,-0.16%,0.205448,-0.26,0.38,1.02,1066000000.0,41.37,亏损,
2023-06-28,中锐股份,3.91,-1.26%,0.66%,0.098661,0.175654,-0.07699299999999999,-0.18%,0.27431500000000003,0.0,0.48,3.28,1066000000.0,41.69,亏损,
2023-06-27,中锐股份,3.96,2.86%,0.92%,0.23804099999999997,0.14818299999999998,0.08985800000000001,0.21%,0.38622399999999996,0.25,0.67,3.64,1066000000.0,42.23,亏损,
2023-06-26,中锐股份,3.85,-2.78%,0.73%,0.092989,0.208265,-0.115276,-0.28%,0.301424,0.26,0.59,3.28,1066000000.0,41.06,亏损,
