日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,司南导航,73.4,5.37%,36.81%,1.76,1.59,0.17,1.82%,3.35,0.14,1.01,11.1,12737700.0,935000000.0,303.48
2023-09-04,司南导航,69.05,3.37%,27.11%,1.23,1.17,0.06,0.68%,2.4,-0.78,0.71,6.56,12737700.0,880000000.0000002,285.50
2023-08-31,司南导航,71.51,2.58%,51.04%,2.4,2.24,0.1599999999999997,1.76%,4.64,-0.22,1.51,12.08,12737700.0,911000000.0,295.67
2023-08-29,司南导航,61.6,11.80%,36.10%,1.57,1.17,0.4,5.10%,2.74,0.16,1.04,15.61,12737700.0,785000000.0,亏损
2023-08-28,司南导航,55.1,0.18%,26.37%,0.8946129999999999,1.04,-0.14538700000000015,-2.07%,1.93,-0.45,0.65,9.04,12737700.0,702000000.0,亏损
2023-08-21,司南导航,76.35,-3.35%,55.70%,2.7,2.93,-0.23,-2.36%,5.63,-0.21,0.69,12.43,12737700.0,973000000.0,亏损
2023-08-18,司南导航,79.0,1.46%,76.81%,4.19,4.25,-0.0599999999999994,-0.60%,8.44,-0.13,0.94,18.23,12737700.0,1006000000.0,亏损
2023-08-16,司南导航,64.46,27.64%,83.72%,4.0,3.95,0.05,0.61%,7.95,0.0,--,53.31,12737700.0,821000000.0000001,亏损
