日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-01,至纯科技,30.91,-0.51%,1.00%,0.470879,0.713318,-0.242439,-0.20%,1.18,0.0,0.81,1.32,384000000.0,,47.56,11880000000.0
2023-07-31,至纯科技,31.07,1.64%,1.37%,0.8338459999999999,0.793298,0.04054799999999985,0.03%,1.63,0.03,1.21,1.64,384000000.0,,47.8,11941000000.0
2023-07-28,至纯科技,30.57,1.06%,1.01%,0.594737,0.588346,0.006391,0.01%,1.18,0.0,0.84,1.98,384000000.0,,47.04,11749000000.0
2023-07-27,至纯科技,30.25,-1.43%,1.10%,0.461791,0.830528,-0.368737,-0.32%,1.29,0.0,0.84,2.28,384000000.0,,46.54,11626000000.0
2023-07-26,至纯科技,30.69,-0.20%,1.13%,0.54202,0.7887069999999999,-0.246687,-0.21%,1.33,-0.03,0.78,1.66,384000000.0,,47.22,11795000000.0
2023-07-24,至纯科技,30.22,-0.23%,0.91%,0.48612799999999995,0.564752,-0.07862400000000007,-0.07%,1.05,-0.03,0.52,1.32,384000000.0,,46.5,11615000000.0
2023-07-21,至纯科技,30.29,-1.21%,1.36%,0.631454,0.957426,-0.325972,-0.28%,1.59,0.0,0.68,2.06,384000000.0,,46.6,11642000000.0
2023-07-20,至纯科技,30.66,-1.95%,1.62%,0.603433,1.33,-0.726567,-0.62%,1.93,0.0,0.82,2.17,384000000.0,,47.17,11784000000.0
2023-07-19,至纯科技,31.2,-0.06%,1.54%,0.730178,1.1,-0.369822,-0.31%,1.85,-0.16,0.92,2.18,384000000.0,,48.11,12018000000.0
2023-07-17,至纯科技,31.51,-1.04%,1.67%,0.804723,1.21,-0.405277,-0.33%,2.01,0.03,0.97,2.98,384000000.0,,48.48,12111000000.0
2023-07-14,至纯科技,31.84,-1.64%,2.54%,1.08,2.04,-0.96,-0.78%,3.14,-0.06,1.73,3.34,384000000.0,,48.99,12237000000.0
2023-07-13,至纯科技,32.37,1.47%,1.56%,0.98329,0.949459,0.033831,0.03%,1.93,0.0,1.04,1.94,384000000.0,,49.8,12441000000.0
2023-07-12,至纯科技,31.9,-2.77%,1.60%,0.715064,1.24,-0.524936,-0.43%,1.98,-0.09,1.01,3.05,384000000.0,,49.08,12260000000.0
2023-07-11,至纯科技,32.81,1.11%,1.30%,0.761641,0.867891,-0.10625,-0.08%,1.63,0.03,0.72,1.82,384000000.0,,50.48,12610000000.0
2023-07-10,至纯科技,32.45,-1.49%,1.60%,0.701079,1.31,-0.608921,-0.49%,2.01,0.06,0.82,3.1,384000000.0,,49.93,12472000000.0
2023-07-07,至纯科技,32.94,-1.99%,1.29%,0.674319,0.968683,-0.294364,-0.23%,1.64,0.0,0.59,3.18,384000000.0,,50.68,12660000000.0
2023-07-06,至纯科技,33.61,0.06%,1.66%,0.940168,1.22,-0.279832,-0.22%,2.16,0.03,0.75,2.59,384000000.0,129.18,51.71,
2023-07-05,至纯科技,33.59,-3.20%,2.06%,1.1,1.59,-0.49,-0.38%,2.69,0.0,0.88,2.62,384000000.0,129.1,51.68,
2023-07-04,至纯科技,34.7,0.99%,2.37%,1.44,1.7,-0.26,-0.19%,3.14,0.0,1.11,2.91,384000000.0,133.37,53.39,
2023-07-03,至纯科技,34.36,-1.38%,2.46%,1.27,2.0,-0.73,-0.55%,3.27,0.06,1.23,2.84,384000000.0,132.06,52.87,
2023-06-30,至纯科技,34.84,2.77%,2.45%,1.85,1.39,0.46,0.34%,3.25,0.0,1.31,4.13,384000000.0,133.9,53.61,
2023-06-29,至纯科技,33.9,0.86%,1.71%,1.15,1.08,0.07,0.05%,2.23,0.0,0.91,3.99,384000000.0,130.29,52.16,
2023-06-28,至纯科技,33.61,0.60%,2.68%,1.7,1.74,-0.04,-0.03%,3.44,-0.06,1.56,6.05,384000000.0,129.18,51.71,
2023-06-27,至纯科技,33.41,-0.30%,1.40%,0.7815979999999999,1.02,-0.238402,-0.19%,1.8,0.0,0.69,2.33,384000000.0,128.41,51.41,
2023-06-26,至纯科技,33.51,-1.12%,1.73%,1.06,1.19,-0.13,-0.10%,2.25,-0.03,0.64,3.98,384000000.0,128.79,51.56,
