日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-14,国泰集团,9.51,0.42%,1.01%,0.32869,0.265844,0.062846,0.11%,0.594535,0.0,1.0,2.11,621000000.0,,37.25,5908000000.0
2023-07-13,国泰集团,9.47,2.38%,1.27%,0.399665,0.345672,0.05399299999999999,0.09%,0.745337,0.0,1.17,3.24,621000000.0,,37.09,5883000000.0
2023-07-12,国泰集团,9.25,0.00%,1.01%,0.31713,0.255216,0.061914,0.11%,0.582696,0.11,0.95,2.16,621000000.0,,36.23,5746000000.0
2023-07-11,国泰集团,9.25,0.76%,0.80%,0.26027,0.196736,0.06353400000000001,0.11%,0.4570060000000001,-0.11,0.77,1.52,621000000.0,,36.23,5746000000.0
2023-07-10,国泰集团,9.18,0.33%,0.91%,0.245184,0.278005,-0.032820999999999996,-0.06%,0.523189,-0.11,0.91,2.95,621000000.0,,35.96,5703000000.0
2023-07-07,国泰集团,9.15,0.44%,1.07%,0.34658,0.261318,0.085262,0.15%,0.607897,0.33,1.23,1.87,621000000.0,,35.84,5684000000.0
2023-07-06,国泰集团,9.11,1.90%,1.66%,0.404883,0.533995,-0.12911199999999998,-0.23%,0.9388790000000001,0.0,2.68,2.35,621000000.0,56.6,35.69,
2023-07-05,国泰集团,8.94,1.02%,0.88%,0.272221,0.21600100000000005,0.05621999999999997,0.10%,0.4882229999999999,0.11,1.71,2.15,621000000.0,55.54,35.02,
2023-07-04,国泰集团,8.85,1.49%,0.70%,0.246392,0.13543599999999995,0.110956,0.20%,0.38182699999999997,0.11,1.52,2.41,621000000.0,54.98,34.67,
2023-07-03,国泰集团,8.72,0.69%,0.69%,0.155905,0.222097,-0.066192,-0.12%,0.378002,0.12,1.66,2.31,621000000.0,54.17,34.16,
2023-06-30,国泰集团,8.66,0.81%,0.44%,0.13204200000000002,0.102622,0.029419999999999998,0.05%,0.23466399999999998,0.12,1.05,1.63,621000000.0,53.8,33.92,
2023-06-29,国泰集团,8.59,0.47%,0.40%,0.106945,0.10498,0.001965,0.00%,0.211925,-0.12,0.83,1.17,621000000.0,53.36,33.65,
2023-06-28,国泰集团,8.55,0.35%,0.35%,0.107668,0.076838,0.03083,0.06%,0.184506,-0.23,0.67,2.0,621000000.0,53.12,33.49,
2023-06-27,国泰集团,8.52,2.28%,0.41%,0.13207,0.083311,0.048759,0.09%,0.215381,0.12,0.76,2.52,621000000.0,52.93,33.37,
2023-06-26,国泰集团,8.33,-1.30%,0.49%,0.094302,0.162191,-0.067889,-0.13%,0.25649299999999997,-0.12,0.91,1.9,621000000.0,51.75,32.63,
