日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,金发拉比,9.25,-0.43%,4.53%,0.341649,0.531827,-0.19017800000000007,-0.99%,0.873476,0.0,0.76,2.37,208000000.0,,216.22,1921000000.0
2023-09-04,金发拉比,9.41,1.18%,6.66%,0.718877,0.564811,0.154066,0.78%,1.29,0.0,1.6,3.23,208000000.0,,221.6,1969000000.0
2023-08-31,金发拉比,9.06,-0.66%,2.74%,0.185615,0.328343,-0.142728,-0.76%,0.513959,0.0,0.62,1.86,208000000.0,,211.78,1882000000.0
2023-08-29,金发拉比,9.14,2.81%,4.86%,0.52015,0.393925,0.126225,0.66%,0.9140739999999999,0.0,0.95,3.83,208000000.0,,213.65,1899000000.0
2023-08-28,金发拉比,8.89,1.14%,5.03%,0.4784729999999999,0.461912,0.016560999999999926,0.09%,0.945052,0.0,0.9,5.46,208000000.0,,207.81,1847000000.0
2023-08-25,金发拉比,8.79,-3.83%,5.16%,0.31606300000000004,0.63902,-0.322957,-1.77%,0.955083,0.0,0.71,4.71,208000000.0,,205.47,1826000000.0
2023-08-24,金发拉比,9.14,-0.76%,3.70%,0.3319280000000001,0.34941500000000003,-0.01748699999999996,-0.10%,0.681344,0.0,0.4,2.39,201000000.0,,149.16,1838000000.0
2023-08-23,金发拉比,9.21,-3.26%,5.19%,0.380326,0.591333,-0.21100700000000008,-1.14%,0.9716600000000001,0.0,0.42,3.47,201000000.0,,150.3,1852000000.0
2023-08-21,金发拉比,9.65,0.10%,7.78%,0.726963,0.808196,-0.081233,-0.42%,1.54,0.0,0.67,5.08,201000000.0,,157.48,1941000000.0
2023-08-18,金发拉比,9.69,-6.92%,12.48%,0.836725,1.63,-0.793275,-4.09%,2.5,-0.21,1.31,6.72,201000000.0,,157.32,1939000000.0
2023-08-16,金发拉比,10.5,4.58%,20.16%,2.34,1.93,0.41,1.94%,4.27,0.0,2.49,9.16,201000000.0,,171.35,2112000000.0
2023-08-15,金发拉比,10.01,-0.60%,5.85%,0.547599,0.629898,-0.08229899999999993,-0.41%,1.18,0.1,0.69,2.78,201000000.0,,163.85,2019000000.0
2023-08-14,金发拉比,10.07,0.90%,5.24%,0.5594520000000001,0.492378,0.06707400000000008,0.33%,1.05,0.0,0.56,2.91,201000000.0,,164.34,2025000000.0
2023-08-11,金发拉比,9.98,-3.67%,9.28%,0.670114,1.24,-0.569886,-2.84%,1.91,-0.4,0.91,5.99,201000000.0,,162.87,2007000000.0
2023-08-10,金发拉比,10.36,1.77%,9.85%,1.09,0.955101,0.134899,0.65%,2.04,0.1,0.93,4.52,201000000.0,,169.07,2083000000.0
2023-08-09,金发拉比,10.18,-0.68%,9.96%,0.951514,1.12,-0.168486,-0.82%,2.07,-0.2,0.81,4.29,201000000.0,,166.13,2047000000.0
2023-08-08,金发拉比,10.25,-0.87%,10.55%,0.971024,1.24,-0.26897600000000005,-1.31%,2.21,0.1,0.74,4.74,201000000.0,,167.27,2061000000.0
2023-08-07,金发拉比,10.32,-0.29%,6.52%,0.643771,0.700288,-0.056517,-0.27%,1.35,0.0,0.38,2.9,201000000.0,,168.74,2079000000.0
2023-08-04,金发拉比,10.36,-3.00%,12.35%,1.05,1.52,-0.47,-2.26%,2.59,0.1,0.66,3.65,201000000.0,,168.91,2081000000.0
2023-08-03,金发拉比,10.68,-1.29%,11.88%,1.14,1.41,-0.27,-1.26%,2.54,0.0,0.63,3.23,201000000.0,,174.29,2148000000.0
