日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-07,东箭科技,14.55,2.75%,9.96%,1.0,0.907114,0.092886,0.48%,1.91,0.07,1.49,5.65,132000000.0,,43.91,1920000000.0
2023-07-06,东箭科技,14.16,1.43%,5.64%,0.5925630000000001,0.45292,0.13964300000000002,0.75%,1.05,0.07,0.77,3.73,132000000.0,18.69,42.74,
2023-07-05,东箭科技,13.96,-1.55%,6.52%,0.543165,0.6631859999999999,-0.120021,-0.65%,1.21,0.14,0.95,2.68,132000000.0,18.43,42.13,
2023-07-04,东箭科技,14.18,3.50%,10.68%,1.04,0.943471,0.096529,0.52%,1.98,0.14,2.04,6.57,132000000.0,18.72,42.8,
2023-07-03,东箭科技,13.7,0.51%,5.15%,0.440676,0.487522,-0.046846,-0.26%,0.928199,0.22,1.04,2.94,132000000.0,18.08,41.35,
2023-06-30,东箭科技,13.63,-0.73%,5.53%,0.492009,0.5004069999999999,-0.008398000000000001,-0.05%,0.992416,0.07,1.24,3.64,132000000.0,17.989999999999995,41.14,
2023-06-29,东箭科技,13.73,1.78%,8.85%,0.7672100000000001,0.826822,-0.059612,-0.33%,1.59,0.0,2.63,5.12,132000000.0,18.12,41.44,
2023-06-28,东箭科技,13.49,1.50%,3.97%,0.367696,0.332251,0.03544499999999996,0.20%,0.699947,0.15,1.27,3.46,132000000.0,17.809999999999995,40.71,
2023-06-27,东箭科技,13.29,1.45%,2.75%,0.26611999999999997,0.21278899999999998,0.053330999999999996,0.30%,0.47890900000000003,0.08,0.87,3.59,132000000.0,17.54,40.11,
2023-06-26,东箭科技,13.1,-1.87%,3.65%,0.297883,0.341413,-0.04353,-0.25%,0.6427930000000001,0.15,1.23,4.04,132000000.0,17.29,39.54,
