日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-10,舍得酒业,143.5,0.94%,2.36%,5.28,5.74,-0.46,-0.10%,11.01,0.06,0.84,3.75,331000000.0,,20.99,47461000000.0
2023-08-09,舍得酒业,142.17,-0.62%,1.69%,3.36,4.55,-1.19,-0.25%,7.92,0.01,0.6,1.64,331000000.0,,20.8,47021000000.0
2023-08-08,舍得酒业,143.05,-0.14%,2.15%,4.85,5.32,-0.47,-0.10%,10.17,0.02,0.71,1.92,331000000.0,,20.92,47312000000.0
2023-08-07,舍得酒业,143.2,-4.62%,3.99%,8.32,10.55,-2.23,-0.47%,18.99,0.02,1.28,4.02,331000000.0,,20.95,47378000000.0
2023-08-04,舍得酒业,150.14,-1.77%,2.98%,6.6,8.4,-1.8,-0.36%,15.0,0.0,0.88,6.22,331000000.0,,21.96,49657000000.0
2023-08-03,舍得酒业,152.86,2.49%,3.10%,7.7,7.62,0.08,0.02%,15.4,0.03,0.85,5.54,331000000.0,,22.36,50553000000.0
2023-08-02,舍得酒业,149.15,-0.76%,1.79%,4.13,4.72,-0.59,-0.12%,8.85,-0.05,0.41,2.4,331000000.0,,21.82,49330000000.0
2023-08-01,舍得酒业,150.29,-2.54%,3.13%,7.35,8.33,-0.98,-0.20%,15.69,0.01,0.67,3.62,331000000.0,,21.98,49707000000.0
2023-07-31,舍得酒业,154.2,0.16%,4.70%,11.73,12.85,-1.12,-0.22%,24.58,-0.49,1.13,9.46,331000000.0,,22.55,51000000000.0
2023-07-28,舍得酒业,153.95,3.09%,4.19%,11.28,9.7,1.58,0.31%,20.97,0.01,1.07,5.56,331000000.0,,22.52,50917000000.0
2023-07-27,舍得酒业,149.34,4.32%,4.84%,12.66,11.04,1.62,0.33%,23.7,-0.01,1.44,6.81,331000000.0,,21.84,49392000000.0
2023-07-26,舍得酒业,143.15,1.92%,5.02%,11.94,11.83,0.11,0.02%,23.77,0.0,1.97,4.46,331000000.0,,20.94,47345000000.0
2023-07-24,舍得酒业,127.68,-2.68%,1.93%,2.96,5.25,-2.29,-0.54%,8.22,0.02,1.16,3.34,331000000.0,,18.68,42229000000.0
2023-07-21,舍得酒业,131.2,1.97%,2.91%,7.09,5.62,1.47,0.34%,12.71,0.0,1.89,5.47,331000000.0,,19.19,43393000000.0
2023-07-20,舍得酒业,128.69,-0.95%,2.17%,3.96,5.38,-1.42,-0.33%,9.44,0.01,1.15,5.09,331000000.0,,18.82,42553000000.0
2023-07-19,舍得酒业,129.92,-0.57%,0.88%,1.47,2.22,-0.7500000000000003,-0.17%,3.77,-0.02,0.44,1.8,331000000.0,,19.0,42969000000.0
2023-07-17,舍得酒业,131.54,-1.35%,1.13%,2.45,2.47,-0.02,-0.00%,4.92,0.0,0.54,2.35,331000000.0,,19.24,43505000000.0
2023-07-14,舍得酒业,133.42,-0.64%,2.26%,4.9,5.17,-0.2699999999999994,-0.06%,10.1,0.0,1.28,3.76,331000000.0,,19.5,44101000000.0
2023-07-13,舍得酒业,134.28,7.17%,4.17%,11.86,6.27,5.59,1.26%,18.13,0.0,3.39,7.13,331000000.0,,19.64,44411000000.0
2023-07-12,舍得酒业,125.3,-0.98%,1.11%,1.99,2.6,-0.61,-0.15%,4.64,-0.02,0.84,1.99,331000000.0,,18.33,41441000000.0
2023-07-11,舍得酒业,126.54,-0.50%,1.18%,2.09,2.82,-0.73,-0.17%,4.91,-0.01,0.8,1.81,331000000.0,,18.51,41852000000.0
2023-07-10,舍得酒业,127.18,1.15%,1.67%,3.72,3.34,0.38,0.09%,7.06,0.0,0.97,3.57,331000000.0,,18.6,42063000000.0
2023-07-07,舍得酒业,125.74,-0.60%,0.94%,1.85,2.09,-0.24,-0.06%,3.94,-0.02,0.51,2.29,331000000.0,,18.39,41587000000.0
2023-07-06,舍得酒业,126.5,-0.63%,1.24%,2.32,2.89,-0.57,-0.14%,5.22,0.01,0.64,3.35,331000000.0,418.38,18.5,
2023-07-05,舍得酒业,127.3,-2.08%,1.55%,2.92,3.62,-0.7,-0.17%,6.54,0.05,0.79,2.82,331000000.0,421.03,18.62,
2023-07-04,舍得酒业,130.0,0.45%,2.00%,4.22,4.3,-0.08,-0.02%,8.52,0.04,1.05,3.06,331000000.0,429.96,19.02,
2023-07-03,舍得酒业,129.42,4.41%,2.83%,6.67,5.26,1.41,0.33%,11.93,0.0,1.46,5.95,331000000.0,428.04,18.93,
2023-06-30,舍得酒业,123.95,-0.97%,1.62%,2.42,4.26,-1.84,-0.45%,6.69,0.0,0.84,1.69,331000000.0,409.95,18.13,
2023-06-29,舍得酒业,125.17,-1.83%,1.63%,3.05,3.73,-0.68,-0.16%,6.78,-0.06,0.84,2.31,331000000.0,413.98,18.31,
2023-06-28,舍得酒业,127.5,-1.31%,1.70%,2.91,4.28,-1.37,-0.32%,7.19,0.13,0.77,3.71,331000000.0,421.69,18.65,
2023-06-27,舍得酒业,129.19,0.66%,1.71%,3.51,3.74,-0.23,-0.05%,7.25,-0.01,0.77,2.87,331000000.0,427.28,18.9,
2023-06-26,舍得酒业,128.34,-4.24%,3.04%,6.03,6.84,-0.81,-0.19%,12.87,0.0,1.57,4.58,331000000.0,424.47,18.77,
