日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-19,洋河股份,131.59,-0.30%,0.17%,1.21,2.14,-0.93,-0.05%,3.39,0.0,0.82,1.27,1501000000.0,,8.60,197586000000.0
2023-07-17,洋河股份,133.09,-1.47%,0.13%,1.08,1.51,-0.43,-0.02%,2.63,-0.02,0.57,1.1,1501000000.0,,8.73,200618000000.0
2023-07-14,洋河股份,134.79,-0.12%,0.20%,1.88,2.17,-0.29,-0.01%,4.11,0.05,0.92,1.33,1501000000.0,,8.83,202795000000.0
2023-07-13,洋河股份,134.95,2.29%,0.44%,5.33,3.62,1.71,0.08%,8.949999999999998,0.02,2.13,2.17,1501000000.0,,8.82,202600000000.0
2023-07-12,洋河股份,131.93,0.52%,0.17%,1.83,1.52,0.31,0.02%,3.35,0.06,0.74,1.07,1501000000.0,,8.62,198066000000.0
2023-07-11,洋河股份,131.08,0.07%,0.19%,1.58,2.08,-0.5,-0.03%,3.71,0.09,0.88,0.95,1501000000.0,,8.58,197045000000.0
2023-07-10,洋河股份,130.99,0.54%,0.21%,2.27,1.92,0.35,0.02%,4.19,0.01,0.85,1.38,1501000000.0,,8.56,196655000000.0
2023-07-07,洋河股份,130.28,-0.34%,0.18%,1.25,2.26,-1.01,-0.05%,3.51,-0.08,0.65,0.9,1501000000.0,,8.51,195589000000.0
2023-07-06,洋河股份,130.72,-1.21%,0.28%,1.62,3.82,-2.2,-0.11%,5.44,-0.03,0.93,1.87,1501000000.0,1962.49,8.54,
2023-07-05,洋河股份,132.32,-1.90%,0.28%,2.26,3.29,-1.03,-0.05%,5.55,-0.01,0.97,2.25,1501000000.0,1986.51,8.65,
2023-07-04,洋河股份,134.88,0.28%,0.20%,1.9,2.08,-0.18,-0.01%,3.98,0.07,0.7,1.39,1501000000.0,2024.95,8.81,
2023-07-03,洋河股份,134.51,2.41%,0.32%,3.84,2.55,1.29,0.06%,6.39,0.01,1.18,2.76,1501000000.0,2019.39,8.79,
2023-06-30,洋河股份,131.35,-0.45%,0.31%,2.76,3.32,-0.56,-0.03%,6.08,0.0,1.24,1.73,1501000000.0,1971.95,8.58,
2023-06-29,洋河股份,131.95,-2.13%,0.39%,2.83,4.86,-2.0300000000000007,-0.10%,7.7,-0.27,1.81,2.71,1501000000.0,1980.96,8.62,
2023-06-28,洋河股份,134.82,-0.87%,0.23%,2.28,2.39,-0.11,-0.01%,4.66,0.0,0.99,1.82,1501000000.0,2024.05,8.81,
2023-06-27,洋河股份,136.0,0.76%,0.18%,1.87,1.74,0.13,0.01%,3.6,0.01,0.68,1.81,1501000000.0,2041.76,8.89,
2023-06-26,洋河股份,135.05,-1.79%,0.23%,2.21,2.32,-0.11,-0.01%,4.57,0.03,0.91,2.31,1501000000.0,2026.3,8.82,
