日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,科新发展,7.19,0.70%,1.16%,0.086772,0.080221,0.006551,0.04%,0.166994,0.0,1.31,3.92,202000000.0,,亏损,1456000000.0
2023-08-11,科新发展,7.14,-3.12%,0.69%,0.046306,0.053729,-0.007423000000000001,-0.05%,0.100035,0.0,0.65,4.34,202000000.0,,亏损,1445000000.0
2023-08-10,科新发展,7.37,2.08%,0.70%,0.05344400000000001,0.050768,0.002676000000000009,0.02%,0.10421199999999999,0.27,0.59,3.6,202000000.0,,亏损,1492000000.0
2023-08-09,科新发展,7.22,-0.28%,0.81%,0.060495000000000014,0.057679999999999995,0.002815,0.02%,0.118176,0.0,0.69,2.35,202000000.0,,亏损,1462000000.0
2023-08-08,科新发展,7.24,-0.69%,0.78%,0.046503,0.0681,-0.021597,-0.15%,0.114603,0.28,0.62,2.74,202000000.0,,亏损,1466000000.0
2023-08-07,科新发展,7.26,-3.07%,1.39%,0.08747100000000001,0.117802,-0.030331,-0.21%,0.20628400000000002,0.28,1.15,3.74,202000000.0,,亏损,1476000000.0
2023-08-04,科新发展,7.49,0.54%,1.53%,0.109074,0.121747,-0.012673,-0.08%,0.230821,0.81,1.0,3.62,202000000.0,,亏损,1516000000.0
2023-08-03,科新发展,7.45,1.92%,1.35%,0.099286,0.10054500000000001,-0.001259,-0.01%,0.202475,0.0,0.77,3.28,202000000.0,,亏损,1508000000.0
2023-08-02,科新发展,7.31,0.14%,0.68%,0.05150599999999999,0.049569,0.0019369999999999906,0.01%,0.101076,0.14,0.3,1.23,202000000.0,,亏损,1480000000.0
2023-08-01,科新发展,7.3,0.27%,1.19%,0.09223200000000001,0.083392,0.00884,0.06%,0.175624,-0.14,0.47,1.79,202000000.0,,亏损,1478000000.0
2023-07-31,科新发展,7.28,-1.22%,1.49%,0.089524,0.12947899999999998,-0.039955,-0.27%,0.2190030000000001,0.41,0.57,2.98,202000000.0,,亏损,1474000000.0
2023-07-28,科新发展,7.37,1.80%,2.85%,0.189209,0.231859,-0.04265,-0.29%,0.4210680000000001,-0.14,1.21,5.39,202000000.0,,亏损,1492000000.0
2023-07-27,科新发展,7.24,0.42%,2.98%,0.222489,0.215193,0.007295999999999999,0.05%,0.437682,0.0,1.57,5.41,202000000.0,,亏损,1466000000.0
2023-07-26,科新发展,7.21,3.00%,2.94%,0.20764000000000002,0.21839899999999998,-0.010759000000000001,-0.07%,0.4260390000000001,0.0,2.05,4.29,202000000.0,,亏损,1460000000.0
2023-07-24,科新发展,6.7,2.92%,1.74%,0.123593,0.109929,0.013664,0.10%,0.233522,0.45,2.04,3.38,202000000.0,,亏损,1356000000.0
2023-07-21,科新发展,6.51,0.46%,1.60%,0.09512999999999999,0.117771,-0.022640999999999998,-0.17%,0.21290100000000006,-0.15,2.42,5.56,202000000.0,,亏损,1318000000.0
2023-07-20,科新发展,6.48,0.47%,0.63%,0.04644,0.035896,0.010544,0.08%,0.082855,-0.15,1.0,2.02,202000000.0,,亏损,1312000000.0
2023-07-19,科新发展,6.44,0.31%,0.60%,0.040475,0.037875,0.0026,0.02%,0.078911,0.0,0.9,1.71,202000000.0,,亏损,1306000000.0
2023-07-17,科新发展,6.35,-0.31%,0.81%,0.05516799999999999,0.047956,0.007211999999999991,0.06%,0.103124,0.0,1.15,1.57,202000000.0,,亏损,1286000000.0
2023-07-14,科新发展,6.36,0.47%,0.59%,0.039766,0.035720999999999996,0.004045000000000004,0.03%,0.07557,0.16,0.74,1.74,202000000.0,,亏损,1290000000.0
2023-07-13,科新发展,6.33,-0.16%,0.70%,0.043907,0.045857,-0.00195,-0.02%,0.089764,0.0,0.68,3.0,202000000.0,,亏损,1281000000.0
2023-07-12,科新发展,6.33,-0.63%,0.67%,0.031826,0.05474400000000002,-0.022918000000000008,-0.18%,0.086647,0.16,0.53,2.04,202000000.0,,亏损,1284000000.0
2023-07-11,科新发展,6.37,0.95%,0.61%,0.047293,0.031467,0.015826,0.12%,0.078761,0.0,0.42,1.58,202000000.0,,亏损,1290000000.0
2023-07-10,科新发展,6.31,0.48%,0.85%,0.05746,0.051011,0.006449,0.05%,0.108471,0.16,0.59,1.91,202000000.0,,亏损,1277000000.0
2023-07-07,科新发展,6.28,-1.57%,1.59%,0.085732,0.118983,-0.033251,-0.26%,0.204715,0.0,1.19,2.98,202000000.0,,亏损,1271000000.0
2023-07-06,科新发展,6.38,0.63%,1.41%,0.08151900000000001,0.09947,-0.01795099999999999,-0.14%,0.180989,0.0,1.07,2.21,202000000.0,12.92,亏损,
2023-07-05,科新发展,6.34,2.09%,2.00%,0.143759,0.113121,0.030638,0.24%,0.25688,-0.31,1.79,5.15,202000000.0,12.84,亏损,
2023-07-04,科新发展,6.21,2.31%,1.37%,0.110228,0.060447,0.049781,0.40%,0.170674,0.0,1.22,2.47,202000000.0,12.57,亏损,
2023-07-03,科新发展,6.07,1.00%,0.87%,0.060395000000000004,0.046617,0.013778,0.11%,0.10701199999999997,0.0,0.78,1.5,202000000.0,12.29,亏损,
2023-06-30,科新发展,6.01,1.18%,1.03%,0.079072,0.046331,0.032741,0.27%,0.125403,0.0,0.91,2.86,202000000.0,12.17,亏损,
2023-06-29,科新发展,5.94,1.71%,1.30%,0.0989,0.056311,0.042589,0.35%,0.15626900000000002,-0.34,1.07,2.91,202000000.0,12.03,亏损,
2023-06-28,科新发展,5.84,0.00%,1.00%,0.055545,0.062042999999999994,-0.006497999999999991,-0.05%,0.11758800000000001,-0.17,0.7,2.74,202000000.0,11.82,亏损,
2023-06-27,科新发展,5.84,2.64%,1.41%,0.109141,0.056655,0.052486,0.44%,0.165796,-0.17,0.87,3.16,202000000.0,11.82,亏损,
2023-06-26,科新发展,5.69,0.71%,0.87%,0.050182,0.045521,0.004661,0.04%,0.100164,0.18,0.37,1.59,202000000.0,11.52,亏损,
