日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-10,图南股份,33.58,0.54%,0.69%,0.4487,0.207793,0.240907,0.25%,0.656492,0.0,0.87,2.78,284000000.0,,39.72,9528000000.0
2023-08-09,图南股份,33.4,1.09%,0.72%,0.359134,0.32317199999999996,0.035962,0.04%,0.6823060000000001,-0.18,0.79,2.81,284000000.0,,39.51,9477000000.0
2023-08-08,图南股份,33.04,0.36%,0.80%,0.345281,0.398695,-0.053414,-0.06%,0.743977,-0.24,0.73,3.43,284000000.0,,39.08,9374000000.0
2023-08-07,图南股份,32.89,1.11%,0.59%,0.27807,0.26571999999999996,0.01235,0.01%,0.551716,-0.06,0.46,2.15,284000000.0,,38.94,9340000000.0
2023-08-04,图南股份,32.53,-0.61%,0.88%,0.302552,0.509062,-0.20651,-0.22%,0.8116140000000001,-0.22,0.56,3.33,284000000.0,,38.48,9230000000.0
2023-08-03,图南股份,32.73,-2.88%,0.91%,0.366086,0.4786729999999999,-0.11258699999999992,-0.12%,0.854316,-0.03,0.57,4.04,284000000.0,,38.71,9286000000.0
2023-08-02,图南股份,33.7,2.43%,1.34%,0.834715,0.437205,0.39751,0.42%,1.28,-0.09,0.96,3.8,284000000.0,,39.86,9562000000.0
2023-08-01,图南股份,32.92,3.29%,1.65%,0.8748670000000001,0.651435,0.22343200000000002,0.24%,1.54,-0.06,1.31,5.43,284000000.0,,38.91,9335000000.0
2023-07-31,图南股份,31.87,-3.01%,2.23%,0.780338,1.25,-0.469662,-0.52%,2.03,0.03,2.27,5.05,284000000.0,,37.7,9042000000.0
2023-07-28,图南股份,32.86,-4.86%,1.75%,0.5501050000000001,1.09,-0.539895,-0.58%,1.64,0.09,2.2,5.76,284000000.0,,38.87,9323000000.0
2023-07-27,图南股份,34.54,-1.65%,0.97%,0.462225,0.489134,-0.026909,-0.03%,0.951359,-0.06,1.33,2.53,284000000.0,,40.85,9800000000.0
2023-07-26,图南股份,35.12,-0.65%,0.42%,0.189722,0.22778400000000001,-0.038062,-0.04%,0.4175060000000001,-0.03,0.56,1.81,284000000.0,,41.54,9965000000.0
2023-07-24,图南股份,34.35,1.78%,0.81%,0.384156,0.400864,-0.016708,-0.02%,0.7850199999999999,-0.09,1.23,2.76,284000000.0,,40.63,9746000000.0
2023-07-21,图南股份,33.75,0.06%,1.03%,0.4251140000000001,0.344846,0.08026799999999999,0.11%,0.7699590000000001,-0.06,1.14,2.76,221000000.0,,39.92,7454000000.000002
2023-07-20,图南股份,33.76,-1.26%,0.70%,0.24564,0.278117,-0.032477,-0.04%,0.527033,0.12,0.82,2.54,221000000.0,,39.9,7450000000.0
2023-07-19,图南股份,34.18,-1.01%,0.61%,0.189431,0.262392,-0.072961,-0.10%,0.46338999999999997,0.03,0.59,1.71,221000000.0,,40.44,7552000000.0
2023-07-17,图南股份,34.67,-1.08%,0.95%,0.343283,0.385416,-0.042133,-0.06%,0.728699,0.29,0.87,2.71,221000000.0,,41.01,7658000000.0
2023-07-14,图南股份,35.0,-1.96%,1.23%,0.464173,0.490358,-0.02618500000000008,-0.03%,0.95991,0.0,1.36,2.46,221000000.0,,41.46,7741000000.0
2023-07-13,图南股份,35.7,0.37%,1.14%,0.382757,0.51308,-0.130323,-0.17%,0.8958370000000001,0.0,1.11,1.6,221000000.0,,42.23,7884999999.999998
2023-07-12,图南股份,35.57,-1.41%,1.14%,0.388556,0.5056609999999999,-0.117105,-0.15%,0.894217,-0.14,1.02,2.97,221000000.0,,42.07,7856000000.0
2023-07-11,图南股份,36.08,0.50%,0.97%,0.38166500000000003,0.387284,-0.005619,-0.01%,0.768948,0.17,0.74,2.48,221000000.0,,42.68,7969000000.0
2023-07-10,图南股份,35.9,0.87%,0.85%,0.32287,0.350375,-0.027505,-0.03%,0.673245,0.08,0.48,2.89,221000000.0,,42.46,7929000000.000002
