日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,协昌科技,75.36,5.28%,34.58%,2.29,2.13,0.16,1.22%,4.42,0.4,1.31,8.68,17386200.0,1310000000.0,55.72
2023-09-04,协昌科技,68.34,-2.23%,16.17%,0.796171,1.12,-0.323829,-2.70%,1.94,0.15,0.55,3.98,17386200.0,1199000000.0,51.01
2023-08-31,协昌科技,75.5,4.93%,30.03%,2.04,1.82,0.22,1.68%,3.86,0.12,0.81,7.07,17386200.0,1313000000.0,55.83
2023-08-29,协昌科技,72.57,6.38%,37.77%,2.56,2.1,0.46,3.65%,4.65,-0.01,0.86,13.43,17386200.0,1262000000.0,53.66
2023-08-28,协昌科技,68.22,-1.49%,36.26%,2.13,2.42,-0.29,-2.45%,4.55,-0.22,0.69,11.26,17386200.0,1186000000.0,50.45
2023-08-24,协昌科技,78.23,1.20%,40.12%,2.56,2.87,-0.31,-2.28%,5.53,-0.01,0.68,9.03,17386200.0,1360000000.0,57.84
2023-08-21,协昌科技,100.18,93.10%,76.64%,7.65,6.45,1.2,6.89%,14.1,0.0,--,31.19,17386200.0,1742000000.0000002,74.08
