日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-10,中国卫通,17.3,0.29%,0.20%,0.702434,0.775219,-0.072785,-0.01%,1.48,0.0,0.48,1.1,4224000000.0,,129.21,73082000000.0
2023-08-09,中国卫通,17.25,-0.81%,0.27%,0.7969390000000001,1.18,-0.38306100000000004,-0.05%,1.98,0.0,0.63,1.32,4224000000.0,,128.83,72871000000.0
2023-08-08,中国卫通,17.39,-1.86%,0.42%,1.17,1.92,-0.75,-0.10%,3.09,0.06,0.99,2.37,4224000000.0,,129.88,73462000000.0
2023-08-07,中国卫通,17.72,-1.34%,0.41%,1.13,1.95,-0.82,-0.11%,3.08,0.0,0.98,1.34,4224000000.0,,132.34,74856000000.0
2023-08-04,中国卫通,17.96,1.81%,0.74%,3.17,2.47,0.6999999999999997,0.09%,5.64,0.06,1.83,4.25,4224000000.0,,134.14,75870000000.0
2023-08-03,中国卫通,17.61,0.06%,0.27%,0.8704709999999999,1.07,-0.19952900000000007,-0.03%,1.99,0.06,0.62,1.88,4224000000.0,,131.75,74518000000.0
2023-08-02,中国卫通,17.6,-1.40%,0.31%,0.861167,1.47,-0.608833,-0.08%,2.33,0.0,0.65,1.85,4224000000.0,,131.45,74349000000.0
2023-08-01,中国卫通,17.85,-0.28%,0.37%,1.16,1.61,-0.45,-0.06%,2.77,0.0,0.72,2.46,4224000000.0,,133.31,75405000000.0
2023-07-31,中国卫通,17.9,1.07%,0.42%,1.56,1.65,-0.09,-0.01%,3.21,-0.06,0.86,1.02,4224000000.0,,133.69,75616000000.0
2023-07-28,中国卫通,17.71,0.57%,0.65%,2.43,2.34,0.0900000000000003,0.01%,4.77,0.06,1.42,3.63,4224000000.0,,132.27,74814000000.0
2023-07-27,中国卫通,17.61,-0.45%,0.45%,1.47,1.88,-0.41,-0.06%,3.35,0.0,0.81,3.0,4224000000.0,,131.52,74391000000.0
2023-07-26,中国卫通,17.69,-2.96%,0.51%,1.44,2.43,-0.9900000000000004,-0.13%,3.86,0.0,0.87,3.67,4224000000.0,,132.12,74729000000.0
2023-07-24,中国卫通,17.79,-0.39%,0.36%,1.16,1.54,-0.38,-0.05%,2.7,0.0,0.49,2.13,4224000000.0,,132.87,75152000000.0
2023-07-21,中国卫通,17.86,-0.72%,0.46%,1.56,1.9,-0.34,-0.05%,3.46,-0.11,0.54,2.39,4224000000.0,,133.39,75448000000.0
2023-07-20,中国卫通,17.99,-4.10%,0.92%,2.84,4.28,-1.44,-0.19%,7.12,0.0,1.04,4.16,4224000000.0,,134.36,75997000000.0
2023-07-19,中国卫通,18.76,-2.70%,0.67%,2.02,3.33,-1.31,-0.17%,5.35,0.0,0.7,3.48,4224000000.0,,140.11,79249000000.0
2023-07-17,中国卫通,19.81,0.51%,0.92%,3.95,3.71,0.24,0.03%,7.66,0.0,0.82,3.45,4224000000.0,,147.95,83685000000.0
2023-07-14,中国卫通,19.71,2.12%,1.08%,4.73,4.07,0.6600000000000006,0.08%,8.99,0.0,1.03,4.56,4224000000.0,,147.21,83263000000.0
2023-07-13,中国卫通,19.3,-2.43%,1.15%,3.87,5.49,-1.62,-0.20%,9.37,0.05,1.1,4.7,4224000000.0,,144.14,81531000000.0
2023-07-12,中国卫通,19.78,-0.15%,0.97%,3.94,4.1,-0.16,-0.02%,8.15,0.0,0.8,2.52,4224000000.0,,147.73,83558000000.0
2023-07-11,中国卫通,19.81,0.56%,1.07%,4.29,4.68,-0.39,-0.05%,8.970000000000002,0.0,0.69,3.1,4224000000.0,,147.95,83685000000.0
2023-07-10,中国卫通,19.7,4.01%,1.30%,5.92,4.87,1.05,0.13%,10.78,0.0,0.84,5.33,4224000000.0,,147.13,83220000000.0
2023-07-07,中国卫通,18.94,-3.22%,0.88%,2.89,4.2,-1.31,-0.16%,7.09,-0.05,0.53,3.94,4224000000.0,,141.46,80010000000.0
2023-07-06,中国卫通,19.57,-1.16%,0.98%,3.34,4.81,-1.47,-0.18%,8.15,0.0,0.52,2.52,4224000000.0,826.71,146.16,
2023-07-05,中国卫通,19.8,-5.67%,1.86%,6.29,9.76,-3.47,-0.41%,16.05,0.0,0.92,6.62,4224000000.0,836.43,147.88,
2023-07-04,中国卫通,20.99,5.42%,2.71%,12.11,11.07,1.04,0.12%,23.18,0.0,1.33,12.71,4224000000.0,886.7,156.77,
2023-07-03,中国卫通,19.91,0.15%,1.26%,4.8,5.87,-1.07,-0.13%,10.67,0.0,0.56,4.12,4224000000.0,841.08,148.7,
2023-06-30,中国卫通,19.88,0.00%,1.51%,5.92,6.86,-0.94,-0.11%,12.78,0.0,0.61,3.97,4224000000.0,839.81,148.48,
2023-06-29,中国卫通,19.88,-4.24%,2.16%,8.08,10.15,-2.07,-0.25%,18.23,0.1,0.95,4.53,4224000000.0,839.81,148.48,
2023-06-28,中国卫通,20.76,-3.58%,2.42%,10.12,11.77,-1.65,-0.19%,21.89,0.0,1.14,7.94,4224000000.0,876.98,155.05,
2023-06-27,中国卫通,21.53,4.97%,2.83%,12.77,12.2,0.57,0.06%,24.97,0.0,1.51,13.85,4224000000.0,909.51,160.8,
2023-06-26,中国卫通,20.51,4.91%,2.38%,10.7,9.74,0.96,0.11%,20.44,0.0,1.55,9.77,4224000000.0,866.42,153.18,
