日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,精准信息,6.33,-2.16%,2.69%,0.354284,0.6272270000000001,-0.2729430000000001,-0.74%,0.981511,-0.16,0.84,3.56,579000000.0,,59.59,3668000000.0
2023-08-11,精准信息,6.47,-3.00%,3.27%,0.42816400000000004,0.809282,-0.38111799999999996,-1.02%,1.24,0.0,1.09,4.5,579000000.0,,60.91,3749000000.0
2023-08-10,精准信息,6.67,1.68%,6.38%,1.24,1.24,0.0,0.00%,2.48,0.15,3.34,4.57,579000000.0,,62.79,3865000000.0
2023-08-09,精准信息,6.56,2.02%,3.74%,0.8369190000000001,0.572692,0.264227,0.70%,1.41,0.15,2.62,2.96,579000000.0,,61.76,3801000000.0
2023-08-08,精准信息,6.43,-0.46%,1.26%,0.160295,0.307043,-0.146748,-0.39%,0.467338,0.16,0.8,1.7,579000000.0,,60.53,3726000000.0
2023-08-07,精准信息,6.43,-1.23%,1.23%,0.163718,0.29557,-0.131852,-0.35%,0.460182,0.0,0.89,1.38,579000000.0,,60.81,3743000000.0
2023-08-04,精准信息,6.51,2.36%,2.22%,0.486954,0.312663,0.174291,0.46%,0.834624,0.0,1.76,2.52,579000000.0,,61.28,3772000000.0
2023-08-03,精准信息,6.36,-0.47%,0.90%,0.123869,0.20302699999999999,-0.079158,-0.21%,0.33234600000000003,0.16,0.69,0.94,579000000.0,,59.87,3685000000.0
2023-08-02,精准信息,6.39,-0.78%,1.29%,0.176945,0.303024,-0.126079,-0.34%,0.4799689999999999,0.16,1.04,1.4,579000000.0,,60.16,3702000000.000001
2023-08-01,精准信息,6.44,0.63%,1.98%,0.3172760000000001,0.4199310000000001,-0.10265500000000004,-0.28%,0.737207,0.0,1.7,3.12,579000000.0,,60.63,3731000000.0
2023-07-31,精准信息,6.4,1.27%,1.29%,0.219355,0.258342,-0.038987,-0.11%,0.477697,0.0,1.19,1.9,579000000.0,,60.25,3708000000.0
2023-07-28,精准信息,6.32,0.64%,1.03%,0.156122,0.217048,-0.060926,-0.17%,0.37317,0.0,0.92,2.39,579000000.0,,59.5,3662000000.0
2023-07-27,精准信息,6.28,-0.79%,0.96%,0.16371099999999994,0.189063,-0.02535200000000002,-0.07%,0.352775,-0.16,0.8,2.05,579000000.0,,59.12,3639000000.0
2023-07-26,精准信息,6.33,-1.56%,0.96%,0.117958,0.23651799999999998,-0.11855999999999994,-0.32%,0.354476,0.16,0.74,2.02,579000000.0,,59.59,3668000000.0
2023-07-24,精准信息,6.28,0.48%,0.90%,0.154326,0.170471,-0.016145,-0.04%,0.324798,0.0,0.55,2.4,579000000.0,,59.12,3639000000.0
2023-07-21,精准信息,6.25,-1.57%,1.18%,0.133442,0.298347,-0.164905,-0.46%,0.43178900000000003,0.16,0.68,2.05,579000000.0,,58.84,3621000000.0
2023-07-20,精准信息,6.37,-0.93%,1.14%,0.177976,0.244562,-0.066586,-0.18%,0.424983,0.0,0.84,2.18,579000000.0,,59.78,3679000000.0
2023-07-19,精准信息,6.42,-0.62%,1.26%,0.176293,0.29175,-0.11545699999999999,-0.31%,0.469694,0.16,0.85,1.7,579000000.0,,60.53,3726000000.0
2023-07-17,精准信息,6.48,0.93%,2.03%,0.400459,0.349118,0.051341,0.14%,0.75994,0.15,1.72,2.02,579000000.0,,61.1,3760000000.0
2023-07-14,精准信息,6.4,0.95%,1.51%,0.317747,0.24338400000000002,0.074363,0.20%,0.561688,0.31,1.5,2.05,579000000.0,,60.44,3720000000.000001
2023-07-13,精准信息,6.34,0.96%,1.09%,0.201898,0.197271,0.004627,0.01%,0.399168,0.0,1.0,1.27,579000000.0,,59.69,3674000000.0
2023-07-12,精准信息,6.28,-1.57%,1.24%,0.165009,0.2875530000000001,-0.12254400000000006,-0.34%,0.45256199999999996,-0.16,1.21,2.19,579000000.0,,59.12,3639000000.0
2023-07-11,精准信息,6.37,2.08%,1.61%,0.370751,0.219552,0.151199,0.41%,0.5932020000000001,0.16,1.92,2.72,579000000.0,,60.06,3697000000.0
2023-07-10,精准信息,6.24,0.00%,0.90%,0.126905,0.19586,-0.06895499999999999,-0.19%,0.322765,0.16,1.0,1.6,579000000.0,,58.74,3616000000.0
2023-07-07,精准信息,6.24,-1.27%,0.82%,0.11473699999999998,0.182167,-0.06743000000000003,-0.19%,0.29690500000000003,0.0,0.88,1.74,579000000.0,,58.74,3616000000.0
2023-07-06,精准信息,6.32,-0.16%,0.86%,0.163635,0.15261199999999994,0.01102300000000002,0.03%,0.316247,0.32,0.85,1.42,579000000.0,36.62,59.5,
2023-07-05,精准信息,6.33,-0.63%,0.88%,0.124355,0.198522,-0.074167,-0.20%,0.322877,0.16,0.82,1.26,579000000.0,36.68,59.59,
2023-07-04,精准信息,6.37,0.16%,0.84%,0.150731,0.157724,-0.006993000000000001,-0.02%,0.30845500000000003,0.16,0.78,1.1,579000000.0,36.91,59.97,
2023-07-03,精准信息,6.36,0.00%,1.06%,0.163372,0.225379,-0.062007000000000013,-0.17%,0.388751,0.16,0.94,1.89,579000000.0,36.85,59.87,
2023-06-30,精准信息,6.36,0.16%,1.01%,0.201518,0.170418,0.0311,0.08%,0.371936,0.16,0.89,1.1,579000000.0,36.85,59.87,
2023-06-29,精准信息,6.35,1.93%,1.27%,0.300464,0.157844,0.14262,0.39%,0.464937,0.16,1.14,3.05,579000000.0,36.79,59.78,
2023-06-28,精准信息,6.23,-0.16%,1.18%,0.170037,0.251015,-0.080978,-0.22%,0.4210520000000001,0.0,1.03,3.21,579000000.0,36.1,58.65,
2023-06-27,精准信息,6.24,2.80%,0.88%,0.194958,0.12268699999999998,0.07227100000000003,0.20%,0.31764499999999996,0.16,0.69,2.8,579000000.0,36.16,58.74,
2023-06-26,精准信息,6.09,-2.25%,1.13%,0.137837,0.261325,-0.12348800000000001,-0.35%,0.402929,-0.66,1.03,4.33,579000000.0,35.17,57.14,
