日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-28,宁波色母,21.54,-1.24%,0.85%,0.04475,0.058075,-0.013325,-0.11%,0.102826,-0.05,0.76,1.93,56182900.0,,33.02,1210000000.0
2023-07-27,宁波色母,21.81,-0.64%,0.80%,0.045195,0.053555999999999986,-0.00836099999999999,-0.07%,0.098751,-0.23,0.71,1.37,56182900.0,,33.44,1225000000.0
2023-07-26,宁波色母,21.95,1.15%,1.13%,0.096925,0.042012,0.054913,0.45%,0.13893699999999998,0.18,0.98,1.71,56182900.0,,33.65,1233000000.0
2023-07-24,宁波色母,21.61,0.14%,1.22%,0.078345,0.069941,0.008404,0.07%,0.14828599999999995,0.05,1.03,1.81,56182900.0,,33.13,1214000000.0
2023-07-21,宁波色母,21.58,-1.10%,1.24%,0.08140800000000001,0.070024,0.011384,0.09%,0.15143199999999998,0.23,1.11,1.97,56182900.0,,33.09,1212000000.0
2023-07-20,宁波色母,21.82,-0.32%,0.81%,0.051292999999999984,0.04848,0.002812999999999991,0.02%,0.10031799999999999,-0.09,0.79,1.55,56182900.0,,33.45,1226000000.0
2023-07-19,宁波色母,21.88,0.18%,1.22%,0.085754,0.063386,0.022368,0.18%,0.15054,0.0,1.22,1.74,56182900.0,,33.56,1230000000.0
2023-07-17,宁波色母,21.5,1.51%,1.50%,0.100397,0.080488,0.019909,0.16%,0.180885,0.0,1.71,3.02,56182900.0,,32.96,1208000000.0
2023-07-14,宁波色母,21.18,-0.19%,0.84%,0.056116,0.042554,0.013562,0.11%,0.100153,-0.09,0.98,1.41,56182900.0,,32.47,1190000000.0
2023-07-13,宁波色母,21.22,0.19%,0.90%,0.06576599999999999,0.041135000000000005,0.024631,0.21%,0.106901,0.14,0.96,1.13,56182900.0,,32.53,1192000000.0
2023-07-12,宁波色母,21.16,-0.56%,0.85%,0.059545000000000015,0.04274,0.016805,0.14%,0.102433,0.1,0.95,1.69,56182900.0,,32.47,1190000000.0
2023-07-11,宁波色母,21.28,1.87%,1.01%,0.068362,0.051447,0.016915,0.14%,0.11981,0.05,1.19,2.78,56182900.0,,32.62,1196000000.0
2023-07-10,宁波色母,20.89,-0.48%,0.75%,0.049588,0.038504000000000004,0.011084,0.09%,0.08809299999999999,-0.1,0.78,2.38,56182900.0,,32.03,1174000000.0
2023-07-07,宁波色母,20.99,0.43%,0.93%,0.064937,0.044834,0.020103,0.17%,0.10977100000000001,0.14,0.98,1.58,56182900.0,,32.18,1179000000.0
2023-07-06,宁波色母,20.9,1.31%,1.10%,0.073956,0.054263,0.019692999999999992,0.17%,0.12822,0.0,1.21,3.3,56182900.0,11.74,32.04,
2023-07-05,宁波色母,20.63,0.83%,0.74%,0.043101,0.042771,0.00033,0.00%,0.085872,0.05,0.86,2.4,56182900.0,11.59,31.63,
2023-07-04,宁波色母,20.46,0.44%,0.70%,0.042798,0.03768,0.005118,0.04%,0.080478,0.05,0.83,1.47,56182900.0,11.5,31.37,
2023-07-03,宁波色母,20.37,0.64%,1.34%,0.07069500000000001,0.084594,-0.013899000000000002,-0.12%,0.155289,0.15,1.93,3.51,56182900.0,11.44,31.23,
2023-06-30,宁波色母,20.64,1.13%,0.91%,0.058597,0.046205,0.012392,0.11%,0.10480199999999999,0.19,1.48,2.65,56182900.0,11.6,31.64,
2023-06-29,宁波色母,20.41,1.39%,0.85%,0.06824400000000001,0.028702999999999996,0.03954100000000002,0.34%,0.096948,0.3,1.54,1.39,56182900.0,11.47,31.29,
2023-06-28,宁波色母,20.13,0.00%,0.50%,0.022581999999999998,0.03425,-0.011668000000000001,-0.10%,0.056830999999999986,-0.1,0.81,1.99,56182900.0,11.31,30.86,
2023-06-27,宁波色母,20.13,2.86%,0.62%,0.048264,0.021942,0.026322,0.23%,0.07020599999999999,0.0,0.95,2.2,56182900.0,11.31,30.86,
2023-06-26,宁波色母,19.57,-0.76%,0.56%,0.030504000000000007,0.029164999999999996,0.0013390000000000001,0.01%,0.061567,-0.05,0.85,1.93,56182900.0,11.0,30.0,
