日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-12,中芯国际,48.38,-3.82%,1.96%,7.5,11.32,-3.82,-0.40%,18.82,-0.02,1.91,4.43,1957000000.0,,60.24,94699000000.0
2023-07-11,中芯国际,50.3,1.17%,1.00%,5.21,4.62,0.59,0.06%,9.84,0.0,0.89,1.85,1957000000.0,,62.63,98457000000.0
2023-07-10,中芯国际,49.72,0.69%,0.61%,3.0,2.95,0.05,0.01%,5.94,0.02,0.47,1.01,1957000000.0,,61.91,97322000000.0
2023-07-07,中芯国际,49.38,-1.24%,1.45%,6.01,8.05,-2.0400000000000014,-0.21%,14.05,-0.02,1.14,2.24,1957000000.0,,61.49,96657000000.0
2023-07-06,中芯国际,50.0,-1.92%,1.19%,4.27,7.41,-3.14,-0.32%,11.69,0.0,0.96,2.27,1957000000.0,978.7,62.26,
2023-07-05,中芯国际,50.98,-0.84%,0.89%,3.89,5.01,-1.12,-0.11%,8.9,0.04,0.66,1.34,1957000000.0,997.88,63.48,
2023-07-04,中芯国际,51.41,0.80%,1.51%,7.61,7.59,0.02,0.00%,15.19,-0.06,1.22,2.69,1957000000.0,1006.3,64.02,
2023-07-03,中芯国际,51.0,0.95%,1.48%,7.25,7.37,-0.12,-0.01%,14.62,0.0,1.16,2.77,1957000000.0,998.28,63.5,
2023-06-30,中芯国际,50.52,-0.94%,1.26%,5.11,7.39,-2.28,-0.23%,12.5,0.0,0.83,2.1,1957000000.0,988.88,62.9,
2023-06-29,中芯国际,51.0,-1.39%,1.01%,4.51,5.72,-1.21,-0.12%,10.23,-0.14,0.48,2.15,1957000000.0,998.28,63.5,
2023-06-28,中芯国际,51.72,0.64%,1.45%,7.61,7.05,0.56,0.06%,14.66,0.0,0.68,3.17,1957000000.0,1012.37,64.39,
2023-06-27,中芯国际,51.39,0.82%,0.99%,4.99,5.01,-0.02,-0.00%,9.99,-0.02,0.43,1.59,1957000000.0,1005.91,63.98,
2023-06-26,中芯国际,50.97,0.33%,1.66%,8.15,8.3,-0.1500000000000012,-0.02%,16.45,-0.02,0.71,3.42,1957000000.0,997.69,63.46,
