日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-08-14,天承科技,87.32,0.83%,2.59%,0.129762,0.141006,-0.011244000000000018,-0.11%,0.270768,0.22,0.78,4.23,12016300.000000002,1049000000.0,111.55
2023-08-11,天承科技,86.6,-3.66%,3.26%,0.131179,0.212089,-0.08091,-0.78%,0.34326799999999996,-0.08,0.91,4.45,12016300.000000002,1041000000.0,110.63
2023-08-10,天承科技,89.89,-0.34%,2.45%,0.14276300000000006,0.121753,0.02101000000000001,0.19%,0.264516,1.24,0.57,4.05,12016300.000000002,1080000000.0,114.83
2023-08-09,天承科技,90.2,0.78%,3.49%,0.16354200000000002,0.213673,-0.050131,-0.46%,0.377215,0.46,0.63,3.99,12016300.000000002,1084000000.0,115.23
2023-08-08,天承科技,89.5,-3.74%,3.19%,0.138822,0.210252,-0.07143,-0.66%,0.349075,-0.11,0.55,4.74,12016300.000000002,1075000000.0,114.33
2023-08-07,天承科技,92.98,0.56%,4.29%,0.26240300000000005,0.210506,0.05189700000000004,0.46%,0.472909,0.25,0.72,4.24,12016300.000000002,1117000000.0,118.78
2023-08-04,天承科技,92.13,2.25%,4.28%,0.24537800000000004,0.223046,0.02233200000000004,0.20%,0.471551,0.1,0.73,5.42,12016300.000000002,1111000000.0,118.11
2023-08-02,天承科技,95.73,6.65%,9.29%,0.520511,0.48234,0.038171,0.33%,1.03,-0.14,1.93,9.66,12016300.000000002,1149000000.0,122.13
2023-08-01,天承科技,89.76,-0.03%,4.75%,0.273613,0.235365,0.038248,0.35%,0.5089779999999999,0.38,0.84,7.8,12016300.000000002,1079000000.0,114.67
2023-07-31,天承科技,89.79,-0.99%,4.86%,0.281431,0.242929,0.038502,0.36%,0.52436,-0.12,0.82,7.27,12016300.000000002,1079000000.0,114.7
2023-07-28,天承科技,90.69,-2.60%,6.03%,0.33299,0.32455,0.008440000000000001,0.08%,0.65754,1.33,0.85,4.52,12016300.000000002,1090000000.0,115.85
2023-07-27,天承科技,93.11,-1.99%,3.03%,0.141677,0.201485,-0.059808000000000014,-0.53%,0.343161,-0.13,0.34,4.16,12016300.000000002,1119000000.0,118.95
2023-07-26,天承科技,95.0,-3.14%,5.91%,0.269617,0.4130310000000001,-0.14341400000000007,-1.26%,0.682649,0.46,0.56,5.0,12016300.000000002,1142000000.0,121.36
2023-07-24,天承科技,94.5,0.54%,6.23%,0.32319200000000003,0.38406799999999996,-0.060876,-0.54%,0.707259,-0.87,0.44,5.3,12016300.000000002,1136000000.0,120.72
2023-07-21,天承科技,93.99,-5.44%,11.75%,0.537507,0.8169109999999999,-0.279404,-2.47%,1.35,-0.49,0.65,7.8,12016300.000000002,1129000000.0,120.07
2023-07-20,天承科技,98.0,1.12%,11.23%,0.700491,0.62156,0.078931,0.66%,1.33,0.4,0.56,7.63,12016300.000000002,1194000000.0,126.98
2023-07-19,天承科技,97.55,2.81%,12.93%,0.7866380000000001,0.731159,0.055479,0.48%,1.52,0.32,0.53,8.24,12016300.000000002,1165000000.0,123.8
2023-07-17,天承科技,96.44,-1.51%,16.82%,0.911235,1.06,-0.148765,-1.28%,1.97,0.09,0.38,5.09,12016300.000000002,1159000000.0,123.2
2023-07-14,天承科技,97.92,-4.95%,31.36%,1.76,1.94,-0.18,-1.53%,3.7,0.0,0.66,9.52,12016300.000000002,1177000000.0,125.09
2023-07-13,天承科技,103.02,11.61%,31.73%,2.21,1.52,0.69,5.57%,3.74,0.16,0.6,12.3,12016300.000000002,1238000000.0,131.6
2023-07-12,天承科技,92.3,1.22%,33.22%,1.96,1.69,0.27,2.43%,3.65,0.0,0.54,10.58,12016300.000000002,1109000000.0,117.91
2023-07-11,天承科技,91.19,4.68%,43.26%,2.29,2.6,-0.31,-2.83%,4.89,0.0,0.53,13.66,12016300.000000002,1096000000.0,116.49
2023-07-10,天承科技,87.11,58.38%,81.03%,4.02,4.44,-0.4200000000000006,-4.01%,8.46,0.0,--,32.36,12016300.000000002,1047000000.0,111.28
