日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,泰凌微,36.59,3.45%,28.13%,2.83,2.49,0.3399999999999997,1.79%,5.32,0.0,0.56,4.98,52045200.00000001,1904000000.0,153.45
2023-09-04,泰凌微,36.25,-1.36%,37.09%,3.15,3.75,-0.6,-3.18%,6.89,0.14,0.59,7.67,52045200.00000001,1887000000.0,152.03
2023-08-31,泰凌微,44.0,-1.17%,56.53%,6.45,6.53,-0.08,-0.35%,12.98,0.46,0.82,10.06,52045200.00000001,2290000000.0,184.53
2023-08-29,泰凌微,41.3,22.99%,63.63%,7.05,5.06,1.99,9.26%,12.11,0.61,0.88,31.27,52045200.00000001,2149000000.0,173.21
2023-08-28,泰凌微,33.58,2.69%,65.65%,6.43,6.55,-0.12,-0.69%,12.98,0.0,0.84,32.08,52045200.00000001,1748000000.0,140.83
2023-08-25,泰凌微,32.7,30.90%,78.34%,6.38,7.36,-0.98,-5.76%,13.74,-0.24,--,28.66,52045200.00000001,1702000000.0,137.14
