日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-28,致远互联,51.75,0.94%,0.88%,0.223182,0.298411,-0.075229,-0.13%,0.521593,0.0,0.65,3.26,115000000.0,,亏损,5937000000.0
2023-07-27,致远互联,51.27,-4.26%,1.02%,0.194433,0.40568899999999997,-0.211256,-0.36%,0.600123,0.02,0.69,3.83,115000000.0,,亏损,5882000000.0
2023-07-26,致远互联,53.55,0.15%,1.55%,0.434767,0.497753,-0.062986,-0.10%,0.93252,-0.17,0.78,5.55,115000000.0,,亏损,6144000000.0
2023-07-24,致远互联,52.79,-1.47%,1.25%,0.345945,0.42395900000000003,-0.078014,-0.13%,0.769903,-0.17,0.6,4.74,115000000.0,,亏损,6057000000.0
2023-07-21,致远互联,53.58,-4.66%,1.99%,0.4853060000000001,0.745633,-0.2603269999999999,-0.42%,1.23,0.22,0.91,8.17,115000000.0,,亏损,6147000000.0
2023-07-19,致远互联,59.1,7.47%,3.89%,1.49,1.16,0.33,0.48%,2.66,-0.03,2.95,6.76,115000000.0,,亏损,6814000000.0
2023-07-17,致远互联,56.99,1.77%,1.71%,0.63161,0.46961899999999995,0.16199100000000008,0.25%,1.1,0.02,1.41,4.62,115000000.0,,亏损,6538000000.0
2023-07-14,致远互联,56.0,8.82%,2.60%,0.9759030000000001,0.683096,0.29280700000000004,0.46%,1.66,0.02,2.46,12.61,115000000.0,,亏损,6425000000.0
2023-07-13,致远互联,51.46,0.35%,0.78%,0.217217,0.237881,-0.020664,-0.03%,0.45509799999999995,-0.08,0.65,3.92,115000000.0,,亏损,5904000000.0
2023-07-12,致远互联,51.28,-3.14%,1.01%,0.300926,0.303735,-0.0028089999999999626,-0.00%,0.6046600000000001,0.16,0.77,5.18,115000000.0,,亏损,5883000000.0
2023-07-11,致远互联,52.94,-1.23%,0.87%,0.252085,0.282217,-0.030132,-0.05%,0.534302,0.3,0.56,3.99,115000000.0,,亏损,6074000000.0
2023-07-10,致远互联,53.6,-0.67%,0.81%,0.216538,0.279256,-0.062718,-0.10%,0.4957939999999999,0.22,0.38,3.71,115000000.0,,亏损,6149000000.0
2023-07-07,致远互联,53.96,-2.44%,1.83%,0.583724,0.536187,0.047537,0.08%,1.12,0.06,0.7,8.14,115000000.0,,亏损,6191000000.0
2023-07-06,致远互联,55.31,-0.70%,1.44%,0.475328,0.454783,0.020545,0.03%,0.930111,0.0,0.43,4.76,115000000.0,63.46,亏损,
2023-07-05,致远互联,55.7,-3.16%,1.60%,0.476038,0.560483,-0.084445,-0.13%,1.04,-0.02,0.43,4.96,115000000.0,63.9,亏损,
2023-07-04,致远互联,57.52,-0.07%,2.09%,0.709445,0.6571130000000001,0.052332,0.08%,1.37,0.65,0.53,3.23,115000000.0,65.99,亏损,
2023-07-03,致远互联,57.56,4.09%,3.79%,1.23,1.2,0.03,0.05%,2.43,-0.24,0.96,10.04,115000000.0,66.04,亏损,
2023-06-30,致远互联,55.3,-4.64%,4.19%,1.27,1.41,-0.14,-0.22%,2.68,0.04,1.04,7.76,115000000.0,63.45,亏损,
2023-06-29,致远互联,57.99,8.47%,4.97%,1.7,1.52,0.18,0.27%,3.22,0.1,0.97,15.84,115000000.0,66.53,亏损,
2023-06-28,致远互联,53.46,-6.03%,3.45%,0.954186,1.15,-0.195814,-0.32%,2.11,0.85,0.57,8.6,115000000.0,61.33,亏损,
2023-06-27,致远互联,56.89,0.62%,3.47%,1.18,1.09,0.09,0.14%,2.27,0.28,0.6,5.45,115000000.0,65.27,亏损,
2023-06-26,致远互联,56.54,-6.55%,3.72%,1.16,1.34,-0.18,-0.28%,2.5,0.36,0.7,9.46,115000000.0,64.87,亏损,
