日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,沙钢股份,4.07,-1.21%,0.53%,0.181918,0.295711,-0.113793,-0.13%,0.477629,0.0,0.73,1.46,2207000000.0,,42.17,8982000000.0
2023-09-04,沙钢股份,4.18,2.96%,0.99%,0.554538,0.34975,0.204788,0.22%,0.906819,0.24,1.3,3.45,2207000000.0,,43.31,9224000000.0
2023-08-31,沙钢股份,3.97,-1.73%,0.64%,0.203587,0.35793400000000003,-0.154347,-0.18%,0.561521,-0.25,0.68,2.23,2207000000.0,,41.13,8761000000.0
2023-08-29,沙钢股份,4.07,-0.73%,1.04%,0.402598,0.533375,-0.130777,-0.15%,0.9359709999999999,0.0,1.28,1.95,2207000000.0,,42.17,8982000000.0
2023-08-28,沙钢股份,4.1,3.27%,1.59%,0.8549530000000001,0.5876680000000001,0.267285,0.30%,1.45,0.24,2.78,2.52,2207000000.0,,42.48,9048000000.0
2023-08-25,沙钢股份,3.97,-0.25%,0.59%,0.268762,0.250553,0.018208999999999958,0.02%,0.519315,0.25,1.08,3.52,2207000000.0,,41.13,8761000000.0
2023-08-24,沙钢股份,3.98,-1.97%,0.88%,0.247235,0.538795,-0.29156,-0.33%,0.786029,-0.25,1.92,2.71,2207000000.0,,41.24,8783000000.0
2023-08-23,沙钢股份,4.06,-0.73%,0.46%,0.228629,0.185673,0.042956,0.05%,0.4143020000000001,0.25,1.06,1.71,2207000000.0,,43.5,8959000000.0
2023-08-21,沙钢股份,4.06,-0.98%,0.39%,0.14278800000000005,0.206162,-0.06337399999999999,-0.07%,0.34895,-0.25,0.75,2.44,2207000000.0,,43.5,8959000000.0
2023-08-18,沙钢股份,4.11,-0.96%,0.39%,0.15867,0.19220299999999998,-0.033533,-0.04%,0.35756,0.0,0.73,2.17,2207000000.0,,43.93,9048000000.0
2023-08-16,沙钢股份,4.13,-0.72%,0.32%,0.14796099999999998,0.147832,0.00012899999999998137,0.00%,0.295793,-0.24,0.52,1.68,2207000000.0,,44.25,9114000000.0
2023-08-15,沙钢股份,4.15,-0.95%,0.44%,0.173379,0.22865100000000005,-0.055272000000000036,-0.06%,0.405735,0.24,0.72,2.15,2207000000.0,,44.57,9180000000.0
2023-08-14,沙钢股份,4.19,2.20%,0.87%,0.5053489999999999,0.288666,0.216683,0.23%,0.7940159999999999,0.24,1.39,3.9,2207000000.0,,44.89,9246000000.0
2023-08-11,沙钢股份,4.1,-1.44%,0.92%,0.358555,0.47361000000000003,-0.11505499999999999,-0.13%,0.8321649999999999,-0.24,1.42,1.92,2207000000.0,,43.93,9048000000.0
2023-08-10,沙钢股份,4.16,-0.48%,0.48%,0.184914,0.252985,-0.068071,-0.07%,0.437899,0.0,0.66,1.2,2207000000.0,,44.57,9180000000.0
2023-08-09,沙钢股份,4.18,-0.24%,0.39%,0.15111300000000005,0.21076999999999999,-0.05965699999999996,-0.06%,0.36188400000000004,-0.24,0.45,1.19,2207000000.0,,44.79,9224000000.0
2023-08-08,沙钢股份,4.19,-0.71%,0.60%,0.202413,0.356891,-0.154478,-0.17%,0.559304,0.0,0.51,2.13,2207000000.0,,44.89,9246000000.0
2023-08-07,沙钢股份,4.21,-1.86%,0.62%,0.2271050000000001,0.346555,-0.11945,-0.13%,0.58312,0.24,0.62,1.86,2207000000.0,,45.22,9313000000.0
2023-08-04,沙钢股份,4.29,-1.15%,0.93%,0.36719,0.511518,-0.14432799999999998,-0.15%,0.888351,0.0,0.81,2.54,2207000000.0,,45.97,9467000000.0
2023-08-03,沙钢股份,4.34,0.00%,0.82%,0.402446,0.37506799999999996,0.027377999999999996,0.03%,0.777519,0.0,0.63,2.07,2207000000.0,,46.5,9577000000.0
2023-08-02,沙钢股份,4.34,0.00%,1.17%,0.5220520000000001,0.595479,-0.07342699999999992,-0.08%,1.12,-0.23,0.92,1.61,2207000000.0,,46.5,9577000000.0
2023-08-01,沙钢股份,4.34,2.36%,2.13%,1.1,0.9491870000000001,0.150813,0.16%,2.04,0.0,2.18,5.19,2207000000.0,,46.5,9577000000.0
2023-07-31,沙钢股份,4.24,-0.24%,0.91%,0.388288,0.465021,-0.07673300000000001,-0.08%,0.85331,0.0,1.06,1.41,2207000000.0,,45.43,9357000000.0
2023-07-28,沙钢股份,4.25,0.71%,1.15%,0.5860449999999999,0.490422,0.095623,0.10%,1.08,0.24,1.69,2.84,2207000000.0,,45.54,9379000000.0
2023-07-27,沙钢股份,4.22,0.96%,1.24%,0.64258,0.511618,0.130962,0.14%,1.15,0.0,2.57,2.63,2207000000.0,,45.22,9313000000.0
2023-07-26,沙钢股份,4.18,1.95%,0.98%,0.588073,0.308179,0.2798939999999999,0.30%,0.896252,0.0,2.88,2.19,2207000000.0,,44.79,9224000000.0
2023-07-24,沙钢股份,4.07,0.49%,0.32%,0.17521199999999998,0.104233,0.070979,0.08%,0.282502,0.0,0.93,0.99,2207000000.0,,43.61,8982000000.0
2023-07-21,沙钢股份,4.05,0.25%,0.27%,0.119192,0.119146,4.6e-05,0.00%,0.23833800000000002,-0.25,0.8,0.99,2207000000.0,,43.39,8937000000.0
2023-07-20,沙钢股份,4.04,-0.74%,0.22%,0.072702,0.126315,-0.053613,-0.06%,0.199705,-0.25,0.74,1.23,2207000000.0,,43.29,8915000000.0
2023-07-19,沙钢股份,4.07,0.25%,0.20%,0.096196,0.07513500000000001,0.021061,0.02%,0.180135,-0.25,0.7,0.74,2207000000.0,,43.61,8982000000.0
2023-07-17,沙钢股份,4.06,0.50%,0.49%,0.310192,0.126977,0.183215,0.20%,0.443335,0.0,1.54,1.73,2207000000.0,,43.61,8982000000.0
2023-07-14,沙钢股份,4.04,-0.25%,0.22%,0.051963999999999996,0.14223900000000006,-0.09027500000000002,-0.10%,0.197601,0.0,0.6,0.74,2207000000.0,,43.29,8915000000.0
2023-07-13,沙钢股份,4.05,0.75%,0.35%,0.202215,0.111595,0.09062,0.10%,0.31381,0.0,0.85,1.24,2207000000.0,,43.39,8937000000.0
2023-07-12,沙钢股份,4.02,-0.74%,0.39%,0.16143599999999994,0.18218099999999998,-0.020745000000000017,-0.02%,0.343617,-0.25,0.9,1.24,2207000000.0,,43.07,8871000000.0
2023-07-11,沙钢股份,4.06,0.50%,0.34%,0.208211,0.087585,0.120626,0.13%,0.302365,0.0,0.81,0.99,2207000000.0,,43.39,8937000000.0
2023-07-10,沙钢股份,4.04,-0.49%,0.38%,0.193544,0.14778900000000006,0.04575499999999998,0.05%,0.341334,-0.25,0.76,1.23,2207000000.0,,43.29,8915000000.0
2023-07-07,沙钢股份,4.06,0.74%,0.59%,0.306947,0.219255,0.08769199999999999,0.10%,0.5262020000000001,0.25,1.23,2.73,2207000000.0,,43.5,8959000000.0
2023-07-06,沙钢股份,4.03,-0.25%,0.34%,0.149093,0.148767,0.000326,0.00%,0.301774,0.0,0.71,0.99,2207000000.0,88.93,43.18,
2023-07-05,沙钢股份,4.04,0.50%,0.47%,0.25064699999999995,0.163082,0.087565,0.10%,0.41373000000000004,-0.25,0.99,1.49,2207000000.0,89.15,43.29,
2023-07-04,沙钢股份,4.02,-0.99%,0.46%,0.143544,0.263474,-0.11993,-0.14%,0.407019,0.25,0.9,1.72,2207000000.0,88.71,43.07,
2023-07-03,沙钢股份,4.06,1.25%,0.68%,0.371683,0.231504,0.140179,0.16%,0.603187,0.0,1.38,1.25,2207000000.0,89.59,43.5,
2023-06-30,沙钢股份,4.01,0.50%,0.46%,0.231342,0.173473,0.057869,0.07%,0.404815,0.25,0.9,1.25,2207000000.0,88.49,42.97,
2023-06-29,沙钢股份,3.99,-0.50%,0.34%,0.16529000000000002,0.13008699999999998,0.03520300000000002,0.04%,0.295377,0.0,0.61,1.0,2207000000.0,88.05,42.75,
2023-06-28,沙钢股份,4.01,0.50%,0.42%,0.23798,0.131827,0.106153,0.12%,0.372145,0.25,0.75,1.75,2207000000.0,88.49,42.97,
2023-06-27,沙钢股份,3.99,2.31%,0.65%,0.427803,0.141845,0.285958,0.32%,0.5696479999999999,0.0,1.17,2.82,2207000000.0,88.05,42.75,
2023-06-26,沙钢股份,3.91,-1.26%,0.53%,0.18343,0.264947,-0.08151699999999999,-0.09%,0.453972,0.0,1.09,1.77,2207000000.0,86.06,41.79,
