日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,格林达,32.34,4.32%,5.60%,1.82,1.73,0.09,0.14%,3.54,0.0,2.21,11.94,200000000.0,,41.52,6454000000.000001
2023-09-04,格林达,29.07,1.82%,1.72%,0.480079,0.503542,-0.023463,-0.04%,0.98362,-0.03,1.16,3.29,200000000.0,,37.32,5801000000.0
2023-08-31,格林达,29.87,10.02%,2.92%,0.298216,1.43,-1.131784,-1.90%,1.72,0.0,5.47,10.94,200000000.0,,38.35,5961000000.0
2023-08-29,格林达,26.77,3.56%,0.50%,0.167959,0.093552,0.074407,0.14%,0.261511,0.0,1.1,4.64,200000000.0,,34.37,5342000000.0
2023-08-28,格林达,25.85,0.51%,0.62%,0.13871,0.187134,-0.048424,-0.09%,0.325843,-0.12,1.64,6.45,200000000.0,,33.19,5159000000.0
2023-08-25,格林达,25.72,1.18%,0.77%,0.189236,0.21199,-0.022754,-0.04%,0.401226,-0.12,2.61,7.0,200000000.0,,33.02,5133000000.0
2023-08-24,格林达,25.24,-0.28%,0.36%,0.103922,0.079621,0.024301,0.05%,0.183568,0.71,1.29,3.36,200000000.0,,45.49,5073000000.0
2023-08-23,格林达,25.31,-1.02%,0.18%,0.032382,0.058888,-0.026506000000000002,-0.05%,0.09127,0.28,0.59,2.23,200000000.0,,45.29,5051000000.0
2023-08-21,格林达,25.26,-1.71%,0.25%,0.040403,0.085069,-0.044666,-0.09%,0.125472,-0.04,0.56,2.8,200000000.0,,45.2,5041000000.0
2023-08-18,格林达,25.7,-2.10%,0.65%,0.073572,0.12234400000000001,-0.048772,-0.16%,0.195917,0.04,0.93,3.81,116000000.0,,45.99,2968000000.0
2023-08-16,格林达,26.12,-1.10%,0.42%,0.061087,0.066234,-0.005147,-0.02%,0.12732100000000002,-0.08,0.62,1.85,116000000.0,,46.74,3017000000.0
2023-08-15,格林达,26.24,-0.61%,0.81%,0.098825,0.138476,-0.039651,-0.13%,0.24185900000000002,-0.04,1.58,4.13,116000000.0,,47.26,3050000000.0
2023-08-14,格林达,26.4,-2.87%,1.17%,0.21315,0.141124,0.07202599999999999,0.24%,0.354274,-0.26,2.81,6.22,116000000.0,,47.24,3049000000.0
2023-08-11,格林达,27.18,-2.65%,0.42%,0.03379,0.09879199999999999,-0.065002,-0.21%,0.132582,0.0,0.89,3.15,116000000.0,,48.64,3139000000.0
2023-08-10,格林达,27.92,-0.78%,0.28%,0.02952,0.059792,-0.030272000000000007,-0.09%,0.089312,0.0,0.5,2.06,116000000.0,,49.96,3225000000.0
2023-08-09,格林达,28.14,0.14%,0.61%,0.06151,0.13621300000000006,-0.07470300000000002,-0.23%,0.197722,0.0,1.21,2.6,116000000.0,,50.36,3250000000.0
2023-08-08,格林达,28.1,-0.50%,0.39%,0.07294400000000001,0.055427,0.017517000000000008,0.05%,0.128371,0.0,0.75,1.74,116000000.0,,50.29,3246000000.0
2023-08-07,格林达,28.24,-0.88%,0.37%,0.05938200000000001,0.060691999999999996,-0.0013099999999999904,-0.00%,0.120074,0.0,0.55,2.14,116000000.0,,50.54,3261999999.9999995
2023-08-04,格林达,28.54,1.78%,0.65%,0.119679,0.084865,0.034814,0.11%,0.211832,0.0,1.09,3.03,116000000.0,,50.98,3290999999.9999995
2023-08-03,格林达,28.04,-1.96%,0.69%,0.06882,0.155376,-0.086556,-0.27%,0.22419499999999998,-0.04,1.14,2.66,116000000.0,,50.18,3239000000.0
2023-08-02,格林达,28.6,0.49%,0.39%,0.06876,0.061535,0.007225,0.02%,0.130295,0.18,0.62,2.53,116000000.0,,51.18,3303000000.0
2023-08-01,格林达,28.46,-1.86%,0.47%,0.059930999999999984,0.096211,-0.03628000000000002,-0.11%,0.156143,0.0,0.72,1.62,116000000.0,,50.93,3286999999.9999995
2023-07-31,格林达,29.0,-0.10%,1.12%,0.196036,0.176572,0.019464,0.06%,0.372607,-0.07,1.75,2.83,116000000.0,,51.9,3350000000.0
2023-07-28,格林达,29.03,-0.89%,0.51%,0.077575,0.09159099999999999,-0.014015999999999999,-0.04%,0.169166,0.0,0.8,2.49,116000000.0,,51.95,3353000000.0
2023-07-27,格林达,29.29,-0.20%,0.53%,0.110292,0.06986900000000001,0.040423,0.12%,0.180161,0.31,0.78,2.18,116000000.0,,52.42,3383000000.0
2023-07-26,格林达,29.35,0.17%,0.53%,0.112268,0.068979,0.043289,0.13%,0.181247,0.0,0.62,2.25,116000000.0,,52.52,3390000000.0
2023-07-24,格林达,29.28,3.43%,1.06%,0.195291,0.158998,0.036293,0.11%,0.354289,-0.17,0.74,5.12,116000000.0,,52.4,3382000000.0
2023-07-21,格林达,28.31,-0.07%,0.46%,0.066137,0.083315,-0.017178,-0.05%,0.149452,0.0,0.27,1.52,116000000.0,,50.66,3270000000.0000005
2023-07-20,格林达,28.45,-0.77%,0.67%,0.093235,0.125589,-0.03235400000000002,-0.10%,0.219821,0.04,0.47,1.95,116000000.0,,50.7,3272000000.0
