日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-28,酒鬼酒,101.45,0.91%,3.55%,5.59,6.03,-0.44,-0.13%,11.62,0.06,0.91,2.69,325000000.0,,27.45,32964000000.0
2023-07-27,酒鬼酒,100.54,0.34%,4.25%,6.46,7.62,-1.16,-0.36%,14.07,0.01,1.26,4.82,325000000.0,,27.21,32668000000.0
2023-07-26,酒鬼酒,100.2,-0.12%,3.22%,4.92,5.56,-0.64,-0.20%,10.48,0.0,1.07,3.09,325000000.0,,27.11,32558000000.0
2023-07-24,酒鬼酒,94.07,-0.12%,1.76%,2.5,2.84,-0.34,-0.11%,5.39,0.06,0.93,1.83,325000000.0,,25.46,30566000000.000008
2023-07-21,酒鬼酒,94.18,3.80%,4.29%,8.14,4.99,3.15,1.03%,13.13,0.0,2.9,6.55,325000000.0,,25.49,30602000000.0
2023-07-20,酒鬼酒,90.76,-0.43%,1.52%,2.13,2.39,-0.26,-0.09%,4.57,0.0,0.93,3.28,325000000.0,,24.55,29481000000.0
2023-07-19,酒鬼酒,90.7,-0.79%,1.14%,1.22,2.12,-0.9,-0.30%,3.36,0.02,0.69,1.69,325000000.0,,24.67,29617000000.0
2023-07-17,酒鬼酒,91.96,-1.21%,0.87%,1.02,1.56,-0.54,-0.18%,2.6,0.0,0.47,1.77,325000000.0,,24.94,29952000000.0
2023-07-14,酒鬼酒,93.09,-2.06%,2.20%,2.61,4.11,-1.5000000000000009,-0.50%,6.71,0.0,1.21,3.57,325000000.0,,25.19,30248000000.0
2023-07-13,酒鬼酒,95.05,4.28%,3.58%,6.97,3.99,2.98,0.96%,10.96,0.03,2.59,5.14,325000000.0,,25.72,30885000000.000008
2023-07-12,酒鬼酒,91.15,-1.50%,1.32%,1.61,2.34,-0.73,-0.25%,3.96,0.0,0.89,2.31,325000000.0,,24.67,29617000000.0
2023-07-11,酒鬼酒,92.32,-0.01%,1.22%,1.67,1.94,-0.27,-0.09%,3.63,0.0,0.81,1.9,325000000.0,,25.04,30069000000.0
2023-07-10,酒鬼酒,92.33,0.51%,1.65%,2.5,2.48,0.02,0.01%,4.98,0.02,0.8,2.53,325000000.0,,24.98,30001000000.0
2023-07-07,酒鬼酒,91.86,-0.72%,1.20%,1.45,2.13,-0.68,-0.23%,3.58,0.01,0.56,1.63,325000000.0,,24.86,29848000000.0
2023-07-06,酒鬼酒,92.53,-1.63%,1.41%,1.74,2.47,-0.7300000000000003,-0.24%,4.25,0.0,0.67,2.99,325000000.0,300.66000000000014,25.04,
2023-07-05,酒鬼酒,94.06,-2.77%,1.85%,2.3,3.37,-1.07,-0.35%,5.67,0.01,0.93,3.14,325000000.0,305.63,25.45,
2023-07-04,酒鬼酒,96.74,0.08%,2.18%,3.4,3.42,-0.02,-0.01%,6.82,0.01,1.21,2.62,325000000.0,314.34,26.18,
2023-07-03,酒鬼酒,96.66,7.22%,3.72%,6.8,4.65,2.1499999999999995,0.68%,11.45,0.03,2.65,8.14,325000000.0,314.08,26.16,
2023-06-30,酒鬼酒,90.15,-1.19%,1.45%,1.58,2.69,-1.11,-0.38%,4.27,-0.06,1.04,2.02,325000000.0,292.92,24.39,
2023-06-29,酒鬼酒,91.24,-1.08%,1.35%,1.96,2.05,-0.09,-0.03%,4.0,-0.14,0.94,1.94,325000000.0,296.47000000000014,24.69,
2023-06-28,酒鬼酒,92.24,-0.73%,1.27%,1.62,2.17,-0.55,-0.18%,3.84,-0.01,0.81,2.46,325000000.0,299.71,24.96,
2023-06-27,酒鬼酒,92.92,0.08%,1.22%,1.73,1.96,-0.23,-0.08%,3.68,0.0,0.68,1.81,325000000.0,301.92,25.14,
2023-06-26,酒鬼酒,93.0,-0.88%,1.54%,2.41,2.2,0.2099999999999997,0.07%,4.63,0.0,0.86,2.74,325000000.0,301.7,25.13,
