日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,江波龙,88.44,3.32%,8.04%,4.22,3.61,0.61,0.61%,7.82,0.0,1.04,7.73,113000000.0,,亏损,9982000000.0
2023-09-04,江波龙,82.0,2.50%,6.80%,3.11,2.85,0.26,0.28%,6.24,-0.11,1.26,5.61,113000000.0,,亏损,9363000000.0
2023-08-31,江波龙,79.0,0.38%,6.32%,3.16,2.5,0.66,0.74%,5.65,0.0,1.18,6.92,113000000.0,,亏损,8916000000.0
2023-08-29,江波龙,75.08,4.10%,4.38%,2.22,1.46,0.7600000000000003,0.90%,3.68,0.12,0.95,6.67,113000000.0,,亏损,8473999999.999998
2023-08-28,江波龙,72.12,-2.86%,4.03%,1.67,1.71,-0.04,-0.05%,3.37,-0.04,0.94,9.41,113000000.0,,亏损,8140000000.000002
2023-08-25,江波龙,74.24,-6.97%,4.81%,1.8,2.34,-0.54,-0.64%,4.14,0.0,1.19,6.34,113000000.0,,亏损,8379000000.000002
2023-08-24,江波龙,79.9,3.93%,6.48%,2.96,2.72,0.24,0.27%,5.74,-0.13,2.0,6.74,113000000.0,,亏损,9007000000.0
2023-08-23,江波龙,76.88,0.04%,3.73%,1.59,1.63,-0.04,-0.05%,3.22,-0.14,1.25,4.11,113000000.0,,亏损,8677000000.0
2023-08-21,江波龙,75.2,-0.29%,2.42%,1.05,1.03,0.02,0.02%,2.08,-0.25,0.84,2.69,113000000.0,,亏损,8487000000.0
2023-08-18,江波龙,75.56,-1.31%,3.49%,1.33,1.67,-0.34,-0.40%,3.05,-0.04,1.39,5.39,113000000.0,,亏损,8512000000.0
2023-08-16,江波龙,74.92,-2.08%,2.24%,1.0,0.9135,0.0865,0.10%,1.91,0.13,0.83,2.88,113000000.0,,亏损,8456000000.0
2023-08-15,江波龙,76.51,-1.99%,2.84%,1.19,1.24,-0.05,-0.06%,2.47,0.01,0.92,4.23,113000000.0,,亏损,8635000000.0
2023-08-14,江波龙,78.06,0.39%,2.96%,1.51,1.06,0.45,0.51%,2.58,0.03,0.79,2.88,113000000.0,,亏损,8782000000.0
2023-08-11,江波龙,77.76,-2.75%,2.42%,1.08,1.08,0.0,0.00%,2.15,-0.72,0.64,3.0,113000000.0,,亏损,8748000000.0
2023-08-10,江波龙,79.96,-0.63%,2.85%,1.27,1.32,-0.05,-0.06%,2.58,0.01,0.74,2.7,113000000.0,,亏损,8996000000.0
2023-08-09,江波龙,80.47,-2.51%,2.52%,1.14,1.17,-0.03,-0.03%,2.31,-0.03,0.65,3.02,113000000.0,,亏损,9053000000.0
2023-08-08,江波龙,82.54,-0.59%,4.69%,2.34,2.04,0.3,0.32%,4.38,0.19,1.37,5.46,113000000.0,,亏损,9286000000.0
2023-08-07,江波龙,82.7,-5.27%,6.11%,3.09,2.69,0.4,0.43%,5.82,0.15,2.16,6.68,113000000.0,,亏损,9341000000.0
2023-08-04,江波龙,87.3,-1.94%,8.76%,1.27,1.32,-0.05,-0.17%,2.59,0.0,0.85,3.01,33600000.0,,亏损,2933000000.0
2023-08-03,江波龙,89.03,-2.89%,10.07%,1.4,1.58,-0.18,-0.60%,3.03,0.15,0.93,3.48,33600000.0,,亏损,2991000000.0
