日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,友讯达,14.79,-1.20%,11.21%,1.31,1.25,0.06,0.26%,2.56,0.07,0.72,3.27,155000000.0,,16.85,2297000000.0
2023-09-04,友讯达,14.5,2.47%,9.47%,1.07,1.03,0.04,0.18%,2.13,-0.82,0.95,4.17,155000000.0,,16.45,2243000000.0
2023-08-31,友讯达,14.66,-0.74%,26.03%,3.06,3.06,0.0,0.00%,6.12,-0.27,5.49,7.99,155000000.0,,16.7,2277000000.0
2023-08-29,友讯达,12.31,5.67%,3.96%,0.474084,0.268216,0.205868,1.09%,0.742301,-0.08,1.38,6.52,154000000.0,,28.34,1896000000.0
2023-08-28,友讯达,11.65,-0.09%,2.92%,0.257653,0.28076,-0.02310699999999996,-0.13%,0.538413,0.0,1.06,6.6,154000000.0,,26.82,1794000000.0000005
2023-08-25,友讯达,11.66,-5.28%,4.12%,0.290568,0.458366,-0.167798,-0.93%,0.748934,-0.09,1.55,5.61,154000000.0,,26.84,1796000000.0
2023-08-24,友讯达,12.3,1.07%,2.66%,0.248158,0.23735300000000004,0.010804999999999962,0.06%,0.50345,0.24,1.07,3.78,154000000.0,,28.34,1896000000.0
2023-08-23,友讯达,12.17,-1.62%,2.14%,0.177748,0.223504,-0.045756,-0.24%,0.401251,0.0,0.9,2.91,154000000.0,,28.02,1874000000.0
2023-08-21,友讯达,12.25,0.57%,2.28%,0.241332,0.190553,0.050779000000000005,0.27%,0.431885,0.16,1.14,1.64,154000000.0,,28.2,1886000000.0
2023-08-18,友讯达,12.28,-0.41%,3.33%,0.274545,0.363593,-0.089048,-0.47%,0.641255,-0.57,2.27,3.81,154000000.0,,28.04,1876000000.0
2023-08-16,友讯达,11.96,-1.97%,1.29%,0.10035,0.138977,-0.038627,-0.21%,0.2393510000000001,0.0,0.81,2.46,154000000.0,,27.53,1842000000.0
2023-08-15,友讯达,12.17,-1.46%,1.20%,0.07774500000000001,0.132022,-0.054277,-0.29%,0.22607399999999997,0.16,0.71,2.75,154000000.0,,28.09,1879000000.0
2023-08-14,友讯达,12.35,1.48%,1.59%,0.170872,0.127696,0.043176,0.23%,0.298567,0.0,0.85,2.55,154000000.0,,28.43,1902000000.0
2023-08-11,友讯达,12.17,-2.01%,1.62%,0.140037,0.168062,-0.02802500000000002,-0.15%,0.30809899999999996,0.0,0.78,2.58,154000000.0,,28.02,1874000000.0
2023-08-10,友讯达,12.42,1.06%,1.34%,0.14165999999999998,0.115368,0.026292000000000003,0.14%,0.257029,0.0,0.6,1.38,154000000.0,,28.59,1913000000.0
2023-08-09,友讯达,12.29,-1.84%,2.12%,0.159393,0.2447280000000001,-0.08533500000000004,-0.45%,0.404121,0.0,0.95,2.48,154000000.0,,28.29,1893000000.0
2023-08-08,友讯达,12.52,-1.18%,2.07%,0.15196500000000002,0.2479510000000001,-0.09598600000000004,-0.50%,0.399916,0.0,0.91,1.89,154000000.0,,28.82,1928000000.0
2023-08-07,友讯达,12.62,0.32%,1.95%,0.187333,0.190101,-0.002768,-0.01%,0.378066,0.0,0.91,2.31,154000000.0,,29.17,1951000000.0
2023-08-04,友讯达,12.55,1.37%,2.55%,0.29177800000000004,0.199393,0.09238500000000004,0.48%,0.49171,0.24,1.06,1.86,154000000.0,,28.96,1937000000.0
2023-08-03,友讯达,12.38,-1.04%,2.16%,0.161119,0.24501399999999998,-0.08389500000000001,-0.44%,0.413847,0.0,0.79,2.0,154000000.0,,28.5,1906000000.0
