日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,德福科技,34.14,5.08%,28.47%,2.81,2.77,0.04,0.20%,5.58,0.03,1.74,9.39,58152700.00000001,1985000000.0,138.31
2023-09-04,德福科技,32.64,0.18%,8.92%,0.771175,0.892108,-0.120933,-0.64%,1.7,0.03,0.42,2.76,58152700.00000001,1899000000.0,132.28
2023-08-31,德福科技,33.7,0.57%,17.49%,1.63,1.79,-0.16,-0.82%,3.42,0.03,0.57,4.33,58152700.00000001,1960000000.0,136.53
2023-08-29,德福科技,33.29,7.70%,33.26%,3.5,2.78,0.72,3.72%,6.28,-0.03,0.95,11.58,58152700.00000001,1936000000.0,92.04
2023-08-28,德福科技,30.91,0.03%,26.44%,2.41,2.5,-0.09,-0.50%,4.92,-0.45,0.66,9.0,58152700.00000001,1798000000.0,85.46
2023-08-25,德福科技,30.9,-8.63%,31.93%,2.89,3.08,-0.19,-1.06%,5.97,-0.16,0.67,10.76,58152700.00000001,1797000000.0,85.43
2023-08-24,德福科技,33.82,-7.37%,32.63%,3.13,3.4,-0.27,-1.37%,6.52,-0.03,0.58,6.68,58152700.00000001,1967000000.0,93.5
2023-08-18,德福科技,47.85,9.15%,65.22%,9.55,8.72,0.8299999999999988,2.99%,18.36,0.0,0.87,18.29,58152700.00000001,2774000000.0,131.91
