日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-28,苑东生物,49.94,0.73%,0.18%,0.023946,0.031323,-0.007377,-0.02%,0.05526900000000001,0.1,0.62,1.77,60790000.0,,24.59,3036000000.0
2023-07-27,苑东生物,49.58,-1.02%,0.21%,0.024266,0.039976,-0.01571,-0.05%,0.064242,0.26,0.71,2.02,60790000.0,,24.41,3014000000.0
2023-07-26,苑东生物,50.09,0.00%,0.26%,0.044742,0.034908999999999996,0.009833000000000005,0.03%,0.079651,0.16,0.76,1.8,60790000.0,,24.66,3045000000.0
2023-07-24,苑东生物,49.71,0.69%,0.24%,0.045961,0.02621,0.019750999999999998,0.07%,0.072171,0.06,0.66,2.84,60790000.0,,24.47,3022000000.0
2023-07-21,苑东生物,49.37,0.78%,0.49%,0.06696799999999999,0.080114,-0.01314600000000001,-0.04%,0.147082,-0.02,1.36,3.16,60790000.0,,24.3,3001000000.0
2023-07-20,苑东生物,49.07,0.41%,0.22%,0.034041,0.031419,0.0026220000000000045,0.01%,0.065803,0.02,0.34,1.76,60790000.0,,24.12,2978000000.0
2023-07-19,苑东生物,48.8,0.39%,0.43%,0.05769,0.069678,-0.011988,-0.04%,0.12846300000000002,0.12,0.6,3.15,60790000.0,,24.06,2971000000.0
2023-07-17,苑东生物,48.66,-0.37%,0.29%,0.03165,0.054277,-0.022627,-0.08%,0.085927,-0.23,0.32,1.8,60790000.0,,23.95,2958000000.0
2023-07-14,苑东生物,48.84,0.93%,0.49%,0.061349,0.084732,-0.023383,-0.08%,0.146081,-0.02,0.56,2.5,60790000.0,,24.04,2969000000.0
2023-07-13,苑东生物,48.39,-3.12%,1.86%,0.198723,0.350562,-0.151839,-0.52%,0.549285,-0.02,3.34,5.12,60790000.0,,23.82,2942000000.0
2023-07-12,苑东生物,49.95,-5.40%,1.01%,0.10426099999999998,0.209459,-0.105198,-0.35%,0.313721,-0.06,2.59,5.47,60790000.0,,24.59,3036000000.0
2023-07-11,苑东生物,52.8,-0.62%,0.59%,0.083179,0.10543,-0.022251,-0.07%,0.188609,0.0,1.7,2.79,60790000.0,,25.99,3210000000.0
2023-07-10,苑东生物,53.13,-1.06%,0.58%,0.069641,0.118833,-0.049192,-0.15%,0.188473,-0.21,2.0,2.79,60790000.0,,26.16,3229999999.9999995
2023-07-07,苑东生物,53.7,-0.11%,0.33%,0.044149,0.064016,-0.019867,-0.06%,0.10816500000000001,-0.09,1.08,2.19,60790000.0,,26.44,3264000000.0
2023-07-06,苑东生物,53.76,-0.72%,0.26%,0.037925,0.047879000000000005,-0.009954000000000001,-0.03%,0.08580399999999999,-0.67,0.88,1.31,60790000.0,32.68,26.46,
2023-07-05,苑东生物,54.15,-1.22%,0.19%,0.022446,0.040459,-0.018013,-0.05%,0.06290499999999999,0.0,0.66,1.86,60790000.0,32.92,26.66,
2023-07-04,苑东生物,54.82,0.38%,0.37%,0.068345,0.055466999999999995,0.012878,0.04%,0.12381300000000002,0.07,1.42,2.07,60790000.0,33.33,26.99,
2023-07-03,苑东生物,54.61,-0.46%,0.31%,0.035107,0.066888,-0.031781000000000004,-0.10%,0.101995,-0.11,1.1,1.93,60790000.0,33.2,26.88,
2023-06-30,苑东生物,54.86,1.01%,0.40%,0.069337,0.063541,0.005796,0.02%,0.132878,0.13,1.54,1.71,60790000.0,33.35,27.01,
2023-06-29,苑东生物,54.31,1.36%,0.22%,0.04064,0.03073,0.00991,0.03%,0.07137,-0.02,0.86,2.52,60790000.0,33.02,26.74,
2023-06-28,苑东生物,53.58,-0.39%,0.14%,0.022414,0.02414,-0.001726,-0.01%,0.046554000000000005,0.19,0.56,1.28,60790000.0,32.57,26.38,
2023-06-27,苑东生物,53.79,1.68%,0.24%,0.056945,0.021127,0.035818,0.11%,0.078072,0.02,0.92,2.02,60790000.0,32.7,26.48,
2023-06-26,苑东生物,52.9,-1.29%,0.39%,0.071635,0.054935000000000005,0.0167,0.05%,0.12657000000000002,-0.38,1.73,1.12,60790000.0,32.16,26.04,
