日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,中公教育,4.38,-1.35%,1.31%,1.01,1.79,-0.78,-0.37%,2.79,0.0,0.83,2.03,4867000000.0,,164.75,21319000000.0
2023-09-04,中公教育,4.47,3.95%,2.24%,2.93,1.63,1.3,0.60%,4.78,0.23,1.71,4.19,4867000000.0,,167.38,21660000000.0
2023-08-31,中公教育,4.27,-1.39%,1.06%,0.957328,1.25,-0.292672,-0.14%,2.2,0.0,0.62,1.62,4867000000.0,,160.61,20784000000.0
2023-08-29,中公教育,4.35,2.59%,1.98%,2.28,1.7,0.58,0.28%,3.98,0.23,0.88,4.01,4679000000.0,,275.98,20354000000.0
2023-08-28,中公教育,4.24,0.24%,2.24%,2.19,2.34,-0.15,-0.08%,4.53,0.0,1.1,4.73,4679000000.0,,269.0,19840000000.0
2023-08-25,中公教育,4.23,-2.98%,1.42%,1.02,1.8,-0.78,-0.39%,2.82,-0.24,0.73,2.75,4679000000.0,,268.37,19793000000.0
2023-08-24,中公教育,4.36,-1.36%,1.44%,1.18,1.77,-0.59,-0.29%,2.94,0.0,0.76,2.26,4679000000.0,,276.61,20401000000.0
2023-08-23,中公教育,4.42,1.14%,3.37%,4.11,2.87,1.2400000000000009,0.60%,6.98,0.0,2.47,3.89,4679000000.0,,280.42,20682000000.0
2023-08-21,中公教育,4.28,-0.70%,1.17%,0.741553,1.62,-0.878447,-0.44%,2.36,0.23,1.18,1.62,4679000000.0,,271.54,20027000000.0
2023-08-18,中公教育,4.33,-0.92%,0.79%,0.748927,0.8424309999999999,-0.09350399999999999,-0.05%,1.61,-0.23,0.94,2.29,4679000000.0,,273.44,20167000000.0
2023-08-16,中公教育,4.38,0.00%,0.70%,0.5914739999999999,0.844459,-0.252985,-0.12%,1.44,0.23,0.65,1.14,4679000000.0,,277.88,20495000000.0
2023-08-15,中公教育,4.37,-1.58%,0.83%,0.578964,1.11,-0.531036,-0.26%,1.71,0.0,0.73,2.03,4679000000.0,,277.88,20495000000.0
2023-08-14,中公教育,4.44,1.37%,1.24%,1.38,1.16,0.22,0.11%,2.54,0.0,0.98,2.74,4679000000.0,,281.69,20776000000.0
2023-08-11,中公教育,4.38,-1.35%,1.15%,0.662641,1.72,-1.057359,-0.52%,2.38,-0.23,0.83,1.8,4679000000.0,,277.88,20495000000.0
2023-08-10,中公教育,4.44,-0.22%,0.88%,0.672125,1.16,-0.487875,-0.23%,1.84,0.0,0.61,1.12,4679000000.0,,281.69,20776000000.0
2023-08-09,中公教育,4.45,-1.11%,1.27%,0.763958,1.89,-1.126042,-0.54%,2.66,0.0,0.86,1.33,4679000000.0,,282.32,20822000000.0
2023-08-08,中公教育,4.5,0.22%,1.46%,1.57,1.51,0.06,0.03%,3.08,-0.22,0.98,2.0,4679000000.0,,285.5,21056000000.0
2023-08-07,中公教育,4.49,-1.32%,1.35%,0.810646,2.01,-1.199354,-0.57%,2.85,-0.22,0.9,1.32,4679000000.0,,284.86,21009000000.0
2023-08-04,中公教育,4.56,0.88%,1.73%,1.97,1.68,0.29,0.14%,3.7,0.0,1.0,1.33,4679000000.0,,288.67,21290000000.0
2023-08-03,中公教育,4.52,0.00%,1.18%,0.959053,1.54,-0.580947,-0.27%,2.5,0.0,0.52,1.33,4679000000.0,,286.76,21150000000.0
2023-08-02,中公教育,4.52,-1.09%,1.43%,1.12,1.92,-0.8,-0.38%,3.04,0.0,0.61,1.53,4679000000.0,,286.76,21150000000.0
2023-08-01,中公教育,4.57,-0.22%,1.52%,1.54,1.72,-0.18,-0.08%,3.26,0.0,0.62,1.31,4679000000.0,,289.94,21384000000.0
2023-07-31,中公教育,4.58,2.00%,2.44%,2.97,2.25,0.72,0.34%,5.22,-0.22,1.07,2.67,4679000000.0,,290.57,21431000000.0
2023-07-28,中公教育,4.49,1.13%,2.45%,2.87,2.24,0.6299999999999997,0.30%,5.11,0.0,1.16,3.38,4679000000.0,,284.86,21009000000.0
2023-07-27,中公教育,4.44,-2.63%,3.75%,2.48,5.37,-2.89,-1.39%,7.85,0.23,1.99,3.73,4679000000.0,,281.69,20776000000.0
2023-07-26,中公教育,4.56,-0.87%,1.64%,1.32,2.19,-0.87,-0.41%,3.51,-0.22,0.85,1.09,4679000000.0,,289.3,21337000000.0
2023-07-24,中公教育,4.55,-1.09%,1.54%,1.03,2.27,-1.24,-0.58%,3.3,-0.22,0.56,1.09,4679000000.0,,288.67,21290000000.0
2023-07-21,中公教育,4.6,-0.86%,1.58%,1.19,2.21,-1.02,-0.47%,3.4,-0.22,0.36,0.86,4679000000.0,,291.84,21524000000.0
2023-07-20,中公教育,4.63,0.00%,2.32%,2.61,2.42,0.19,0.09%,5.04,-0.22,0.49,3.02,4679000000.0,,294.38,21711000000.0
2023-07-19,中公教育,4.63,0.43%,1.63%,1.62,1.88,-0.26,-0.12%,3.52,0.0,0.3,1.3,4679000000.0,,293.74,21665000000.0
2023-07-17,中公教育,4.62,-2.12%,4.96%,3.78,6.89,-3.11,-1.43%,10.76,0.0,0.91,2.54,4679000000.0,,294.38,21711000000.0
2023-07-14,中公教育,4.72,-6.16%,9.86%,10.8,11.81,-1.01,-0.46%,22.6,-0.42,2.43,10.54,4679000000.0,,299.45,22086000000.0
2023-07-13,中公教育,5.03,3.50%,7.02%,9.34,6.92,2.42,1.03%,16.27,0.0,2.37,4.53,4679000000.0,,319.12,23536000000.0
2023-07-12,中公教育,4.86,3.40%,6.31%,8.12,6.19,1.9299999999999988,0.85%,14.49,-0.21,3.06,6.6,4679000000.0,,308.33,22741000000.0
2023-07-11,中公教育,4.7,-1.47%,2.13%,1.52,3.14,-1.62,-0.74%,4.68,0.0,1.05,2.31,4679000000.0,,298.18,21992000000.0
2023-07-10,中公教育,4.77,3.47%,3.35%,5.2,2.2,3.0,1.34%,7.4,-0.21,1.76,4.12,4679000000.0,,302.62,22320000000.0
2023-07-07,中公教育,4.61,-1.50%,1.30%,1.04,1.76,-0.72,-0.33%,2.8,-0.22,0.64,1.71,4679000000.0,,292.47,21571000000.0
2023-07-06,中公教育,4.68,0.86%,1.59%,1.97,1.5,0.47,0.21%,3.47,-0.21,0.73,1.72,4679000000.0,218.99,296.92,
2023-07-05,中公教育,4.64,-1.69%,1.97%,1.21,3.08,-1.87,-0.86%,4.29,0.0,0.9,1.7,4679000000.0,217.11,294.38,
2023-07-04,中公教育,4.72,-1.05%,2.29%,1.58,3.46,-1.88,-0.85%,5.04,0.21,1.04,1.89,4679000000.0,220.86,299.45,
2023-07-03,中公教育,4.77,1.49%,2.35%,2.81,2.43,0.3799999999999997,0.17%,5.23,0.0,1.01,2.98,4679000000.0,223.2,302.62,
2023-06-30,中公教育,4.7,0.00%,1.99%,1.67,2.69,-1.02,-0.46%,4.36,-0.21,0.74,1.49,4679000000.0,219.92,298.18,
2023-06-29,中公教育,4.7,-0.21%,2.33%,2.43,2.71,-0.2799999999999997,-0.13%,5.14,0.0,0.81,2.12,4679000000.0,219.92,298.18,
2023-06-28,中公教育,4.71,-1.87%,1.94%,1.7,2.56,-0.86,-0.39%,4.26,0.0,0.6,2.29,4679000000.0,220.39,298.82,
2023-06-27,中公教育,4.8,1.27%,2.40%,2.74,2.65,0.09,0.04%,5.39,0.0,0.66,3.8,4679000000.0,224.6,304.53,
2023-06-26,中公教育,4.74,0.85%,2.71%,3.19,2.76,0.43,0.19%,5.96,0.0,0.71,3.62,4679000000.0,221.79,300.72,
