日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,新美星,6.9,1.17%,1.09%,0.101339,0.082759,0.01858,0.11%,0.184097,0.0,0.65,2.35,247000000.00000003,,48.71,1705000000.0
2023-09-04,新美星,6.8,1.19%,1.35%,0.10069299999999999,0.120876,-0.020183,-0.12%,0.22537800000000005,-0.29,0.78,2.23,247000000.00000003,,48.01,1680000000.0
2023-08-31,新美星,6.73,-2.18%,1.40%,0.094842,0.138959,-0.044117,-0.27%,0.233802,-0.15,0.74,3.05,247000000.00000003,,47.51,1663000000.0
2023-08-29,新美星,6.85,3.32%,2.41%,0.21574000000000002,0.18904,0.0267,0.16%,0.40478000000000003,-0.44,1.61,4.98,247000000.00000003,,48.36,1693000000.0
2023-08-28,新美星,6.63,1.69%,2.15%,0.183959,0.172199,0.01176,0.07%,0.356158,-0.6,1.48,5.21,245000000.00000003,,31.41,1623999999.9999998
2023-08-25,新美星,6.52,-1.95%,1.29%,0.103105,0.104315,-0.00121,-0.01%,0.20742,-0.61,0.81,3.31,245000000.00000003,,30.89,1597000000.0
2023-08-24,新美星,6.65,-0.45%,1.36%,0.107025,0.113596,-0.006571,-0.04%,0.220621,0.15,0.85,3.29,245000000.00000003,,31.51,1628000000.0
2023-08-23,新美星,6.68,-1.18%,1.24%,0.089002,0.113719,-0.024717,-0.15%,0.202721,0.15,0.82,2.52,245000000.00000003,,31.65,1636000000.0
2023-08-21,新美星,6.81,-2.58%,1.82%,0.136011,0.172249,-0.03623800000000002,-0.22%,0.30826,0.0,1.39,4.58,245000000.00000003,,32.27,1668000000.0
2023-08-18,新美星,7.01,0.57%,1.79%,0.149925,0.15549200000000002,-0.005567,-0.03%,0.310156,0.0,1.71,3.73,245000000.00000003,,33.12,1712000000.0
2023-08-16,新美星,6.72,-1.18%,0.81%,0.06350399999999999,0.070513,-0.0070090000000000005,-0.04%,0.134017,0.0,0.74,1.47,245000000.00000003,,31.84,1646000000.0
2023-08-15,新美星,6.8,-1.16%,0.94%,0.069596,0.08356,-0.013963999999999999,-0.08%,0.156949,0.15,0.91,2.76,245000000.00000003,,32.22,1664999999.9999998
2023-08-14,新美星,6.88,1.93%,1.41%,0.129448,0.105832,0.023616,0.14%,0.23528,-0.15,1.38,3.41,245000000.00000003,,32.6,1685000000.0000002
2023-08-11,新美星,6.75,-1.60%,1.39%,0.086644,0.146224,-0.059579999999999994,-0.36%,0.232935,-0.15,1.41,2.77,245000000.00000003,,31.98,1653000000.0
2023-08-10,新美星,6.86,0.73%,0.81%,0.065514,0.069512,-0.003998,-0.02%,0.135027,0.15,0.76,1.76,245000000.00000003,,32.5,1680000000.0
2023-08-09,新美星,6.81,-1.16%,0.91%,0.073351,0.07917300000000001,-0.005822,-0.03%,0.152524,0.15,0.86,2.03,245000000.00000003,,32.27,1668000000.0
2023-08-08,新美星,6.89,-0.72%,0.81%,0.068766,0.06811299999999999,0.000653,0.00%,0.136879,0.0,0.61,2.02,245000000.00000003,,32.65,1687000000.0
2023-08-07,新美星,6.92,0.00%,1.12%,0.108117,0.080873,0.027244,0.16%,0.19004000000000001,0.14,0.9,2.75,245000000.00000003,,32.88,1698999999.9999998
2023-08-04,新美星,6.92,0.00%,1.17%,0.107203,0.092386,0.014817,0.09%,0.199603,0.0,0.89,1.88,245000000.00000003,,32.79,1695000000.0
2023-08-03,新美星,6.92,-1.98%,1.20%,0.089907,0.110171,-0.020263999999999997,-0.12%,0.204866,0.0,0.92,1.98,245000000.00000003,,32.79,1695000000.0
2023-08-02,新美星,7.06,0.00%,0.91%,0.087048,0.069503,0.017544999999999998,0.10%,0.157681,0.14,0.66,1.56,245000000.00000003,,33.45,1729000000.0
2023-08-01,新美星,7.06,-1.53%,2.08%,0.183341,0.175263,0.008078,0.05%,0.358604,0.28,1.62,2.93,245000000.00000003,,33.45,1729000000.0
2023-07-31,新美星,7.17,1.27%,1.39%,0.12725,0.115803,0.011447,0.07%,0.24305300000000005,0.14,1.12,1.55,245000000.00000003,,33.97,1755999999.9999998
2023-07-28,新美星,7.08,-0.56%,1.04%,0.091579,0.088382,0.0031969999999999998,0.02%,0.17996199999999998,-0.14,0.79,1.83,245000000.00000003,,33.55,1734000000.0
2023-07-27,新美星,7.12,-0.14%,1.10%,0.087215,0.10524100000000004,-0.018026,-0.10%,0.192456,0.14,0.78,2.38,245000000.00000003,,33.74,1744000000.0000002
2023-07-26,新美星,7.13,-1.93%,1.33%,0.108484,0.124725,-0.016241,-0.09%,0.2332090000000001,0.0,0.91,2.2,245000000.00000003,,33.78,1746000000.0
2023-07-24,新美星,7.07,0.28%,1.14%,0.100476,0.096881,0.003595,0.02%,0.197357,0.0,0.82,2.84,245000000.00000003,,33.5,1730999999.9999998
2023-07-21,新美星,7.05,-1.26%,1.45%,0.113449,0.13996,-0.026511,-0.15%,0.25340799999999997,0.14,1.06,4.06,245000000.00000003,,33.4,1726000000.0000002
2023-07-20,新美星,7.16,-1.24%,1.33%,0.115925,0.119078,-0.003153,-0.02%,0.23544,-0.14,1.05,2.76,245000000.00000003,,33.83,1748000000.0
2023-07-19,新美星,7.25,0.42%,1.56%,0.14311,0.130556,0.012554000000000001,0.07%,0.277832,0.14,1.13,1.8,245000000.00000003,,34.35,1775000000.0
2023-07-17,新美星,7.24,-0.96%,1.21%,0.088966,0.126377,-0.037411,-0.21%,0.215502,0.28,0.79,1.92,245000000.00000003,,34.4,1778000000.0
2023-07-14,新美星,7.31,0.41%,1.17%,0.11182,0.095832,0.015988,0.09%,0.209333,0.27,0.77,2.47,245000000.00000003,,34.64,1789999999.9999995
2023-07-13,新美星,7.28,0.55%,1.79%,0.172971,0.143625,0.029346,0.16%,0.316596,0.0,0.99,2.62,245000000.00000003,,34.49,1782999999.9999995
2023-07-12,新美星,7.24,-1.36%,1.67%,0.12704100000000002,0.172825,-0.045784,-0.26%,0.29986599999999997,0.0,0.84,3.95,245000000.00000003,,34.3,1773000000.0
2023-07-11,新美星,7.34,1.38%,1.43%,0.129891,0.123053,0.0068379999999999995,0.04%,0.25590300000000005,0.0,0.6,2.49,245000000.00000003,,34.78,1797000000.0
2023-07-10,新美星,7.24,-0.69%,1.54%,0.126456,0.146818,-0.020362,-0.11%,0.273274,-0.14,0.53,2.19,245000000.00000003,,34.3,1773000000.0
2023-07-07,新美星,7.29,-1.62%,2.25%,0.181049,0.223547,-0.042498,-0.24%,0.404597,0.28,0.68,2.56,245000000.00000003,,34.54,1785000000.0000005
2023-07-06,新美星,7.41,-0.67%,2.18%,0.208709,0.186749,0.02196,0.12%,0.395457,-0.14,0.56,2.01,245000000.00000003,18.15,35.11,
2023-07-05,新美星,7.46,-0.93%,2.54%,0.20316099999999998,0.265707,-0.062546,-0.34%,0.468868,-0.13,0.6,3.32,245000000.00000003,18.27,35.35,
2023-07-04,新美星,7.53,1.62%,3.37%,0.32337800000000005,0.297259,0.02611900000000004,0.14%,0.620636,0.13,0.74,2.97,245000000.00000003,18.44,35.68,
2023-07-03,新美星,7.41,-1.85%,4.32%,0.33169299999999996,0.459872,-0.128179,-0.71%,0.791564,0.14,0.88,3.71,245000000.00000003,18.15,35.11,
2023-06-30,新美星,7.55,-1.05%,4.10%,0.31117,0.443859,-0.132689,-0.72%,0.755029,0.27,0.83,2.62,245000000.00000003,18.49,35.77,
2023-06-29,新美星,7.63,3.39%,5.29%,0.528157,0.425095,0.10306199999999999,0.55%,0.9737530000000001,0.13,1.12,4.47,245000000.00000003,18.68,36.15,
2023-06-28,新美星,7.38,0.82%,4.18%,0.382415,0.361059,0.021356,0.12%,0.743474,0.0,0.85,4.24,245000000.00000003,18.07,34.97,
2023-06-27,新美星,7.32,-0.41%,4.85%,0.40093,0.456736,-0.055805999999999994,-0.31%,0.857665,0.14,0.93,2.99,245000000.00000003,17.93,34.68,
2023-06-26,新美星,7.31,0.83%,5.67%,0.508884,0.506534,0.00235,0.01%,1.02,0.27,1.21,3.86,245000000.00000003,18.0,34.83,
