日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,亚光股份,28.49,0.81%,1.84%,0.098347,0.076797,0.02155,0.23%,0.175144,0.0,0.74,2.34,33500000.0,,24.44,954000000.0
2023-09-04,亚光股份,28.29,0.71%,2.18%,0.10421,0.10167799999999999,0.002532,0.03%,0.205972,0.0,0.56,1.46,33500000.0,,24.27,948000000.0
2023-08-31,亚光股份,28.43,-1.80%,2.37%,0.087453,0.139325,-0.051872,-0.54%,0.226777,0.0,0.53,2.69,33500000.0,,24.39,952000000.0
2023-08-29,亚光股份,29.12,5.97%,5.57%,0.349453,0.184283,0.16517,1.69%,0.533736,0.03,1.08,6.51,33500000.0,,24.98,976000000.0
2023-08-28,亚光股份,27.48,2.08%,6.03%,0.296148,0.269969,0.026179,0.28%,0.566117,0.07,1.2,4.27,33500000.0,,23.57,921000000.0
2023-08-25,亚光股份,26.92,-2.78%,3.39%,0.11724100000000001,0.192945,-0.075704,-0.84%,0.310186,0.11,0.66,3.79,33500000.0,,23.02,902000000.0
2023-08-24,亚光股份,27.7,-1.77%,3.97%,0.170491,0.196598,-0.026107,-0.28%,0.368087,-0.04,0.79,2.8,33500000.0,,23.68,928000000.0
2023-08-23,亚光股份,28.2,-1.09%,4.31%,0.201629,0.211333,-0.009704,-0.10%,0.412962,0.0,0.93,3.72,33500000.0,,24.12,945000000.0
2023-08-21,亚光股份,29.74,1.99%,5.39%,0.254602,0.279422,-0.02482,-0.25%,0.5340239999999999,0.0,1.82,4.87,33500000.0,,25.43,996000000.0
2023-08-18,亚光股份,29.16,0.00%,4.00%,0.219347,0.17466700000000002,0.044680000000000004,0.46%,0.394014,0.0,1.29,3.05,33500000.0,,24.94,977000000.0
2023-08-16,亚光股份,28.22,-0.53%,2.20%,0.08523,0.124425,-0.039195,-0.41%,0.209656,-0.04,0.67,2.68,33500000.0,,24.13,945000000.0
2023-08-15,亚光股份,28.37,-1.77%,2.54%,0.106427,0.13580899999999999,-0.029382,-0.31%,0.242236,0.18,0.74,2.42,33500000.0,,24.26,950000000.0
2023-08-14,亚光股份,28.88,-0.21%,2.43%,0.119502,0.113294,0.006208,0.06%,0.232796,0.0,0.65,2.56,33500000.0,,24.7,967000000.0
2023-08-11,亚光股份,28.94,-1.90%,4.70%,0.176726,0.287989,-0.11126300000000001,-1.15%,0.46471599999999996,0.04,1.47,4.27,33500000.0,,24.75,969000000.0
2023-08-10,亚光股份,29.5,0.85%,4.73%,0.265649,0.202319,0.06333,0.64%,0.467967,0.03,1.81,3.11,33500000.0,,25.23,988000000.0
2023-08-09,亚光股份,29.25,0.27%,2.09%,0.11097,0.093224,0.017746,0.18%,0.20419400000000001,0.03,0.82,1.78,33500000.0,,25.02,980000000.0
2023-08-08,亚光股份,29.17,0.24%,3.17%,0.151872,0.15586199999999995,-0.003989999999999981,-0.04%,0.307734,0.0,1.22,1.44,33500000.0,,24.95,977000000.0
2023-08-07,亚光股份,29.1,-1.46%,4.00%,0.13341099999999995,0.25456100000000004,-0.12115000000000002,-1.24%,0.39097,-0.03,1.8,2.64,33500000.0,,24.89,975000000.0
2023-08-04,亚光股份,29.53,0.14%,2.03%,0.08180499999999999,0.118442,-0.036637,-0.37%,0.200247,0.0,0.86,1.8,33500000.0,,25.25,989000000.0
2023-08-02,亚光股份,29.48,-0.64%,1.70%,0.07082000000000001,0.09729600000000001,-0.026476,-0.27%,0.16826300000000002,-0.1,0.52,0.98,33500000.0,,25.21,988000000.0
2023-08-01,亚光股份,29.67,-2.24%,3.46%,0.10844,0.235009,-0.126569,-1.27%,0.343449,0.03,1.14,2.96,33500000.0,,25.37,994000000.0
2023-07-31,亚光股份,30.35,-0.13%,2.21%,0.076414,0.148052,-0.071638,-0.70%,0.224466,0.0,0.74,1.78,33500000.0,,25.96,1017000000.0
2023-07-28,亚光股份,30.39,0.30%,2.69%,0.11532,0.157006,-0.041686,-0.41%,0.272326,0.0,0.84,2.15,33500000.0,,25.99,1018000000.0
2023-07-27,亚光股份,30.3,-0.46%,5.59%,0.249822,0.317774,-0.067952,-0.67%,0.567595,-0.17,2.11,5.39,33500000.0,,25.91,1015000000.0
2023-07-26,亚光股份,30.44,-1.81%,2.29%,0.08280599999999999,0.152347,-0.06954099999999999,-0.68%,0.2351530000000001,-0.03,0.81,2.48,33500000.0,,24.84,1020000000.0
2023-07-24,亚光股份,30.71,0.03%,1.95%,0.090144,0.11054100000000001,-0.020397,-0.20%,0.200685,-0.07,0.56,1.3,33500000.0,,25.06,1029000000.0
