日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-01,多伦科技,8.05,2.16%,3.11%,0.748149,0.736079,0.01207,0.02%,1.51,0.0,0.95,5.71,624000000.0,,411.78,5024000000.0
2023-07-31,多伦科技,7.88,-1.01%,2.05%,0.353433,0.657317,-0.303884,-0.62%,1.01,-0.25,0.57,2.26,624000000.0,,403.09,4918000000.0
2023-07-28,多伦科技,7.96,-4.67%,3.81%,0.667266,1.24,-0.572734,-1.15%,1.9,-0.13,0.91,4.43,624000000.0,,407.18,4968000000.0
2023-07-27,多伦科技,8.35,0.60%,3.32%,0.907955,0.8555520000000001,0.052403,0.10%,1.76,-0.12,0.73,6.26,624000000.0,,427.13,5212000000.0
2023-07-26,多伦科技,8.3,-3.26%,2.82%,0.475314,0.995546,-0.5202319999999999,-1.00%,1.47,-0.12,0.64,4.08,624000000.0,,424.57,5180000000.0
2023-07-24,多伦科技,8.43,-2.66%,3.63%,0.7507729999999999,1.16,-0.409227,-0.78%,1.91,-0.12,0.93,4.16,624000000.0,,431.22,5262000000.0
2023-07-21,多伦科技,8.66,4.34%,6.83%,2.0,1.61,0.39,0.72%,3.61,0.0,2.07,11.45,624000000.0,,442.99,5405000000.0
2023-07-20,多伦科技,8.26,2.23%,4.25%,1.2,0.962734,0.23726599999999998,0.46%,2.19,0.0,1.49,4.58,624000000.0,,424.57,5180000000.0
2023-07-19,多伦科技,8.05,-0.62%,1.75%,0.358563,0.514746,-0.156183,-0.31%,0.8783200000000001,0.0,0.43,1.73,624000000.0,,413.32,5043000000.0
2023-07-17,多伦科技,8.11,-2.17%,3.37%,0.705381,1.01,-0.30461900000000003,-0.60%,1.71,-0.12,0.51,3.62,624000000.0,,414.85,5062000000.0
2023-07-14,多伦科技,8.29,-0.48%,3.90%,0.969005,1.01,-0.040995,-0.08%,2.03,-0.12,0.65,3.0,624000000.0,,424.06,5174000000.0
2023-07-13,多伦科技,8.33,-3.03%,5.70%,1.13,1.8,-0.67,-1.29%,2.94,0.12,1.14,4.08,624000000.0,,426.11,5199000000.0
2023-07-12,多伦科技,8.59,3.25%,9.12%,2.54,2.3,0.24,0.45%,4.88,0.12,2.65,7.45,624000000.0,,439.4,5361000000.0
2023-07-11,多伦科技,8.32,-2.23%,8.35%,1.8,2.58,-0.78,-1.50%,4.38,0.0,3.92,4.23,624000000.0,,425.59,5193000000.0
2023-07-10,多伦科技,8.51,9.95%,5.85%,1.24,1.8,-0.56,-1.05%,3.03,0.0,5.3,10.72,624000000.0,,435.31,5311000000.0
2023-07-07,多伦科技,7.74,-1.28%,0.89%,0.17492,0.25554099999999996,-0.080621,-0.17%,0.430461,-0.13,0.83,2.93,624000000.0,,395.93,4831000000.0
2023-07-06,多伦科技,7.84,0.13%,0.72%,0.165366,0.18745699999999998,-0.022091,-0.05%,0.352823,0.13,0.61,1.66,624000000.0,48.93,401.04,
2023-07-05,多伦科技,7.83,-1.39%,1.38%,0.31317,0.367078,-0.053908000000000005,-0.11%,0.680248,0.13,1.12,3.27,624000000.0,48.87,400.53,
2023-07-04,多伦科技,7.94,3.93%,1.82%,0.5053479999999999,0.388853,0.11649499999999993,0.24%,0.894202,0.0,1.72,4.97,624000000.0,49.56,406.15,
2023-07-03,多伦科技,7.64,0.00%,0.70%,0.161371,0.172811,-0.01144,-0.02%,0.334183,0.0,0.58,2.49,624000000.0,47.68,390.81,
2023-06-30,多伦科技,7.64,0.66%,0.72%,0.158651,0.183942,-0.025291,-0.05%,0.342593,-0.13,0.51,2.37,624000000.0,47.68,390.81,
2023-06-29,多伦科技,7.59,3.55%,1.31%,0.387025,0.224858,0.162167,0.34%,0.611883,0.0,0.82,4.91,624000000.0,47.37,388.25,
2023-06-28,多伦科技,7.33,-2.01%,1.61%,0.29294699999999996,0.43236099999999994,-0.139414,-0.30%,0.7253069999999999,-0.14,0.88,5.62,624000000.0,45.75,374.95,
2023-06-27,多伦科技,7.48,0.81%,0.97%,0.210339,0.239379,-0.02904,-0.06%,0.4497189999999999,-0.13,0.53,2.96,624000000.0,46.69,382.62,
2023-06-26,多伦科技,7.42,-4.01%,1.49%,0.308145,0.39113000000000003,-0.082985,-0.18%,0.699275,-0.14,0.88,4.14,624000000.0,46.31,379.56,
