日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,信宇人,39.71,0.03%,14.97%,0.609102,0.5453060000000001,0.063796,0.82%,1.15,-0.15,0.48,6.67,19522300.0,775000000.0,亏损
2023-09-04,信宇人,39.7,-1.73%,16.68%,0.617934,0.681606,-0.063672,-0.82%,1.3,-0.15,0.37,5.05,19522300.0,775000000.0,亏损
2023-08-31,信宇人,45.24,3.52%,40.53%,1.84,1.66,0.18,2.04%,3.51,0.22,0.85,7.69,19522300.0,883000000.0,亏损
2023-08-29,信宇人,42.68,16.48%,53.87%,2.43,1.78,0.6500000000000002,7.80%,4.21,0.26,1.12,20.93,19522300.0,833000000.0,亏损
2023-08-28,信宇人,36.64,5.77%,48.07%,1.77,1.72,0.05,0.70%,3.49,-0.25,0.93,13.16,19522300.0,715000000.0,亏损
2023-08-23,信宇人,44.42,1.30%,49.35%,2.11,2.21,-0.1,-1.15%,4.32,-0.05,0.65,9.92,19522300.0,867000000.0,亏损
2023-08-18,信宇人,57.2,37.17%,87.98%,4.9,4.48,0.42,3.76%,9.38,0.04,0.98,51.51,19522300.0,1117000000.0,亏损
