日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,大金重工,25.2,-0.40%,1.32%,0.998761,1.09,-0.091239,-0.06%,2.09,-0.04,0.65,1.5,630000000.0,,29.47,15863999999.999996
2023-09-04,大金重工,25.22,1.20%,1.77%,1.49,1.28,0.21,0.13%,2.78,0.0,0.84,2.61,630000000.0,,29.59,15927000000.000004
2023-08-31,大金重工,24.67,0.00%,1.80%,1.32,1.46,-0.14,-0.09%,2.78,-0.04,0.63,2.55,630000000.0,,28.85,15530000000.000004
2023-08-29,大金重工,24.92,4.36%,3.31%,2.78,2.35,0.43,0.27%,5.12,-0.08,1.33,4.57,630000000.0,,29.14,15688000000.0
2023-08-28,大金重工,23.88,2.01%,3.07%,2.47,2.23,0.2400000000000003,0.16%,4.7,-0.04,1.31,5.3,630000000.0,,50.94,15033000000.000004
2023-08-25,大金重工,23.41,-2.42%,2.00%,1.4,1.56,-0.16,-0.11%,2.96,0.0,0.87,3.5,630000000.0,,49.93,14737000000.0
2023-08-24,大金重工,23.99,-0.66%,3.06%,2.41,2.26,0.15,0.10%,4.66,0.0,1.51,3.6,630000000.0,,51.17,15102000000.000004
2023-08-23,大金重工,24.15,-4.55%,2.13%,1.71,1.57,0.14,0.09%,3.29,0.04,1.09,4.51,630000000.0,,51.51,15203000000.0
2023-08-21,大金重工,25.27,-3.18%,2.35%,1.96,1.83,0.13,0.08%,3.79,0.08,1.43,3.75,630000000.0,,53.9,15908000000.000004
2023-08-18,大金重工,26.25,-3.31%,1.50%,0.965354,1.48,-0.514646,-0.31%,2.52,0.0,1.18,4.42,630000000.0,,55.67,16430000000.000004
2023-08-16,大金重工,27.02,-4.12%,1.75%,1.27,1.75,-0.48,-0.28%,3.02,-0.04,1.35,3.65,630000000.0,,57.63,17009000000.0
2023-08-15,大金重工,28.13,-3.00%,1.08%,0.6712819999999999,1.24,-0.5687180000000001,-0.32%,1.94,0.0,0.91,3.04,630000000.0,,60.11,17740000000.0
