日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,锴威特,65.99,1.29%,22.73%,1.28,1.17,0.11,1.01%,2.45,-0.05,0.62,3.5,16445900.0,1085000000.0,82.93
2023-09-04,锴威特,65.62,-1.85%,25.37%,1.23,1.49,-0.26,-2.41%,2.72,0.18,0.64,6.55,16445900.0,1079000000.0,82.46
2023-08-31,锴威特,68.14,8.69%,53.43%,3.25,2.6,0.65,5.80%,5.84,-0.09,1.49,15.15,16445900.0,1121000000.0,85.63
2023-08-29,锴威特,61.42,11.31%,36.83%,2.08,1.52,0.56,5.54%,3.59,-0.03,1.05,16.91,16445900.0,1010000000.0,77.18
2023-08-28,锴威特,55.18,2.26%,29.40%,1.43,1.32,0.11,1.21%,2.75,-0.2,0.72,8.28,16445900.0,907000000.0,69.34
2023-08-24,锴威特,61.03,2.74%,38.59%,2.1,1.85,0.25,2.49%,3.98,-0.13,0.7,11.65,16445900.0,1004000000.0,76.69
2023-08-18,锴威特,85.5,109.40%,86.58%,6.26,5.61,0.65,4.62%,11.87,0.26,--,53.81,16445900.0,1406000000.0,107.44
