日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,好利科技,19.66,0.87%,1.35%,0.229646,0.226638,0.003008,0.01%,0.456284,0.05,0.98,4.93,175000000.0,,166.78,3450000000.0
2023-08-11,好利科技,19.49,-3.80%,1.51%,0.169694,0.35618099999999997,-0.18648699999999999,-0.55%,0.525875,0.0,1.18,3.8,175000000.0,,165.34,3420000000.0000005
2023-08-10,好利科技,20.26,-0.34%,1.33%,0.221413,0.25014000000000003,-0.028727,-0.08%,0.4715520000000001,0.15,1.11,1.77,175000000.0,,171.87,3554999999.999999
2023-08-09,好利科技,20.33,2.01%,2.04%,0.423187,0.298795,0.124392,0.35%,0.721983,0.0,2.06,2.91,175000000.0,,172.47,3567000000.0
2023-08-08,好利科技,19.93,0.15%,0.84%,0.129902,0.16276,-0.032858,-0.09%,0.292661,0.0,0.8,1.96,175000000.0,,169.07,3497000000.0
2023-08-07,好利科技,19.86,0.51%,1.07%,0.167382,0.204875,-0.037493,-0.11%,0.373986,0.0,1.11,3.44,175000000.0,,168.82,3492000000.0
2023-08-04,好利科技,19.74,0.92%,0.99%,0.184826,0.156212,0.028614000000000018,0.08%,0.342459,0.05,0.81,1.69,175000000.0,,167.63,3467000000.0
2023-08-03,好利科技,19.56,-1.31%,0.89%,0.11198399999999999,0.192884,-0.0809,-0.24%,0.304906,0.0,0.65,1.46,175000000.0,,165.93,3432000000.0
2023-08-02,好利科技,19.82,-0.50%,0.99%,0.120178,0.222362,-0.102184,-0.29%,0.34254,-0.05,0.62,2.26,175000000.0,,168.14,3478000000.0
2023-08-01,好利科技,19.92,-1.09%,1.10%,0.119795,0.264678,-0.14488300000000004,-0.41%,0.384473,0.0,0.62,1.19,175000000.0,,168.99,3495000000.0000005
2023-07-31,好利科技,20.14,0.20%,1.31%,0.201888,0.259676,-0.05778800000000004,-0.16%,0.461565,0.1,0.73,1.14,175000000.0,,170.85,3534000000.000001
2023-07-28,好利科技,20.1,1.88%,2.08%,0.401812,0.322896,0.078916,0.22%,0.724708,0.0,1.06,5.73,175000000.0,,170.51,3527000000.000001
2023-07-27,好利科技,19.73,0.00%,1.45%,0.195425,0.31216700000000003,-0.116742,-0.34%,0.507592,0.0,0.7,4.41,175000000.0,,167.38,3461999999.9999995
2023-07-26,好利科技,19.73,-2.47%,1.99%,0.204059,0.490196,-0.286137,-0.83%,0.6942550000000001,0.1,0.98,3.02,175000000.0,,167.38,3461999999.9999995
2023-07-24,好利科技,19.88,-1.34%,1.47%,0.21055100000000004,0.305521,-0.09496999999999996,-0.27%,0.5160729999999999,0.1,0.59,3.77,175000000.0,,168.65,3488000000.0000005
2023-07-21,好利科技,20.15,1.21%,2.96%,0.5208520000000001,0.532483,-0.011630999999999926,-0.03%,1.05,0.1,1.19,5.12,175000000.0,,170.94,3536000000.0
2023-07-20,好利科技,19.92,-1.48%,1.58%,0.211406,0.337708,-0.126302,-0.36%,0.555593,0.1,0.71,2.47,175000000.0,,168.9,3493000000.0
2023-07-19,好利科技,20.22,-1.51%,1.64%,0.24205900000000002,0.338885,-0.096826,-0.27%,0.58435,0.0,0.56,2.44,175000000.0,,171.53,3547999999.999999
2023-07-17,好利科技,20.4,-3.09%,3.36%,0.589395,0.600487,-0.011092,-0.03%,1.2,0.05,0.84,4.32,175000000.0,,173.4,3586000000.0
2023-07-14,好利科技,21.05,-1.96%,2.98%,0.399962,0.7085670000000001,-0.308605,-0.84%,1.11,0.0,0.63,2.79,175000000.0,,178.57,3693000000.0
2023-07-13,好利科技,21.47,0.42%,2.73%,0.445368,0.582923,-0.13755499999999993,-0.37%,1.03,0.09,0.5,1.4,175000000.0,,182.14,3767000000.0
2023-07-12,好利科技,21.38,-2.91%,4.85%,0.7323649999999999,1.11,-0.377635,-1.01%,1.85,0.05,0.85,3.04,175000000.0,,181.37,3751000000.0
2023-07-11,好利科技,22.0,3.97%,7.35%,1.57,1.2,0.37,0.96%,2.81,0.0,1.32,5.39,175000000.0,,186.8,3864000000.0
2023-07-10,好利科技,21.16,0.38%,2.90%,0.498142,0.579045,-0.080903,-0.22%,1.08,0.1,0.43,2.47,175000000.0,,179.51,3713000000.000001
2023-07-07,好利科技,21.08,-3.35%,5.38%,0.923475,1.09,-0.166525,-0.45%,2.01,-0.1,0.81,3.67,175000000.0,,178.83,3699000000.0
2023-07-06,好利科技,21.81,1.16%,6.26%,1.17,1.23,-0.06,-0.16%,2.4,0.05,0.86,3.71,175000000.0,38.27000000000001,185.02,
2023-07-05,好利科技,21.56,-1.91%,6.19%,0.96336,1.39,-0.42663999999999996,-1.13%,2.35,0.0,0.88,2.73,175000000.0,37.83,182.9,
2023-07-04,好利科技,21.98,4.22%,8.49%,1.67,1.53,0.14,0.36%,3.2,0.0,1.46,6.21,175000000.0,38.57,186.46,
2023-07-03,好利科技,21.09,2.28%,7.06%,1.32,1.29,0.03,0.08%,2.61,-0.05,1.43,3.88,175000000.0,37.0,178.91,
2023-06-30,好利科技,20.62,-0.82%,5.12%,0.811791,1.05,-0.238209,-0.66%,1.86,-0.1,1.07,2.26,175000000.0,36.18,174.93,
2023-06-29,好利科技,20.79,-1.19%,9.57%,1.63,1.89,-0.26,-0.71%,3.51,-0.05,2.6,3.38,175000000.0,36.48,176.37,
2023-06-28,好利科技,21.04,9.98%,5.10%,0.557991,1.3,-0.742009,-2.01%,1.85,0.0,1.64,10.3,175000000.0,36.92,178.49,
2023-06-27,好利科技,19.13,0.42%,2.24%,0.390262,0.357943,0.032319,0.10%,0.748205,0.11,0.67,1.84,175000000.0,33.57,162.29,
2023-06-26,好利科技,19.1,-2.65%,2.42%,0.387527,0.426766,-0.039239,-0.12%,0.816948,-0.11,0.75,4.59,175000000.0,33.43,161.61,
