日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,神力股份,14.25,1.64%,0.50%,0.086632,0.066687,0.019945,0.06%,0.153319,-0.07,1.1,2.35,218000000.00000003,,亏损,3103000000.0
2023-09-04,神力股份,14.01,0.21%,0.34%,0.0593,0.045455,0.013845,0.05%,0.104755,0.0,0.53,3.0,218000000.00000003,,亏损,3050000000.0
2023-08-31,神力股份,14.1,0.28%,0.41%,0.063966,0.06005,0.003915999999999999,0.01%,0.12401600000000003,0.14,0.56,2.77,218000000.00000003,,亏损,3070000000.0
2023-08-29,神力股份,13.64,4.52%,0.90%,0.18143900000000002,0.080996,0.10044299999999999,0.34%,0.262434,-0.07,1.29,5.9,218000000.00000003,,1639.79,2970000000.0
2023-08-28,神力股份,13.05,0.23%,0.83%,0.118227,0.121134,-0.002907,-0.01%,0.239361,0.0,1.14,5.3,218000000.00000003,,1568.86,2841000000.0
2023-08-25,神力股份,13.02,-0.53%,0.72%,0.084039,0.120023,-0.035983999999999995,-0.13%,0.204062,-0.08,0.66,1.83,218000000.00000003,,1565.26,2835000000.0
2023-08-24,神力股份,13.09,0.23%,0.40%,0.063588,0.050152,0.013436000000000002,0.05%,0.113753,0.0,0.37,1.53,218000000.00000003,,1573.67,2850000000.0
2023-08-23,神力股份,13.06,-1.95%,0.77%,0.077613,0.142618,-0.065005,-0.23%,0.22023099999999998,-0.08,0.76,2.93,218000000.00000003,,1570.06,2844000000.0
2023-08-21,神力股份,13.48,-2.81%,1.02%,0.12465,0.17706,-0.052410000000000005,-0.18%,0.30171,-0.15,1.21,2.45,218000000.00000003,,1620.56,2935000000.0
2023-08-16,神力股份,14.97,-2.48%,0.40%,0.047457,0.08432,-0.036863,-0.11%,0.131777,0.0,1.06,4.04,218000000.00000003,,1799.68,3259000000.0000005
2023-08-15,神力股份,15.36,0.07%,0.53%,0.072899,0.103519,-0.03062,-0.09%,0.17865799999999998,-0.07,1.62,4.04,218000000.00000003,,1845.37,3342000000.0
2023-08-14,神力股份,15.35,-1.48%,0.37%,0.044175,0.078686,-0.034511,-0.10%,0.12286,0.26,1.14,2.7,218000000.00000003,,1845.37,3342000000.0
2023-08-11,神力股份,15.58,-0.32%,0.41%,0.052837,0.08552,-0.032683,-0.10%,0.13835699999999998,0.45,1.37,3.46,218000000.00000003,,1873.02,3392000000.0
2023-08-10,神力股份,15.63,0.06%,0.27%,0.03804,0.054838,-0.016798,-0.05%,0.092879,-0.13,0.87,3.46,218000000.00000003,,1879.03,3403000000.0
2023-08-09,神力股份,15.62,-0.51%,0.27%,0.031583,0.059937,-0.028354,-0.08%,0.091519,0.0,0.84,1.85,218000000.00000003,,1877.83,3401000000.0
