日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,儒竞科技,122.7,6.05%,33.53%,4.98,4.04,0.9400000000000006,3.42%,9.02,0.0,0.75,7.73,22373100.0,2745000000.0,49.92
2023-09-04,儒竞科技,124.5,5.94%,36.02%,5.37,4.39,0.98,3.52%,9.93,-0.27,0.75,8.09,22373100.0,2781000000.0,50.56
2023-08-31,儒竞科技,126.05,2.47%,46.72%,6.41,6.96,-0.55,-1.95%,13.37,0.02,0.65,6.68,22373100.0,2820000000.0,51.28
