日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,世纪鼎利,5.31,3.31%,30.86%,4.22,4.36,-0.1400000000000006,-0.48%,8.58,-0.38,1.8,13.62,545000000.0,,亏损,2891000000.0
2023-09-04,世纪鼎利,5.68,12.92%,33.98%,5.18,5.18,0.0,0.00%,10.37,0.52,8.38,14.31,545000000.0,,亏损,3158000000.0
2023-08-31,世纪鼎利,4.19,-0.71%,2.23%,0.259444,0.249046,0.010398,0.05%,0.508491,-0.24,0.94,1.9,545000000.0,,亏损,2282000000.0
2023-08-29,世纪鼎利,4.09,4.07%,2.81%,0.355045,0.229818,0.125227,0.60%,0.584864,0.0,1.46,4.83,512000000.0,,亏损,2095000000.0
2023-08-28,世纪鼎利,3.93,1.81%,2.37%,0.255577,0.226432,0.029145,0.14%,0.484721,0.0,1.32,4.4,512000000.0,,亏损,2013000000.0
2023-08-25,世纪鼎利,3.86,-2.53%,2.45%,0.185152,0.305427,-0.120275,-0.61%,0.49058,0.0,1.49,4.04,512000000.0,,亏损,1977000000.0
2023-08-23,世纪鼎利,3.96,-1.49%,1.41%,0.131553,0.158117,-0.026564,-0.13%,0.289669,0.25,0.8,2.49,512000000.0,,亏损,2028000000.0
2023-08-21,世纪鼎利,3.93,0.51%,1.65%,0.17433900000000002,0.160544,0.013794999999999998,0.07%,0.334883,-0.25,0.88,3.33,512000000.0,,亏损,2013000000.0
2023-08-18,世纪鼎利,3.92,-2.73%,1.46%,0.105843,0.189538,-0.083695,-0.42%,0.298388,-0.26,0.86,4.22,512000000.0,,亏损,2003000000.0
2023-08-16,世纪鼎利,3.99,-2.44%,1.91%,0.171131,0.222041,-0.050910000000000004,-0.25%,0.39317199999999997,-0.25,0.92,2.69,512000000.0,,亏损,2044000000.0
2023-08-15,世纪鼎利,4.07,-2.63%,1.77%,0.13227,0.236097,-0.103827,-0.50%,0.372111,0.0,0.85,3.11,512000000.0,,亏损,2095000000.0
2023-08-14,世纪鼎利,4.18,-0.48%,2.19%,0.22670900000000002,0.239515,-0.012806,-0.06%,0.466258,0.0,0.98,2.14,512000000.0,,亏损,2141000000.0
2023-08-11,世纪鼎利,4.2,-3.00%,2.21%,0.177542,0.304371,-0.126829,-0.59%,0.481913,0.0,0.84,3.46,512000000.0,,亏损,2151000000.0
2023-08-10,世纪鼎利,4.33,-0.92%,1.78%,0.157616,0.237171,-0.079555,-0.36%,0.3948,0.0,0.67,1.6,512000000.0,,亏损,2218000000.0
2023-08-09,世纪鼎利,4.37,-0.46%,2.37%,0.2522530000000001,0.280747,-0.028493999999999964,-0.13%,0.5330010000000001,0.0,0.92,2.73,512000000.0,,亏损,2238000000.0
2023-08-08,世纪鼎利,4.39,1.15%,2.62%,0.30375100000000005,0.284964,0.01878700000000004,0.08%,0.588715,0.0,1.03,3.69,512000000.0,,亏损,2249000000.0
2023-08-07,世纪鼎利,4.34,-0.23%,2.04%,0.22958,0.226202,0.003378,0.02%,0.456016,0.0,0.86,1.84,512000000.0,,亏损,2223000000.0
2023-08-04,世纪鼎利,4.37,4.05%,4.13%,0.569228,0.33563200000000004,0.233596,1.05%,0.918908,-0.23,1.84,5.24,512000000.0,,亏损,2228000000.0
2023-08-03,世纪鼎利,4.2,-1.18%,1.86%,0.171213,0.22565900000000005,-0.054446,-0.25%,0.400556,0.24,0.72,1.88,512000000.0,,亏损,2151000000.0
2023-08-02,世纪鼎利,4.25,0.47%,2.00%,0.24820599999999998,0.181077,0.067129,0.31%,0.43263599999999997,0.0,0.66,1.89,512000000.0,,亏损,2177000000.0
2023-08-01,世纪鼎利,4.23,-1.86%,2.41%,0.195634,0.32559,-0.129956,-0.60%,0.521228,0.24,0.64,2.55,512000000.0,,亏损,2167000000.0
2023-07-31,世纪鼎利,4.31,0.70%,2.27%,0.249908,0.250263,-0.00035499999999999996,-0.00%,0.5001720000000001,0.0,0.47,2.34,512000000.0,,亏损,2208000000.0
2023-07-28,世纪鼎利,4.28,0.47%,2.96%,0.319439,0.323971,-0.004532,-0.02%,0.64341,0.23,0.47,2.58,512000000.0,,亏损,2192000000.0
2023-07-27,世纪鼎利,4.26,-2.07%,3.19%,0.28197,0.422403,-0.140433,-0.64%,0.704374,0.24,0.4,2.76,512000000.0,,亏损,2182000000.0
2023-07-26,世纪鼎利,4.35,-2.47%,4.26%,0.328871,0.621626,-0.29275500000000004,-1.31%,0.950498,0.23,0.45,3.81,512000000.0,,亏损,2228000000.0
2023-07-24,世纪鼎利,4.52,0.22%,7.71%,0.8243459999999998,0.946256,-0.12191000000000014,-0.53%,1.77,0.0,1.05,4.66,512000000.0,,亏损,2315000000.0
2023-07-21,世纪鼎利,4.51,0.45%,10.40%,1.28,1.17,0.11,0.48%,2.45,-0.88,1.83,9.35,512000000.0,,亏损,2310000000.0
2023-07-20,世纪鼎利,4.49,-0.88%,10.38%,1.16,1.28,-0.12,-0.52%,2.44,-0.22,2.92,5.08,512000000.0,,亏损,2300000000.0
2023-07-19,世纪鼎利,4.53,7.60%,11.68%,1.52,1.23,0.29,1.25%,2.76,-0.44,7.72,9.26,512000000.0,,亏损,2320000000.0
2023-07-17,世纪鼎利,4.24,0.00%,1.19%,0.127125,0.127353,-0.00022799999999999999,-0.00%,0.257616,-0.24,0.85,1.65,512000000.0,,亏损,2172000000.0
2023-07-14,世纪鼎利,4.25,3.16%,1.99%,0.27681999999999995,0.154168,0.122652,0.56%,0.431124,0.0,1.56,5.1,512000000.0,,亏损,2172000000.0
2023-07-13,世纪鼎利,4.12,0.73%,1.61%,0.157441,0.18141300000000002,-0.023972,-0.11%,0.338895,0.0,1.15,1.96,512000000.0,,亏损,2110000000.0
2023-07-12,世纪鼎利,4.09,-2.62%,1.60%,0.126325,0.211029,-0.084704,-0.40%,0.337354,0.0,1.17,4.52,512000000.0,,亏损,2095000000.0
2023-07-11,世纪鼎利,4.21,0.72%,0.90%,0.113421,0.078822,0.034599,0.16%,0.192974,-0.24,0.65,2.63,512000000.0,,亏损,2151000000.0
2023-07-10,世纪鼎利,4.18,-1.42%,1.15%,0.11641800000000001,0.129883,-0.013465000000000001,-0.06%,0.24630100000000005,-0.24,0.76,2.83,512000000.0,,亏损,2141000000.0
2023-07-07,世纪鼎利,4.24,-2.97%,1.49%,0.137154,0.190501,-0.053347000000000006,-0.25%,0.32765500000000003,-0.24,0.95,4.12,512000000.0,,亏损,2172000000.0
2023-07-06,世纪鼎利,4.37,1.86%,1.87%,0.2472010000000001,0.173012,0.07418900000000002,0.33%,0.420213,0.0,1.28,3.5,512000000.0,22.38,亏损,
2023-07-05,世纪鼎利,4.29,-0.46%,1.40%,0.16113599999999995,0.150647,0.01048899999999998,0.05%,0.311783,-0.23,0.92,3.25,512000000.0,21.97,亏损,
2023-07-04,世纪鼎利,4.31,0.00%,1.09%,0.125029,0.115569,0.00946,0.04%,0.240598,-0.23,0.64,1.86,512000000.0,22.08,亏损,
2023-07-03,世纪鼎利,4.31,-0.92%,1.64%,0.17588900000000002,0.186005,-0.010116,-0.05%,0.361989,0.23,0.9,2.99,512000000.0,22.08,亏损,
2023-06-30,世纪鼎利,4.35,2.59%,1.83%,0.210169,0.194401,0.015768,0.07%,0.40457,0.0,1.04,4.25,512000000.0,22.28,亏损,
2023-06-29,世纪鼎利,4.24,2.42%,1.36%,0.15724200000000002,0.13418,0.023062,0.11%,0.291422,0.47,0.77,3.14,509000000.0,21.6,亏损,
2023-06-28,世纪鼎利,4.14,-1.66%,1.74%,0.18096700000000002,0.182624,-0.001657,-0.01%,0.363591,0.0,1.01,5.7,509000000.0,21.09,亏损,
2023-06-27,世纪鼎利,4.21,2.43%,1.94%,0.223216,0.189924,0.033292,0.16%,0.41314,-0.24,1.17,4.38,509000000.0,21.45,亏损,
2023-06-26,世纪鼎利,4.1,-4.65%,2.12%,0.152276,0.27616599999999997,-0.12389000000000001,-0.59%,0.451366,0.0,1.45,5.81,509000000.0,20.94,亏损,
