日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,海科新源,23.82,0.29%,9.23%,0.519007,0.42131899999999994,0.09768800000000008,0.96%,0.940326,0.04,0.74,2.27,42886700.0,1022000000.0,47.89
2023-09-04,海科新源,23.11,0.13%,8.27%,0.39321300000000003,0.41084499999999996,-0.017632,-0.18%,0.817809,-0.04,0.74,3.03,42886700.0,994000000.0,46.61
2023-08-31,海科新源,22.47,0.45%,7.43%,0.376913,0.337948,0.038965,0.40%,0.714861,-0.13,0.54,2.41,42886700.0,964000000.0,45.18
2023-08-29,海科新源,22.41,6.92%,14.61%,0.8637100000000001,0.5041760000000001,0.359534,3.74%,1.37,-0.09,0.96,8.87,42886700.0,961000000.0,40.0
2023-08-28,海科新源,20.96,-1.04%,12.55%,0.5114489999999999,0.651504,-0.140055,-1.56%,1.16,-0.1,0.7,9.87,42886700.0,899000000.0,37.41
2023-08-25,海科新源,21.18,-5.74%,12.36%,0.472641,0.676515,-0.203874,-2.25%,1.15,0.0,0.54,5.56,42886700.0,908000000.0,37.8
2023-08-24,海科新源,22.47,-2.35%,16.74%,0.790984,0.799895,-0.008911,-0.09%,1.59,-0.53,0.68,7.21,42886700.0,964000000.0,40.11
2023-08-23,海科新源,23.01,-3.92%,12.32%,0.502897,0.736038,-0.233141,-2.36%,1.24,-0.04,0.44,4.05,42886700.0,987000000.0,41.07
2023-08-21,海科新源,25.21,-6.14%,25.73%,1.23,1.58,-0.35,-3.24%,2.81,0.0,1.03,5.25,42886700.0,1081000000.0,45.0
2023-08-18,海科新源,27.15,4.62%,35.77%,2.2,1.84,0.3600000000000003,3.13%,4.15,0.0,1.76,10.44,42886700.0,1152000000.0,47.94
2023-08-16,海科新源,26.06,2.80%,30.12%,1.85,1.48,0.37,3.31%,3.33,0.04,1.51,5.92,42886700.0,1118000000.0,46.52
2023-08-15,海科新源,25.35,0.88%,17.62%,0.8634430000000001,0.992034,-0.128591,-1.18%,1.9,0.08,0.86,3.7,42886700.0,1087000000.0,45.25
2023-08-14,海科新源,25.13,1.82%,14.65%,0.7662800000000001,0.799655,-0.033375,-0.31%,1.57,0.08,0.73,4.25,42886700.0,1078000000.0,44.86
2023-08-11,海科新源,24.68,-1.79%,20.01%,0.9819379999999999,1.17,-0.18806199999999998,-1.78%,2.16,0.0,1.08,4.54,42886700.0,1058000000.0,44.05
2023-08-10,海科新源,25.13,1.37%,26.57%,1.42,1.45,-0.03,-0.28%,2.87,-0.12,1.74,3.39,42886700.0,1078000000.0,44.86
2023-08-09,海科新源,24.79,1.68%,20.91%,1.17,1.04,0.13,1.22%,2.2,0.08,1.68,4.76,42886700.0,1063000000.0,44.25
2023-08-08,海科新源,24.38,6.05%,19.94%,1.23,0.8159029999999999,0.4140970000000001,3.96%,2.05,-0.04,1.91,7.53,42886700.0,1046000000.0,43.52
2023-08-07,海科新源,22.9,-3.86%,11.92%,0.4281520000000001,0.740916,-0.31276399999999993,-3.17%,1.18,0.0,1.29,3.78,42886700.0,986000000.0,41.04
2023-08-04,海科新源,23.82,-2.50%,12.80%,0.446903,0.869667,-0.422764,-4.14%,1.32,0.0,1.42,3.36,42886700.0,1022000000.0,42.52
2023-08-03,海科新源,24.4,0.70%,9.53%,0.490829,0.4935560000000001,-0.0027270000000000744,-0.03%,0.998509,0.08,1.12,2.35,42886700.0,1048000000.0,43.61
2023-08-03,海科新源,24.43,0.83%,10.09%,0.520887,0.521406,-0.0005190000000000745,-0.00%,1.05,0.08,1.12,2.35,42886700.0,1048000000.0,43.61
2023-08-02,海科新源,24.23,-0.90%,6.89%,0.300396,0.414278,-0.113882,-1.10%,0.714674,0.04,0.64,1.59,42886700.0,1039000000.0,43.25
2023-08-01,海科新源,24.45,0.16%,9.81%,0.4651560000000001,0.5597479999999999,-0.09459199999999986,-0.90%,1.02,0.0,0.87,2.01,42886700.0,1049000000.0,43.64
2023-07-31,海科新源,24.41,2.18%,9.57%,0.513599,0.48123299999999997,0.032366000000000006,0.31%,0.9948319999999999,0.04,0.81,2.39,42886700.0,1047000000.0,43.57
2023-07-27,海科新源,23.89,-1.61%,9.80%,0.4082,0.603158,-0.194958,-1.90%,1.01,-0.08,0.7,2.35,42886700.0,1025000000.0,42.64
2023-07-26,海科新源,24.28,-0.08%,16.23%,0.808129,0.910392,-0.10226299999999999,-0.98%,1.72,0.08,1.24,4.16,42886700.0,1041000000.0,43.34
2023-07-24,海科新源,23.62,-3.87%,12.50%,0.495575,0.7799699999999999,-0.284395,-2.81%,1.28,0.0,0.88,4.31,42886700.0,1013000000.0,42.16
2023-07-21,海科新源,24.57,0.70%,12.82%,0.64339,0.696523,-0.05313300000000002,-0.50%,1.34,0.04,0.81,4.47,42886700.0,1054000000.0,43.86
2023-07-20,海科新源,24.47,0.74%,14.98%,0.7617109999999999,0.80189,-0.040179,-0.38%,1.58,0.0,0.85,2.96,42886700.0,1046000000.0,43.55
2023-07-19,海科新源,24.32,1.42%,11.43%,0.627462,0.536818,0.090644,0.87%,1.19,0.04,0.49,2.67,42886700.0,1042000000.0,43.36
2023-07-17,海科新源,24.78,0.81%,14.54%,0.7647520000000001,0.774472,-0.00972,-0.09%,1.54,0.04,0.42,2.2,42886700.0,1063000000.0,44.23
2023-07-14,海科新源,24.65,-1.24%,19.36%,0.846125,1.21,-0.363875,-3.45%,2.06,-0.04,0.47,2.64,42886700.0,1054000000.0,43.87
2023-07-13,海科新源,24.96,-4.84%,31.59%,1.49,1.89,-0.4,-3.74%,3.39,-0.04,0.66,4.84,42886700.0,1070000000.0,44.55
2023-07-12,海科新源,26.23,-7.12%,38.47%,1.87,2.57,-0.7,-6.22%,4.45,-0.11,0.75,9.56,42886700.0,1125000000.0,46.82
2023-07-11,海科新源,28.24,4.01%,40.55%,2.44,2.44,0.0,0.00%,4.88,0.11,0.71,11.01,42886700.0,1211000000.0,50.41
2023-07-10,海科新源,27.15,-8.59%,42.83%,2.15,2.84,-0.69,-5.93%,5.0,0.0,0.61,9.06,42886700.0,1164000000.0,48.46
2023-07-07,海科新源,29.7,48.57%,70.67%,4.03,5.22,-1.19,-9.34%,9.25,0.0,--,15.51,42886700.0,1274000000.0,53.01
