日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,大豪科技,13.93,0.72%,1.68%,1.24,1.34,-0.1,-0.06%,2.57,0.0,0.43,2.75,1108000000.0,,42.50,15431000000.0
2023-09-04,大豪科技,14.3,1.42%,3.30%,2.41,2.77,-0.36,-0.23%,5.17,-0.14,0.82,4.4,1108000000.0,,43.63,15841000000.0
2023-08-29,大豪科技,15.32,9.98%,3.60%,2.7,3.21,-0.51,-0.30%,5.91,0.0,4.07,8.83,1108000000.0,,46.74,16969999999.999996
2023-08-28,大豪科技,13.93,10.03%,2.39%,2.13,1.51,0.62,0.40%,3.64,0.0,5.43,7.19,1108000000.0,,42.5,15431000000.0
2023-08-25,大豪科技,12.66,-0.16%,0.40%,0.168567,0.394532,-0.225965,-0.16%,0.563099,0.0,0.99,2.05,1108000000.0,,38.62,14024000000.0
2023-08-24,大豪科技,12.68,-0.39%,0.53%,0.297417,0.44431099999999996,-0.146894,-0.10%,0.74174,0.0,1.45,4.48,1108000000.0,,38.68,14046000000.0
2023-08-23,大豪科技,12.73,2.83%,0.88%,0.534255,0.705349,-0.171094,-0.12%,1.24,-0.08,3.76,5.09,1108000000.0,,38.84,14101000000.0
2023-08-21,大豪科技,12.35,-0.48%,0.17%,0.101494,0.129379,-0.027885000000000004,-0.02%,0.23087199999999997,-0.08,0.49,1.85,1108000000.0,,47.01,13681000000.0
2023-08-18,大豪科技,12.41,-1.97%,0.23%,0.112852,0.206335,-0.093483,-0.07%,0.322766,0.0,0.51,2.29,1108000000.0,,47.24,13747000000.0
2023-08-16,大豪科技,12.45,-1.03%,0.20%,0.10833900000000002,0.165047,-0.05670799999999996,-0.04%,0.273386,0.0,0.42,1.75,1108000000.0,,47.39,13791000000.0
2023-08-15,大豪科技,12.58,-1.26%,0.35%,0.177744,0.312818,-0.135074,-0.10%,0.490562,-0.08,0.69,2.75,1108000000.0,,47.89,13935000000.0
2023-08-14,大豪科技,12.74,-1.92%,0.56%,0.28260100000000005,0.4983189999999999,-0.21571799999999988,-0.15%,0.780921,0.0,1.2,3.69,1108000000.0,,48.5,14113000000.0
2023-08-11,大豪科技,12.99,1.25%,0.81%,0.592441,0.579234,0.013207,0.01%,1.17,-0.08,2.04,4.99,1108000000.0,,49.45,14388999999.999996
2023-08-10,大豪科技,12.83,-0.93%,0.27%,0.153272,0.233879,-0.080607,-0.06%,0.387151,-0.08,0.6,1.78,1108000000.0,,48.84,14212000000.0
2023-08-09,大豪科技,12.95,-0.54%,0.34%,0.222808,0.265389,-0.042581,-0.03%,0.4881970000000001,0.08,0.57,2.38,1108000000.0,,49.3,14344999999.999996
2023-08-08,大豪科技,13.02,0.54%,0.56%,0.41075100000000003,0.399336,0.011415,0.01%,0.810087,0.08,1.05,1.93,1108000000.0,,49.56,14422999999.999996
2023-08-07,大豪科技,12.95,0.39%,0.31%,0.223156,0.215723,0.007432999999999999,0.01%,0.447308,0.08,0.56,1.94,1108000000.0,,49.3,14344999999.999996
2023-08-04,大豪科技,12.9,0.78%,0.51%,0.357257,0.374386,-0.017129,-0.01%,0.731644,0.0,0.99,2.11,1108000000.0,,49.11,14290000000.0
2023-08-03,大豪科技,12.8,-1.69%,0.55%,0.29317,0.485708,-0.192538,-0.14%,0.778877,0.0,1.17,3.07,1108000000.0,,48.73,14179000000.0
2023-08-02,大豪科技,13.02,2.20%,1.05%,0.7679189999999999,0.7511260000000001,0.016793000000000002,0.01%,1.52,-0.08,3.52,4.95,1108000000.0,,49.56,14422999999.999996
2023-08-01,大豪科技,12.74,0.24%,0.24%,0.15344100000000002,0.180601,-0.027160000000000004,-0.02%,0.342565,0.0,0.77,1.18,1108000000.0,,48.5,14113000000.0
2023-07-31,大豪科技,12.71,0.00%,0.43%,0.277581,0.32970700000000003,-0.052126,-0.04%,0.607288,0.08,1.54,1.89,1108000000.0,,48.38,14079000000.0
2023-07-28,大豪科技,12.71,0.39%,0.33%,0.265868,0.190747,0.07512100000000001,0.05%,0.456615,0.0,1.23,1.58,1108000000.0,,48.38,14079000000.0
2023-07-27,大豪科技,12.66,0.64%,0.30%,0.221586,0.197785,0.023801,0.02%,0.419372,0.0,1.12,0.95,1108000000.0,,48.19,14024000000.0
2023-07-26,大豪科技,12.58,-0.08%,0.19%,0.12706900000000002,0.138219,-0.01115,-0.01%,0.265289,0.0,0.6,1.43,1108000000.0,,47.89,13935000000.0
2023-07-24,大豪科技,12.45,-0.64%,0.25%,0.141482,0.20952199999999999,-0.06804,-0.05%,0.351004,-0.08,0.66,1.68,1108000000.0,,47.39,13791000000.0
2023-07-21,大豪科技,12.53,0.56%,0.25%,0.184663,0.161607,0.023056,0.02%,0.34627,-0.08,0.66,1.85,1108000000.0,,47.7,13880000000.000002
2023-07-19,大豪科技,12.56,-1.49%,0.44%,0.203953,0.404468,-0.200515,-0.14%,0.608421,-0.16,1.23,3.29,1108000000.0,,47.81,13913000000.0
2023-07-17,大豪科技,12.46,0.81%,0.24%,0.16878800000000002,0.157769,0.011019,0.01%,0.326558,0.0,0.99,2.35,1108000000.0,,47.43,13802000000.000002
2023-07-14,大豪科技,12.36,-0.64%,0.22%,0.11961500000000001,0.184168,-0.064553,-0.05%,0.307283,0.0,0.94,1.85,1108000000.0,,47.05,13691999999.999998
2023-07-13,大豪科技,12.44,0.65%,0.26%,0.195071,0.163518,0.031553,0.02%,0.358589,0.0,1.11,1.86,1108000000.0,,47.36,13780000000.000002
2023-07-11,大豪科技,12.31,0.49%,0.18%,0.131428,0.115753,0.015675,0.01%,0.247181,0.0,0.7,1.14,1108000000.0,,46.86,13636000000.000002
2023-07-10,大豪科技,12.25,0.16%,0.17%,0.12023099999999999,0.10708900000000003,0.013141999999999982,0.01%,0.227321,0.0,0.55,1.06,1108000000.0,,46.63,13569999999.999998
2023-07-07,大豪科技,12.23,-1.21%,0.22%,0.118686,0.181203,-0.06251700000000003,-0.05%,0.299888,-0.08,0.66,2.02,1108000000.0,,46.56,13547999999.999998
2023-07-06,大豪科技,12.38,0.24%,0.23%,0.17211400000000002,0.142913,0.02920099999999998,0.02%,0.315027,0.0,0.58,1.38,1108000000.0,137.14,47.13,
2023-07-05,大豪科技,12.35,-1.75%,0.35%,0.209962,0.268733,-0.058771,-0.04%,0.478696,0.0,0.93,2.23,1108000000.0,136.81,47.01,
2023-07-04,大豪科技,12.57,0.88%,0.33%,0.260814,0.202972,0.057842,0.04%,0.463786,0.0,0.96,1.69,1108000000.0,139.24,47.85,
2023-07-03,大豪科技,12.46,0.81%,0.39%,0.294069,0.23905100000000004,0.05501799999999996,0.04%,0.5331189999999999,0.0,1.15,2.43,1108000000.0,138.02,47.43,
2023-06-30,大豪科技,12.36,0.41%,0.37%,0.262837,0.24491300000000002,0.017924000000000002,0.01%,0.50775,0.0,1.16,2.03,1108000000.0,136.92,47.05,
2023-06-29,大豪科技,12.31,1.99%,0.53%,0.378829,0.34011,0.038719,0.03%,0.718939,0.0,1.9,3.56,1108000000.0,136.36,46.86,
2023-06-28,大豪科技,12.07,0.25%,0.25%,0.16684300000000002,0.16600499999999999,0.0008380000000000001,0.00%,0.332848,0.08,0.88,2.49,1108000000.0,133.7,45.95,
2023-06-27,大豪科技,12.04,1.18%,0.20%,0.144759,0.127841,0.016918,0.01%,0.2726,-0.08,0.69,2.52,1108000000.0,133.37,45.83,
2023-06-26,大豪科技,11.9,-2.14%,0.32%,0.212177,0.21093299999999998,0.0012439999999999999,0.00%,0.42311000000000004,0.17,1.03,2.63,1108000000.0,131.82,45.3,
