日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,财达证券,8.19,1.11%,4.75%,2.68,2.42,0.2600000000000003,0.24%,5.1,-0.24,1.12,2.1,1312000000.0,,32.54,10749000000.0
2023-09-04,财达证券,8.19,0.24%,3.53%,1.8,1.88,-0.08,-0.07%,3.79,0.0,0.47,1.96,1312000000.0,,32.54,10749000000.0
2023-08-31,财达证券,8.29,-2.36%,4.84%,2.42,2.91,-0.49,-0.45%,5.33,-0.12,0.59,3.42,1312000000.0,,32.94,10880000000.0
2023-08-29,财达证券,8.78,-0.34%,9.44%,4.91,5.88,-0.97,-0.84%,10.79,0.0,1.21,4.88,1312000000.0,,34.89,11523000000.0
2023-08-28,财达证券,8.81,2.80%,14.43%,7.38,9.94,-2.56,-2.21%,17.33,0.23,2.26,8.05,1312000000.0,,35.31,11563000000.0
2023-08-25,财达证券,8.57,1.54%,6.40%,3.71,3.48,0.23,0.20%,7.2,-0.12,0.94,4.26,1312000000.0,,34.35,11248000000.0
2023-08-24,财达证券,8.44,0.84%,4.78%,2.58,2.74,-0.16,-0.14%,5.32,0.0,0.56,2.75,1312000000.0,,33.83,11077000000.0
2023-08-23,财达证券,8.37,-3.79%,5.78%,2.95,3.5,-0.55,-0.50%,6.45,-0.12,0.56,3.68,1312000000.0,,33.55,10985000000.0
2023-08-21,财达证券,8.56,-3.60%,7.13%,3.57,4.59,-1.02,-0.91%,8.16,0.23,0.69,5.86,1312000000.0,,34.31,11235000000.0
2023-08-18,财达证券,8.89,-4.41%,8.40%,3.94,5.99,-2.05,-1.76%,9.96,-0.11,0.81,5.48,1312000000.0,,35.59,11655000000.0
2023-08-16,财达证券,9.18,2.34%,14.36%,9.48,7.74,1.74,1.44%,17.22,0.0,1.63,9.14,1312000000.0,,36.79,12048000000.0
2023-08-15,财达证券,8.97,1.24%,6.43%,4.1,3.38,0.72,0.61%,7.49,0.34,0.62,2.37,1312000000.0,,35.95,11773000000.0
2023-08-14,财达证券,8.86,0.00%,8.03%,4.89,4.48,0.4099999999999994,0.35%,9.36,0.23,0.66,4.29,1312000000.0,,35.51,11628000000.0
2023-08-11,财达证券,8.86,-5.24%,9.35%,5.0,5.99,-0.99,-0.85%,10.99,0.11,0.54,3.42,1312000000.0,,35.51,11628000000.0
2023-08-10,财达证券,9.4,2.62%,12.07%,8.08,6.6,1.48,1.20%,14.68,0.0,0.55,5.02,1312000000.0,,37.67,12337000000.0
2023-08-09,财达证券,9.16,-1.82%,8.05%,4.34,5.39,-1.05,-0.87%,9.73,0.22,0.33,3.32,1312000000.0,,36.71,12022000000.0
2023-08-08,财达证券,9.33,-4.70%,14.17%,8.08,9.18,-1.1,-0.90%,17.27,0.43,0.57,4.7,1312000000.0,,37.39,12245000000.0
2023-08-07,财达证券,9.79,-1.90%,16.55%,9.91,10.87,-0.96,-0.75%,21.09,0.0,0.73,3.61,1312000000.0,,39.24,12849000000.0
2023-08-04,财达证券,9.98,1.53%,35.18%,25.39,21.13,4.26,3.25%,46.51,0.1,2.05,11.7,1312000000.0,,40.0,13097999999.999998
2023-08-03,财达证券,9.86,1.13%,34.34%,19.39,25.6,-6.21,-4.81%,45.16,0.1,3.4,13.95,1312000000.0,,39.4,12901000000.0
2023-08-02,财达证券,9.75,10.05%,20.87%,11.57,14.58,-3.01,-2.35%,26.15,0.0,3.18,6.55,1312000000.0,,39.08,12796000000.0
2023-08-01,财达证券,8.86,10.06%,16.73%,6.9,12.26,-5.36,-4.61%,19.25,0.0,4.3,11.68,1312000000.0,,35.51,11628000000.0
2023-07-31,财达证券,8.05,0.88%,6.46%,3.52,3.33,0.19,0.18%,6.85,0.0,2.39,2.88,1312000000.0,,32.26,10565000000.0
2023-07-28,财达证券,7.98,6.83%,6.30%,3.79,2.67,1.12,1.07%,6.47,0.13,4.06,8.84,1312000000.0,,31.98,10473000000.0
2023-07-27,财达证券,7.47,-1.19%,1.45%,0.575814,0.8471799999999999,-0.271366,-0.28%,1.42,0.0,1.04,1.59,1312000000.0,,29.94,9804000000.0
2023-07-26,财达证券,7.56,-0.66%,1.88%,0.885555,0.977144,-0.091589,-0.09%,1.86,0.0,1.69,1.84,1312000000.0,,30.3,9922000000.0
2023-07-24,财达证券,7.35,0.41%,0.53%,0.312517,0.195552,0.116965,0.12%,0.5080680000000001,0.14,0.91,1.23,1312000000.0,,29.46,9647000000.0
2023-07-21,财达证券,7.32,0.55%,0.55%,0.284646,0.244339,0.040307,0.04%,0.528986,-0.27,0.89,1.37,1312000000.0,,29.34,9607000000.0
2023-07-20,财达证券,7.27,-0.95%,0.61%,0.239306,0.336556,-0.09725,-0.10%,0.5839479999999999,0.0,0.98,1.36,1312000000.0,,29.18,9555000000.0
2023-07-19,财达证券,7.34,0.27%,0.51%,0.246257,0.22618200000000002,0.020075,0.02%,0.488461,0.0,0.81,0.82,1312000000.0,,29.42,9633000000.0
2023-07-17,财达证券,7.36,0.00%,0.51%,0.224643,0.265189,-0.040546,-0.04%,0.489833,0.14,0.91,1.22,1312000000.0,,29.5,9660000000.0
2023-07-14,财达证券,7.36,0.27%,0.73%,0.358954,0.340265,0.018688999999999997,0.02%,0.706152,0.0,1.37,0.82,1312000000.0,,29.5,9660000000.0
2023-07-13,财达证券,7.34,1.38%,0.70%,0.396518,0.279731,0.116787,0.12%,0.676249,0.0,1.39,1.38,1312000000.0,,29.42,9633000000.0
2023-07-12,财达证券,7.24,-1.36%,0.49%,0.17084100000000002,0.28975500000000004,-0.118914,-0.13%,0.468371,-0.14,0.92,2.04,1312000000.0,,29.02,9502000000.0
2023-07-11,财达证券,7.34,0.41%,0.41%,0.22600300000000004,0.16661199999999998,0.05939100000000005,0.06%,0.39261599999999997,0.0,0.58,0.96,1312000000.0,,29.42,9633000000.0
2023-07-10,财达证券,7.31,-0.14%,0.46%,0.195676,0.2501,-0.054424,-0.06%,0.445776,0.0,0.61,1.5,1312000000.0,,29.3,9594000000.0
2023-07-07,财达证券,7.32,0.41%,0.68%,0.38547,0.264959,0.120511,0.13%,0.650429,0.0,0.87,1.65,1312000000.0,,29.34,9607000000.0
2023-07-06,财达证券,7.29,-0.14%,0.49%,0.224636,0.242715,-0.018079,-0.02%,0.467351,0.14,0.64,0.96,1312000000.0,95.68,29.22,
2023-07-05,财达证券,7.3,-0.68%,0.62%,0.30290100000000003,0.296122,0.006779000000000039,0.01%,0.599023,-0.14,0.85,1.23,1312000000.0,95.81,29.26,
2023-07-04,财达证券,7.35,1.24%,1.25%,0.709141,0.506184,0.202957,0.21%,1.22,0.0,2.14,3.03,1312000000.0,96.47,29.46,
2023-07-03,财达证券,7.26,0.83%,0.76%,0.398733,0.326782,0.071951,0.08%,0.7255149999999999,0.0,1.32,1.67,1312000000.0,95.28,29.1,
2023-06-30,财达证券,7.2,1.69%,0.74%,0.423096,0.27831,0.144786,0.15%,0.7014060000000001,0.0,1.23,2.26,1312000000.0,94.5,28.86,
2023-06-29,财达证券,7.08,0.00%,0.43%,0.221856,0.180877,0.040979,0.04%,0.402733,-0.14,0.67,1.13,1312000000.0,92.92,28.38,
2023-06-28,财达证券,7.08,0.00%,0.49%,0.21917600000000004,0.235764,-0.016587999999999964,-0.02%,0.45494,0.14,0.74,1.98,1312000000.0,92.92,28.38,
2023-06-27,财达证券,7.08,0.85%,0.51%,0.257963,0.21340100000000006,0.04456199999999996,0.05%,0.471364,-0.14,0.7,1.57,1312000000.0,92.92,28.38,
2023-06-26,财达证券,7.02,-1.54%,0.72%,0.308017,0.355149,-0.047132,-0.05%,0.6631670000000001,0.0,0.91,1.12,1312000000.0,92.13,28.14,
