日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,广联航空,25.93,-0.84%,1.49%,0.260184,0.250598,0.009586,0.03%,0.510783,0.12,1.46,2.87,133000000.0,,54.35,3457000000.0
2023-08-11,广联航空,26.15,-0.23%,1.06%,0.18195799999999998,0.190472,-0.008514,-0.02%,0.372431,-0.12,0.98,1.41,133000000.0,,54.81,3486000000.0
2023-08-10,广联航空,26.21,0.46%,0.83%,0.15323599999999998,0.137433,0.01580299999999998,0.05%,0.290669,0.04,0.68,1.69,133000000.0,,54.94,3494000000.0
2023-08-09,广联航空,26.09,-1.10%,1.41%,0.209722,0.282825,-0.073103,-0.21%,0.4925479999999999,0.04,1.21,2.05,133000000.0,,54.68,3478000000.0
2023-08-08,广联航空,26.38,-0.68%,0.86%,0.120299,0.182176,-0.061877,-0.18%,0.302475,0.15,0.69,1.54,133000000.0,,55.29,3517000000.0
2023-08-04,广联航空,26.56,0.30%,1.37%,0.23458600000000002,0.24915300000000004,-0.014567000000000038,-0.04%,0.48373900000000003,0.04,0.99,1.89,133000000.0,,55.67,3540999999.999999
2023-08-03,广联航空,26.48,-1.82%,1.56%,0.177244,0.343279,-0.166035,-0.47%,0.552987,-0.23,1.08,2.26,133000000.0,,55.5,3529999999.999999
2023-08-02,广联航空,26.97,0.07%,1.14%,0.21049099999999998,0.194992,0.015499,0.04%,0.408666,-0.04,0.8,1.23,133000000.0,,56.53,3595000000.000001
2023-08-01,广联航空,26.95,-0.59%,1.18%,0.17867,0.245982,-0.067312,-0.19%,0.4246520000000001,-0.26,0.85,1.73,133000000.0,,56.49,3593000000.0
2023-07-31,广联航空,27.11,0.44%,1.55%,0.264295,0.297401,-0.03310600000000004,-0.09%,0.561696,0.0,1.21,1.96,133000000.0,,56.82,3614000000.0
2023-07-27,广联航空,26.99,-0.74%,1.84%,0.276411,0.390052,-0.113641,-0.32%,0.666462,-0.07,1.71,2.43,133000000.0,,56.57,3597999999.999999
2023-07-26,广联航空,27.19,-1.13%,1.05%,0.148359,0.23426799999999998,-0.085909,-0.24%,0.382627,-0.15,0.99,2.07,133000000.0,,56.99,3625000000.0
2023-07-24,广联航空,27.2,0.78%,1.01%,0.222109,0.143082,0.079027,0.22%,0.365191,-0.04,0.87,2.26,133000000.0,,57.01,3626000000.0
2023-07-21,广联航空,26.99,-0.66%,1.02%,0.16332,0.205288,-0.041968,-0.12%,0.368609,-0.04,0.86,1.95,133000000.0,,56.57,3597999999.999999
2023-07-20,广联航空,27.18,-2.09%,1.17%,0.184474,0.239906,-0.055432,-0.15%,0.430199,-0.07,1.12,2.59,133000000.0,,56.95,3622000000.0
2023-07-19,广联航空,27.75,-1.49%,0.92%,0.12976600000000002,0.20303800000000002,-0.073272,-0.20%,0.34023400000000004,0.0,0.8,2.73,133000000.0,,58.18,3701000000.0
2023-07-17,广联航空,28.07,-1.58%,1.53%,0.270841,0.302316,-0.031475,-0.08%,0.5731569999999999,-0.07,1.33,2.56,133000000.0,,58.83,3742000000.0
2023-07-14,广联航空,28.45,0.00%,1.06%,0.185763,0.211957,-0.026194,-0.07%,0.400878,0.0,0.94,1.86,133000000.0,,59.78,3802000000.000001
2023-07-13,广联航空,28.45,0.39%,1.06%,0.216764,0.185552,0.031212,0.08%,0.402316,-0.04,0.84,1.91,133000000.0,,59.63,3793000000.0
2023-07-12,广联航空,28.34,-1.90%,1.23%,0.20472,0.262961,-0.058240999999999994,-0.15%,0.46768000000000004,0.0,0.91,1.94,133000000.0,,59.4,3778000000.0
2023-07-11,广联航空,28.89,0.49%,1.27%,0.248297,0.242193,0.006104,0.02%,0.49049,0.0,0.9,2.3,133000000.0,,60.55,3851000000.0
2023-07-10,广联航空,28.75,0.21%,1.06%,0.211481,0.192218,0.019263,0.05%,0.403699,0.24,0.64,2.2,133000000.0,,60.26,3833000000.0
2023-07-07,广联航空,28.69,-0.86%,1.40%,0.240366,0.299006,-0.05864,-0.15%,0.5393720000000001,-0.28,0.76,1.28,133000000.0,,60.13,3825000000.0
2023-07-06,广联航空,28.94,-0.28%,1.37%,0.275972,0.25298000000000004,0.022992,0.06%,0.5289510000000001,-0.1,0.67,1.86,133000000.0,38.58,60.66,
2023-07-05,广联航空,29.02,-0.55%,1.63%,0.316629,0.31956999999999997,-0.002941,-0.01%,0.636286,-0.03,0.8,1.95,133000000.0,38.69,60.83,
2023-07-04,广联航空,29.18,0.52%,1.57%,0.336124,0.275085,0.061039,0.16%,0.611208,-0.17,0.78,2.0,133000000.0,38.9,61.16,
2023-07-03,广联航空,29.03,0.76%,2.25%,0.521045,0.350648,0.170397,0.44%,0.871693,0.1,1.12,1.6,133000000.0,38.70000000000001,60.85,
2023-06-30,广联航空,28.81,1.77%,2.45%,0.594882,0.34589699999999995,0.248985,0.65%,0.940779,0.04,1.3,3.11,133000000.0,38.41,60.38,
2023-06-29,广联航空,28.31,1.03%,2.37%,0.545405,0.352091,0.193314,0.51%,0.8974959999999998,0.04,1.29,2.53,133000000.0,37.74,59.34,
2023-06-28,广联航空,28.02,-0.14%,1.53%,0.275687,0.2931280000000001,-0.017441000000000036,-0.05%,0.568815,-0.11,0.8,2.96,133000000.0,37.35,58.73,
2023-06-27,广联航空,28.06,0.75%,1.51%,0.280173,0.28274,-0.0025670000000000003,-0.01%,0.562912,0.18,0.74,1.94,133000000.0,37.41,58.81,
2023-06-26,广联航空,27.87,-0.57%,2.11%,0.306923,0.474253,-0.16733,-0.45%,0.782821,-0.22,1.15,1.96,133000000.0,37.13000000000001,58.37,
