日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-14,浙江正特,22.78,0.44%,3.00%,0.07857,0.10658800000000002,-0.02801800000000002,-0.45%,0.185159,-0.04,1.35,3.22,27500000.0,,27.69,626000000.0
2023-08-11,浙江正特,22.68,-1.61%,3.16%,0.09235499999999999,0.10578199999999999,-0.013427000000000001,-0.22%,0.19816,-0.04,1.48,2.47,27500000.0,,27.57,624000000.0
2023-08-10,浙江正特,23.05,1.63%,1.86%,0.070573,0.04629,0.024283,0.38%,0.11686300000000002,0.04,0.85,2.16,27500000.0,,28.02,634000000.0
2023-08-09,浙江正特,22.68,-1.31%,1.97%,0.054374,0.068888,-0.014513999999999999,-0.23%,0.12328499999999999,-0.09,0.84,1.92,27500000.0,,27.57,624000000.0
2023-08-08,浙江正特,22.98,0.17%,1.59%,0.051779999999999986,0.048178,0.003602,0.06%,0.099958,0.13,0.57,1.48,27500000.0,,27.94,632000000.0
2023-08-07,浙江正特,22.89,-1.51%,2.16%,0.055053,0.08149400000000001,-0.02644100000000001,-0.42%,0.136821,-0.09,0.79,1.68,27500000.0,,27.89,631000000.0
2023-08-04,浙江正特,23.25,-0.60%,2.55%,0.070989,0.091282,-0.020293,-0.32%,0.162991,0.04,0.74,1.75,27500000.0,,28.25,639000000.0
2023-08-03,浙江正特,23.39,0.43%,2.08%,0.063778,0.069658,-0.00588,-0.09%,0.13346,0.0,0.52,1.55,27500000.0,,28.43,643000000.0
2023-08-02,浙江正特,23.29,-1.27%,2.73%,0.07964500000000001,0.095294,-0.015649,-0.24%,0.174939,0.0,0.6,2.46,27500000.0,,28.31,640000000.0
2023-08-01,浙江正特,23.59,-0.51%,4.01%,0.103379,0.158342,-0.054963,-0.85%,0.261721,0.21,0.77,1.9,27500000.0,,28.68,649000000.0
2023-07-31,浙江正特,23.71,1.24%,4.25%,0.14468,0.13173800000000002,0.01294199999999998,0.20%,0.276417,0.0,0.8,2.01,27500000.0,,28.82,652000000.0
2023-07-28,浙江正特,23.42,2.49%,5.12%,0.17994300000000002,0.148232,0.031711,0.49%,0.328175,0.0,0.86,5.21,27500000.0,,28.47,644000000.0
2023-07-27,浙江正特,22.85,-2.97%,4.13%,0.111704,0.1506,-0.038896,-0.62%,0.262304,-0.04,0.56,3.65,27500000.0,,27.78,628000000.0
2023-07-26,浙江正特,23.55,0.47%,5.31%,0.166916,0.178484,-0.011568,-0.18%,0.3454,0.26,0.5,1.92,27500000.0,,28.63,648000000.0
2023-07-24,浙江正特,22.44,-1.62%,4.63%,0.131745,0.147594,-0.015849000000000002,-0.26%,0.286656,0.05,0.42,3.11,27500000.0,,27.28,617000000.0
2023-07-21,浙江正特,22.81,-3.18%,8.30%,0.223415,0.307911,-0.084496,-1.35%,0.5313260000000001,0.0,0.85,4.92,27500000.0,,27.73,627000000.0
2023-07-19,浙江正特,24.66,2.54%,20.09%,0.73975,0.621799,0.117951,1.73%,1.37,0.08,5.28,5.78,27500000.0,,30.06,680000000.0
2023-07-17,浙江正特,23.15,0.26%,1.52%,0.047753,0.045086,0.002667,0.04%,0.096565,0.09,0.81,1.82,27500000.0,,28.13,636000000.0
2023-07-13,浙江正特,23.16,1.36%,2.42%,0.099768,0.053748,0.04602,0.72%,0.153516,0.17,1.06,1.71,27500000.0,,28.16,637000000.0
2023-07-12,浙江正特,22.85,-1.04%,2.41%,0.065064,0.08715099999999999,-0.022087,-0.35%,0.15221500000000002,0.0,1.01,1.91,27500000.0,,27.78,628000000.0
2023-07-11,浙江正特,23.11,-0.52%,1.96%,0.05905700000000001,0.06439099999999999,-0.005333999999999991,-0.08%,0.124973,0.04,0.84,2.07,27500000.0,,28.07,635000000.0
2023-07-10,浙江正特,23.23,0.69%,2.63%,0.082702,0.08516,-0.002458,-0.04%,0.16786199999999998,-0.09,0.82,2.17,27500000.0,,28.24,639000000.0
2023-07-07,浙江正特,23.07,-0.04%,2.32%,0.074301,0.072796,0.001505,0.02%,0.147097,-0.04,0.45,1.69,27500000.0,,28.05,634000000.0
2023-07-06,浙江正特,23.08,0.35%,1.86%,0.051459000000000005,0.054346000000000005,-0.002887,-0.05%,0.117876,0.0,0.36,1.13,27500000.0,6.35,28.06,
2023-07-05,浙江正特,23.0,-1.46%,2.88%,0.065929,0.11696300000000005,-0.05103400000000002,-0.81%,0.182892,-0.17,0.55,1.5,27500000.0,6.33,27.96,
2023-07-04,浙江正特,23.34,0.09%,3.24%,0.098476,0.109379,-0.010903,-0.17%,0.207854,0.04,0.58,2.1,27500000.0,6.42,28.37,
2023-07-03,浙江正特,23.32,-0.89%,5.81%,0.185348,0.189149,-0.0038009999999999997,-0.06%,0.374498,-0.04,1.19,2.04,27500000.0,6.41,28.35,
2023-06-30,浙江正特,23.53,4.35%,11.86%,0.410628,0.358294,0.052334000000000006,0.81%,0.768922,-0.04,3.63,6.3,27500000.0,6.47,28.61,
2023-06-29,浙江正特,22.65,0.71%,2.06%,0.079003,0.049145999999999995,0.029856999999999998,0.48%,0.128149,0.13,0.59,1.87,27500000.0,6.23,27.54,
2023-06-28,浙江正特,22.49,-0.35%,3.22%,0.101186,0.095787,0.005399,0.09%,0.198001,-0.04,0.8,2.26,27500000.0,6.18,27.34,
2023-06-27,浙江正特,22.57,4.44%,5.03%,0.185592,0.12293399999999999,0.062658,1.01%,0.308526,0.0,1.34,5.14,27500000.0,6.21,27.44,
2023-06-26,浙江正特,21.56,-1.46%,1.81%,0.047154,0.060279,-0.013125,-0.22%,0.107908,-0.09,0.62,2.38,27500000.0,5.94,26.27,
