成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:22:15,0.0,-100.00%,--,0,0,中性盘
09:24:39,0.0,-100.00%,--,0,0,卖盘
09:25:00,190.0,-1.32%,+190,590,11212090,买盘
09:25:00,190.0,-1.32%,--,590,11212090,--
09:31:32,190.54,-1.04%,--,70,1341211,中性盘
09:31:32,190.54,-1.04%,--,70,1341211,卖盘
09:31:35,190.52,-1.05%,-0.02,50,952981,卖盘
09:31:38,190.49,-1.06%,-0.03,34,662905,中性盘
09:31:41,190.52,-1.05%,+0.03,15,288638,买盘
09:31:44,190.0,-1.32%,-0.52,133,2531370,卖盘
09:31:47,190.0,-1.32%,--,8,152760,买盘
09:31:50,190.0,-1.32%,--,47,895850,买盘
09:31:53,190.87,-0.87%,+0.87,59,1139112,买盘
09:31:56,190.79,-0.91%,-0.08,4,76316,买盘
09:31:59,190.75,-0.93%,-0.04,22,429569,买盘
09:32:02,191.0,-0.80%,+0.25,44,847085,买盘
09:32:05,191.08,-0.76%,+0.08,17,328658,买盘
09:32:08,191.88,-0.34%,+0.8,43,838707,买盘
09:32:11,191.18,-0.71%,-0.7,110,2107186,卖盘
09:32:14,191.19,-0.70%,+0.01,27,534950,卖盘
09:32:17,191.8,-0.38%,+0.61,8,170127,买盘
09:32:20,191.51,-0.53%,-0.29,8,153208,卖盘
09:32:23,191.8,-0.38%,+0.29,7,134260,买盘
09:32:26,191.69,-0.44%,-0.11,41,794172,买盘
09:32:29,191.51,-0.53%,-0.18,24,462305,中性盘
09:32:32,191.5,-0.54%,-0.01,79,1513425,卖盘
09:32:35,191.2,-0.70%,-0.3,21,409359,卖盘
09:32:38,191.14,-0.73%,-0.06,27,517416,卖盘
09:32:41,191.46,-0.56%,+0.32,8,153168,中性盘
09:32:44,191.33,-0.63%,-0.13,15,293692,买盘
09:32:47,191.14,-0.73%,-0.19,10,196110,卖盘
09:32:50,191.18,-0.71%,+0.04,45,866428,卖盘
09:32:53,191.2,-0.70%,+0.02,2,39770,卖盘
09:32:56,191.2,-0.70%,--,30,577233,买盘
09:32:59,191.23,-0.68%,+0.03,34,654389,买盘
09:33:02,191.33,-0.63%,+0.1,35,669655,买盘
09:33:05,191.21,-0.69%,-0.12,6,114726,卖盘
09:33:08,191.33,-0.63%,+0.12,48,934647,买盘
09:33:11,191.33,-0.63%,--,22,426092,卖盘
09:33:14,191.49,-0.55%,+0.16,8,153192,买盘
09:33:17,191.1,-0.75%,-0.39,159,3046707,卖盘
09:33:20,190.5,-1.06%,-0.6,122,2337245,卖盘
09:33:23,190.58,-1.02%,+0.08,319,6098179,买盘
09:33:26,190.57,-1.02%,-0.01,19,377519,买盘
09:33:29,190.32,-1.15%,-0.25,210,4009091,卖盘
09:33:32,190.32,-1.15%,--,37,705136,卖盘
09:33:35,190.3,-1.16%,-0.02,2,38060,中性盘
09:33:38,190.0,-1.32%,-0.3,27,516610,卖盘
09:33:41,189.64,-1.51%,-0.36,10,205380,卖盘
09:33:44,189.0,-1.84%,-0.64,79,1493100,卖盘
09:33:47,189.7,-1.48%,+0.7,8,170540,中性盘
09:33:50,189.66,-1.50%,-0.04,7,139590,中性盘
09:33:53,189.09,-1.79%,-0.57,31,599226,卖盘
09:33:56,189.4,-1.63%,+0.31,89,1694183,卖盘
09:33:59,189.65,-1.50%,+0.25,90,1707988,买盘
09:34:02,189.83,-1.41%,+0.18,17,322711,买盘
09:34:05,189.96,-1.34%,+0.13,9,189770,中性盘
09:34:08,190.0,-1.32%,+0.04,28,546820,买盘
09:34:11,190.0,-1.32%,--,0,0,买盘
09:34:14,189.83,-1.41%,-0.17,47,902072,卖盘
09:34:17,189.79,-1.43%,-0.04,48,921051,卖盘
09:34:20,189.8,-1.42%,+0.01,21,411866,买盘
09:34:23,189.8,-1.42%,--,35,665818,买盘
09:34:26,189.79,-1.43%,-0.01,129,2461387,买盘
09:34:29,189.5,-1.58%,-0.29,75,1428641,中性盘
09:34:32,189.36,-1.65%,-0.14,9,171371,卖盘
09:34:35,189.5,-1.58%,+0.14,15,298084,中性盘
09:34:38,189.5,-1.58%,--,41,780551,卖盘
09:34:41,189.36,-1.65%,-0.14,42,796448,卖盘
09:34:44,189.23,-1.72%,-0.13,71,1348831,卖盘
09:34:47,189.1,-1.79%,-0.13,162,3070417,卖盘
09:34:47,189.1,-1.79%,-0.01,162,3070417,中性盘
09:34:50,189.09,-1.79%,-0.01,157,2977411,卖盘
09:34:53,188.83,-1.93%,-0.26,34,653541,卖盘
09:34:56,188.87,-1.91%,+0.04,16,302192,买盘
09:34:59,188.59,-2.05%,-0.28,18,355115,中性盘
09:35:02,188.58,-2.06%,-0.01,33,634195,卖盘
09:35:05,188.58,-2.06%,--,45,862376,买盘
09:35:08,188.5,-2.10%,-0.08,19,358150,中性盘
09:35:11,188.32,-2.19%,-0.18,80,1520496,卖盘
09:35:14,188.42,-2.14%,+0.1,257,4850496,卖盘
09:35:17,188.0,-2.36%,-0.42,9,171832,卖盘
09:35:20,187.74,-2.49%,-0.26,64,1217306,卖盘
09:35:23,187.74,-2.49%,--,17,328357,买盘
09:35:26,187.5,-2.62%,-0.24,150,2824500,卖盘
09:35:29,187.44,-2.65%,-0.06,101,1908514,卖盘
09:35:32,187.51,-2.61%,+0.07,59,1110247,中性盘
