股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
天力锂能,19.87%,-4.78%,4.159285654008443
君逸数码,19.86%,-1.18%,16.82714237288126
泰慕士,13.36%,5.45%,2.452758974358971
宏景科技,7.89%,19.77%,0.39900142630744856
拓山重工,7.29%,-1.43%,5.089745454545481
弘业期货,6.83%,-8.3%,0.8233351562500004
神州数码,6.71%,16.69%,0.40212746478873274
宏源药业,6.63%,14.93%,0.44393375000000035
三维天地,6.55%,10.34%,0.6331666666666664
麒麟信安,6.44%,11.99%,0.5371848275862074
源飞宠物,5.69%,-3.42%,1.662744444444447
东星医疗,5.59%,14.63%,0.38221919831223594
宁波方正,5.56%,-6.47%,0.8595387559808597
威力传动,5.23%,-26.33%,0.198646884272997
财富趋势,5.11%,19.28%,0.2650995898277275
创识科技,4.79%,13.59%,0.3524071428571432
科创信息,4.65%,14.77%,0.31492063492063516
银之杰,4.57%,7.81%,0.585050495049505
金杨股份,4.55%,9.46%,0.48084486873508386
慧博云通,4.5%,60.17%,0.07478293983244476
锦龙股份,4.4%,4.67%,0.9428571428571416
药易购,4.16%,13.56%,0.3067018867924529
威士顿,4.11%,17.04%,0.24119127773527185
太平洋,4.02%,31.87%,0.12614482758620696
天玑科技,4.01%,27.85%,0.14400992063492066
联合光电,3.99%,4.71%,0.8464860759493681
智莱科技,3.97%,16.13%,0.24609731182795683
指南针,3.91%,25.45%,0.1536464788732394
星源卓镁,3.87%,-2.36%,1.639407975460127
铜牛信息,3.71%,9.97%,0.3722753124999997
铜峰电子,3.57%,9.95%,0.3589561643835614
森鹰窗业,3.54%,-14.24%,0.2485561165048546
金科股份,3.53%,0.87%,4.077149999999997
法本信息,3.22%,8.12%,0.39673944954128443
智翔金泰,3.17%,-14.72%,0.21529583333333333
达嘉维康,3.11%,10.48%,0.2967640845070423
中科金财,3.11%,6.0%,0.5184402061855676
华人健康,3.08%,9.51%,0.3238502923976606
南天信息,3.04%,17.46%,0.17409131832797406
莱尔科技,3.0%,10.11%,0.29666666666666675
果麦文化,2.98%,10.3%,0.2892432801822323
华鹏飞,2.92%,2.35%,1.2449818181818246
英飞拓,2.91%,15.34%,0.18964322033898323
西点药业,2.81%,20.32%,0.13828664383561642
玉马遮阳,2.71%,5.06%,0.5355945454545448
天亿马,2.67%,9.07%,0.2942741935483872
中孚信息,2.64%,21.78%,0.12123821656050951
亨迪药业,2.61%,4.01%,0.6509181818181828
中亦科技,2.59%,23.95%,0.10812469879518065
恺英网络,2.56%,5.07%,0.5052631578947371
百诚医药,2.53%,0.63%,4.002589743589738
北新路桥,2.5%,5.85%,0.4274193548387089
威迈斯,2.47%,5.38%,0.459169140625001
思特奇,2.47%,6.6%,0.3744206349206356
古鳌科技,2.41%,-6.48%,0.3717118644067797
开勒股份,2.4%,-7.26%,0.33058064516129015
茂莱光学,2.38%,9.26%,0.25704286574352775
中光防雷,2.36%,16.2%,0.1456410958904109
金凯生科,2.35%,49.36%,0.047610304384250214
浩丰科技,2.33%,8.11%,0.2873666666666668
豫光金铅,2.32%,5.76%,0.40310000000000046
科蓝软件,2.29%,6.16%,0.3717882352941178
恩威医药,2.28%,9.54%,0.2389821989528796
*ST京蓝,2.26%,8.2%,0.27572000000000013
伟测科技,2.24%,-1.91%,1.1748740740740735
华阳国际,2.23%,-9.01%,0.24757551020408153
小崧股份,2.19%,-0.78%,2.825100000000004
直真科技,2.16%,8.23%,0.2623164179104476
三博脑科,2.11%,1.17%,1.8078863636363731
科净源,1.99%,0.0%,inf
荣旗科技,1.99%,-4.5%,0.4425759999999999
酷特智能,1.98%,2.33%,0.8487599999999981
