股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
天力锂能,13.54%,-4.76%,2.8456949152542377
慧博云通,12.85%,15.92%,0.8071406249999993
君逸数码,10.15%,13.67%,0.7426245791245794
宏源药业,8.48%,11.4%,0.7439068783068782
宏景科技,8.47%,12.11%,0.6991338983050855
华人健康,8.37%,8.48%,0.9864642857142838
金凯生科,8.35%,36.82%,0.22679012345679017
南王科技,8.17%,6.76%,1.208894308943089
东星医疗,8.07%,15.23%,0.5298916496945012
金杨股份,7.72%,8.29%,0.9313940700808624
豪江智能,7.68%,7.66%,1.002192592592592
太平洋,7.05%,-0.21%,33.910500000000724
盛邦安全,6.88%,8.83%,0.779013452914798
药易购,6.47%,12.41%,0.5212311224489793
亨迪药业,6.44%,6.69%,0.9628000000000002
拓山重工,6.3%,3.1%,2.0333076923076923
威士顿,5.52%,26.83%,0.20574281200631925
恩威医药,5.39%,6.98%,0.7726923076923077
联合化学,5.36%,14.23%,0.37662721893491136
达嘉维康,5.32%,8.09%,0.6578749999999993
三维天地,5.32%,2.97%,1.788740983606559
威力传动,5.23%,-26.33%,0.198646884272997
天键股份,5.11%,6.28%,0.813462348178138
富士莱,4.95%,8.34%,0.5932361111111107
恒勃股份,4.92%,2.25%,2.1885317647058966
智莱科技,4.63%,16.13%,0.2870102150537633
科创信息,4.44%,12.31%,0.3607155279503107
神州数码,4.36%,8.41%,0.5186701298701303
康鹏科技,4.33%,0.99%,4.365427272727295
泰慕士,4.16%,0.24%,17.407288888888225
川宁生物,4.09%,3.03%,1.3512148148148169
安硕信息,3.82%,4.22%,0.9059766666666673
众生药业,3.55%,7.12%,0.49855701754386106
普莱得,3.47%,8.47%,0.40961324921135617
源飞宠物,3.45%,-0.59%,5.87650000000001
天玑科技,3.4%,22.82%,0.1489674418604651
麒麟信安,3.39%,4.02%,0.8423891221374078
恒工精密,3.37%,15.72%,0.21431630276564761
宏昌科技,3.34%,-2.15%,1.555326666666663
普利制药,3.34%,17.3%,0.19309999999999994
中亦科技,3.21%,1.58%,2.025653731343279
铜牛信息,3.18%,5.56%,0.5718870967741939
通达创智,3.13%,3.88%,0.8065515789473691
朗坤环境,3.08%,5.35%,0.575660176991151
锦龙股份,3.05%,-5.67%,0.5375176470588238
明阳电气,3.03%,1.42%,2.1391800000000036
南天信息,3.03%,14.07%,0.21538837209302306
创识科技,2.97%,5.31%,0.5592661016949154
智信精密,2.96%,12.6%,0.2349003500583432
飞沃科技,2.93%,6.79%,0.4315770408163271
金埔园林,2.9%,0.49%,5.97399999999995
国泰环保,2.88%,0.02%,117.56160000002339
天晟新材,2.85%,-4.32%,0.6595714285714295
天亿马,2.85%,3.23%,0.8818714285714309
中光防雷,2.82%,13.19%,0.21381147540983597
海科新源,2.81%,3.08%,0.9134373333333332
西点药业,2.77%,22.58%,0.12267142857142863
阿特斯,2.54%,6.4%,0.3968102040816332
泓淋电力,2.49%,6.11%,0.40785277777777845
海森药业,2.45%,8.41%,0.29125699745547073
矩阵股份,2.41%,7.15%,0.3370112903225811
蜂助手,2.4%,1.28%,1.8698181818181916
粤万年青,2.36%,4.49%,0.5250337078651682
维康药业,2.2%,5.15%,0.4269557522123897
亚宝药业,2.18%,5.35%,0.40771891891891876
*ST京蓝,2.17%,4.76%,0.45569999999999955
北新路桥,2.17%,5.65%,0.38408999999999904
百诚医药,2.14%,6.57%,0.3255258485639682
翰宇药业,2.1%,14.33%,0.146556338028169
*ST新纺,2.08%,9.59%,0.21691428571428575
光格科技,2.07%,1.56%,1.3250835616438286
保立佳,2.07%,2.76%,0.7492588235294148
真兰仪表,2.05%,4.75%,0.4312256637168143
中孚信息,2.04%,14.67%,0.13904688427299697
远翔新材,2.02%,2.73%,0.7398554216867455
乐心医疗,2.02%,4.76%,0.4242000000000008
森泰股份,2.01%,29.18%,0.06887489711934154
美硕科技,2.0%,3.55%,0.5628985507246395
科净源,1.99%,0.0%,inf
天新药业,1.94%,5.03%,0.3859931034482761
万丰股份,1.94%,4.28%,0.45364109589041063
昊帆生物,1.88%,27.21%,0.06910270270270268
普蕊斯,1.81%,6.97%,0.25977613636363667
康芝药业,1.79%,3.29%,0.5441599999999995
阳普医疗,1.76%,8.64%,0.20381935483870967
聚胶股份,1.76%,6.09%,0.28893333333333343
中孚实业,1.72%,-9.01%,0.1908645161290322
飞鹿股份,1.71%,-3.45%,0.49533000000000166
蓝晓科技,1.7%,8.53%,0.19936363636363624
上海凯宝,1.7%,1.84%,0.9258461538461543
英飞拓,1.67%,10.46%,0.15964404761904766
ST鼎龙,1.63%,3.36%,0.4849249999999996
