股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,27.7%,43.89%,0.6310848540145985
君逸数码,19.36%,-2.63%,7.3602882882882925
天力锂能,16.76%,-17.4%,0.96346978021978
拓山重工,10.72%,-6.19%,1.7317361702127636
福莱新材,10.54%,-3.82%,2.7579666666666682
宁波方正,8.23%,-5.5%,1.4959235294117654
赢合科技,8.16%,37.53%,0.2174341463414635
锴威特,7.11%,-28.62%,0.24842868818961994
源飞宠物,6.11%,-11.4%,0.5358540229885057
超捷股份,5.79%,-13.5%,0.4288888888888887
荣盛发展,5.46%,47.74%,0.11436486486486484
指南针,5.37%,48.08%,0.11169226759339702
神州数码,5.35%,6.17%,0.8674421965317918
天健集团,5.22%,28.06%,0.18600845070422528
有研粉材,5.17%,-8.21%,0.6298317567567566
锦龙股份,4.95%,7.45%,0.664863157894736
江波龙,4.86%,-20.02%,0.24275699999999997
通源环境,4.75%,10.21%,0.46530612244898
协昌科技,4.61%,-21.91%,0.2104008200455581
优彩资源,4.58%,1.46%,3.1435454545454458
太平洋,4.56%,66.28%,0.06880000000000003
港通医疗,4.47%,1.32%,3.378841071428556
经纬股份,4.4%,6.91%,0.6369934640522872
弘业期货,4.24%,-9.47%,0.4475555555555556
华菱钢铁,4.19%,20.0%,0.20950000000000013
力盛体育,4.16%,-17.7%,0.23503476070528975
城建发展,4.1%,46.05%,0.0890334728033473
华泰证券,4.08%,19.33%,0.2111022222222222
迎丰股份,3.99%,3.68%,1.0845545454545467
银之杰,3.95%,20.18%,0.19575221238938037
果麦文化,3.9%,-12.22%,0.3192050847457627
森鹰窗业,3.84%,3.64%,1.0537846153846167
华旺科技,3.84%,-0.52%,7.445759999999894
铂力特,3.82%,5.72%,0.6674303999999999
智翔金泰,3.81%,-14.98%,0.2542656903765691
汇金科技,3.8%,31.74%,0.1197158774373259
美芝股份,3.77%,-0.4%,9.509825000000202
汇隆新材,3.76%,-6.46%,0.5818105263157891
梦网科技,3.66%,13.41%,0.2728363636363633
财富趋势,3.65%,45.92%,0.07949251396648042
欧亚集团,3.56%,2.04%,1.745769230769232
耐普矿机,3.43%,14.63%,0.23451400000000003
双枪科技,3.37%,-3.63%,0.9282061728395075
伟测科技,3.34%,-8.7%,0.38374468085106367
南钢股份,3.26%,5.25%,0.621211111111112
启迪环境,3.19%,64.79%,0.0492369565217391
天元股份,3.18%,-2.04%,1.561090909090905
古鳌科技,3.18%,8.05%,0.39503422459893023
中兰环保,3.08%,5.71%,0.539000000000001
华鑫股份,3.03%,23.09%,0.13121854838709676
珠江股份,3.03%,24.85%,0.12194814814814806
威力传动,3.0%,-26.33%,0.11394658753709197
艾为电子,2.96%,-7.98%,0.3709610389610389
赤峰黄金,2.88%,17.22%,0.1672176211453745
亚钾国际,2.8%,14.42%,0.19417563739376767
*ST西发,2.79%,96.42%,0.02893589108910892
西部黄金,2.78%,8.17%,0.3400953271028037
天孚通信,2.78%,-13.46%,0.20657138749101372
水羊股份,2.75%,30.08%,0.09141891891891891
朝阳科技,2.74%,-0.92%,2.974686956521734
金富科技,2.67%,-6.78%,0.3937253731343284
中百集团,2.67%,2.36%,1.1335363636363602
方正科技,2.61%,5.31%,0.4915500000000008
信宇人,2.61%,-22.34%,0.11681690140845068
永悦科技,2.59%,35.65%,0.0726558052434457
仁和药业,2.58%,8.23%,0.3136470588235295
财通证券,2.53%,11.8%,0.21432298850574713
永安期货,2.52%,4.26%,0.5922000000000006
吉视传媒,2.5%,13.66%,0.18300000000000002
好当家,2.47%,15.1%,0.16355405405405418
海光信息,2.45%,-27.95%,0.08766912512716175
荣昌生物,2.45%,-8.52%,0.2875780969479357
重庆银行,2.41%,0.0%,inf
国金证券,2.39%,11.76%,0.20314999999999986
迪哲医药,2.39%,-2.18%,1.096668571428578
华阳国际,2.39%,9.28%,0.25744251968503945
东鹏控股,2.37%,18.98%,0.12483837209302336
双乐股份,2.32%,1.8%,1.2882823529411773
创益通,2.32%,-10.82%,0.21437318435754196
贵州轮胎,2.27%,22.43%,0.10119694656488547
中南股份,2.27%,1.06%,2.148933333333315
金种子酒,2.27%,-1.23%,1.843093548387083
莱尔科技,2.26%,7.31%,0.3089620253164561
蒙娜丽莎,2.26%,20.68%,0.10929389067524116
冠中生态,2.21%,0.39%,5.613399999999952
巴安水务,2.21%,19.13%,0.1155037735849057
兴源环境,2.2%,7.1%,0.3099130434782609
华骐环保,2.19%,6.64%,0.3296526315789473
亚通股份,2.18%,4.72%,0.4618370370370363
东华能源,2.18%,23.67%,0.0920805970149254
