股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
众辰科技,1.02%,0.0%,inf
大宏立,11.7%,-0.05%,244.76399999996178
宏昌科技,3.4%,0.38%,9.00999999999987
法尔胜,1.94%,-0.22%,8.846400000000186
恒银科技,4.09%,-0.47%,8.701475000000185
苏州规划,5.82%,-1.08%,5.399089285714263
超捷股份,1.09%,0.27%,4.029885714285697
中兰环保,3.31%,0.83%,3.990914285714269
福莱新材,5.38%,1.55%,3.4782869565217327
甬矽电子,1.74%,0.51%,3.419680000000032
建研设计,2.59%,-0.82%,3.1597999999999553
杭州园林,2.05%,0.75%,2.7497333333333596
华新环保,8.57%,4.17%,2.0568
金埔园林,1.77%,0.89%,1.993663636363647
中科环保,1.49%,0.86%,1.7343600000000066
华业香料,1.41%,-0.82%,1.7244300000000063
港通医疗,11.13%,-6.96%,1.5984205607476631
顺控发展,1.28%,-0.83%,1.5396571428571366
通源环境,2.85%,1.86%,1.531137931034487
建科股份,4.06%,2.74%,1.480288888888883
深水规院,4.44%,3.03%,1.4659789473684202
力盛体育,1.76%,-1.34%,1.317184
舜禹股份,4.14%,-3.84%,1.0789646017699126
劲旅环境,2.93%,2.74%,1.0692313432835792
内蒙新华,1.6%,1.54%,1.038315789473687
海天股份,1.24%,1.38%,0.8959000000000059
豪恩汽电,3.22%,-3.6%,0.8944444444444435
青岛食品,1.45%,-1.64%,0.8816935483870902
城建发展,2.13%,2.57%,0.8284578947368403
威士顿,10.59%,-13.77%,0.7691458737864078
彩蝶实业,3.81%,-5.37%,0.7090063636363652
航材股份,4.18%,6.17%,0.6777235955056174
天健集团,1.48%,2.21%,0.6702285714285685
山水比德,3.67%,-5.5%,0.6675701550387602
中达安,1.18%,1.78%,0.6622159999999998
四川黄金,4.39%,6.76%,0.6491074418604654
安妮股份,2.57%,4.01%,0.6416709677419347
兴源环境,2.28%,3.58%,0.6364999999999995
东南电子,1.32%,2.11%,0.6247999999999968
宿迁联盛,3.22%,5.24%,0.6143421052631581
天晟新材,6.82%,11.65%,0.5856304347826087
晶雪节能,1.8%,-3.09%,0.5816065573770497
京源环保,1.18%,2.05%,0.5757157894736803
双环科技,1.32%,2.31%,0.5724631578947386
国创高新,1.47%,-2.62%,0.5604375000000027
致尚科技,3.98%,-7.15%,0.556593908629441
特发服务,4.08%,-7.42%,0.5500317991631798
杭州柯林,1.33%,-2.52%,0.5273674157303366
中岩大地,1.27%,2.46%,0.5160536585365851
天源环保,1.87%,3.73%,0.5019473684210516
军信股份,4.19%,8.71%,0.4809521428571434
鸿铭股份,1.77%,-3.72%,0.4758914893617032
美芝股份,1.24%,-2.62%,0.47395555555555635
筑博设计,1.93%,4.13%,0.46691153846153877
严牌股份,1.95%,4.36%,0.44763333333333405
金富科技,2.02%,-4.56%,0.4430227272727278
华骐环保,2.17%,5.08%,0.4270118644067797
*ST西发,4.24%,-10.15%,0.4176172043010753
蓝天燃气,1.69%,4.11%,0.41080000000000133
永信至诚,2.08%,-5.16%,0.4027527377521615
南华仪器,1.08%,2.71%,0.39780000000000143
蕾奥规划,2.94%,-7.47%,0.39345600000000003
远兴能源,1.35%,3.63%,0.37206
德石股份,3.68%,10.09%,0.3645567251461994
华丰科技,1.48%,-4.09%,0.3618164705882347
晓程科技,2.99%,8.35%,0.35803333333333365
赛恩斯,2.03%,5.69%,0.35687399999999997
奥雅股份,2.41%,6.91%,0.3488895348837212
名雕股份,1.42%,-4.09%,0.3473740740740735
晶升股份,3.87%,11.17%,0.3464491304347825
通用电梯,1.64%,4.74%,0.34580571428571377
泰慕士,1.67%,-4.9%,0.3410410810810808
迪森股份,1.7%,5.0%,0.34000000000000025
必得科技,1.42%,-4.19%,0.33877142857142917
招标股份,4.31%,12.93%,0.3333372340425528
标榜股份,3.45%,10.73%,0.32161016949152554
浙江东日,1.01%,3.31%,0.30501999999999996
宝地矿业,1.09%,3.59%,0.30358518518518457
熊猫乳品,2.4%,-7.91%,0.30347663551401904
伟测科技,2.12%,7.14%,0.2969613394216137
中泰股份,1.52%,5.15%,0.2953142857142852
东方园林,4.47%,15.74%,0.2839054054054054
新莱福,3.46%,12.83%,0.26971849192100544
汇金科技,3.95%,14.88%,0.2654481865284975
华融化学,4.41%,16.97%,0.25979999999999986
南大环境,4.62%,17.86%,0.25872
诺思格,1.85%,7.28%,0.2542564102564103
锴威特,7.11%,-28.62%,0.24842868818961994
力源科技,1.86%,7.5%,0.24789836065573798
卓创资讯,7.96%,32.28%,0.24655821678321682
兆日科技,2.41%,9.8%,0.24602083333333308
拓山重工,1.39%,-5.66%,0.24548538011695892
西部牧业,1.05%,4.56%,0.23046153846153922
匠心家居,1.52%,-6.68%,0.227422053231939
康为世纪,1.48%,6.6%,0.22431717171717208
冠中生态,1.03%,4.65%,0.2214499999999995
深圳瑞捷,6.03%,27.62%,0.21835909090909103
普邦股份,1.04%,-4.83%,0.2152800000000003
协昌科技,4.61%,-21.91%,0.2104008200455581
神雾节能,1.16%,5.96%,0.19456363636363622
好当家,2.37%,12.35%,0.1918935483870967
德迈仕,1.41%,7.35%,0.19187749999999948
吉视传媒,1.4%,7.77%,0.18013333333333315
森鹰窗业,1.15%,-6.54%,0.1758333333333333
天马科技,1.88%,10.71%,0.1755806060606062
巴安水务,2.64%,15.38%,0.17160000000000006
深水海纳,2.03%,12.13%,0.16739692307692322
德明利,1.37%,8.37%,0.16371500000000017
有研粉材,1.1%,-7.67%,0.14340000000000003
国联水产,5.22%,40.63%,0.1284728155339806
津膜科技,2.15%,16.89%,0.12726612903225804
信宇人,2.61%,-22.34%,0.11681690140845068
清研环境,2.5%,22.12%,0.11301020408163258
捷强装备,3.53%,31.64%,0.11157493188010893
玉禾田,1.15%,10.44%,0.11012582781456956
元道通信,1.41%,12.91%,0.10919006024096385
浙江世宝,1.53%,14.13%,0.10830262008733631
汇金股份,1.13%,10.97%,0.1029840909090908
中信出版,1.08%,11.43%,0.09445768025078366
启迪环境,3.26%,35.26%,0.09245573770491806
中电环保,5.12%,55.91%,0.09158037735849062
长盈通,1.16%,13.57%,0.08550515463917535
中水渔业,1.41%,16.73%,0.08426428571428565
开创国际,1.04%,12.45%,0.08354380165289263
粤海饲料,1.26%,15.1%,0.08343779527559059
青云科技,1.87%,25.2%,0.0741973296500921
雅艺科技,1.49%,-22.85%,0.06519857312722947
固高科技,2.02%,-31.71%,0.06371057513914657
盟固利,2.44%,38.51%,0.06336530612244898
恒润股份,1.49%,24.73%,0.06024113597246126
德福科技,1.62%,-29.32%,0.055250890947968645
苏盐井神,1.13%,21.75%,0.05194708737864081
