股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
*ST美尚,1.23%,0.0%,inf
众辰科技,1.02%,0.0%,inf
指南针,2.61%,-0.03%,92.55060000001843
大宏立,12.29%,1.5%,8.166903225806486
朗坤环境,4.06%,-0.51%,7.9354545454545855
金埔园林,3.98%,0.64%,6.178949999999994
福莱新材,4.98%,1.0%,4.963399999999988
智翔金泰,2.11%,-0.44%,4.789700000000102
彩蝶实业,8.51%,2.11%,4.035867499999979
威士顿,11.93%,3.48%,3.432628076923085
华新环保,7.9%,2.88%,2.7424285714285737
天晟新材,11.27%,4.38%,2.5738243243243173
拓山重工,5.12%,-2.06%,2.4823466666666603
中兰环保,3.25%,1.31%,2.4818181818181944
建科股份,2.18%,1.2%,1.8156285714285643
蓝晓科技,1.96%,-1.1%,1.7782028985507121
华生科技,1.12%,0.64%,1.7429999999999986
百诚医药,1.31%,0.84%,1.5575632653061158
菲利华,1.19%,0.77%,1.5364999999999847
宏昌科技,6.19%,-4.39%,1.4115229508196734
天健集团,1.68%,1.25%,1.3439999999999988
泰慕士,5.83%,-4.59%,1.2691202312138752
汇隆新材,2.56%,-2.02%,1.267952941176471
南王科技,7.12%,-5.88%,1.211065420560747
仁和药业,1.39%,1.21%,1.151962499999999
通达创智,3.21%,-2.83%,1.1354228571428524
唯捷创芯,1.27%,1.14%,1.1133116883116942
乐心医疗,1.8%,1.64%,1.0991249999999995
远翔新材,3.48%,-3.32%,1.049568
君逸数码,5.71%,-5.45%,1.0470742616033766
艾布鲁,2.02%,2.04%,0.9911032258064558
力盛体育,2.55%,-2.64%,0.96696
劲旅环境,2.49%,2.61%,0.9524249999999991
神州数码,4.49%,4.75%,0.9455607407407396
洪兴股份,2.23%,2.59%,0.8596119047619089
海天股份,1.04%,1.27%,0.8206545454545496
航材股份,3.3%,4.08%,0.8096000000000005
金富科技,1.92%,-2.44%,0.7880347826087004
伟测科技,1.74%,-2.41%,0.7205311475409801
太平洋,7.58%,-10.81%,0.7011500000000008
华通线缆,2.12%,-3.54%,0.5994482758620708
普蕊斯,1.64%,2.74%,0.5993972222222232
双枪科技,1.18%,-2.01%,0.5883909090909074
亚钾国际,1.87%,3.21%,0.5833540229885051
聚杰微纤,1.47%,2.57%,0.5728676470588236
富士莱,3.98%,-7.56%,0.5266045602605863
军信股份,3.03%,6.2%,0.4886617647058827
豪恩汽电,4.08%,-8.68%,0.47017991266375514
盛邦安全,2.63%,-5.74%,0.45798275862068993
东星医疗,3.15%,-7.1%,0.44347598253275056
晶雪节能,1.6%,-3.63%,0.4404444444444452
标榜股份,1.09%,2.53%,0.4316400000000001
华骐环保,1.94%,4.54%,0.42716603773584955
致尚科技,2.21%,-5.21%,0.4244615658362986
宏源药业,2.95%,-7.21%,0.4090411255411253
宿迁联盛,3.05%,7.46%,0.4085849056603772
诺泰生物,1.25%,-3.07%,0.4071428571428571
赛恩斯,1.59%,3.99%,0.39824299065420543
中亦科技,2.63%,6.95%,0.3782535168195725
通用电梯,1.09%,2.93%,0.3720863636363626
通源环境,3.08%,8.33%,0.36985245901639385
严牌股份,2.18%,6.0%,0.3634524590163938
诺思格,2.28%,6.28%,0.36278823529411786
美芝股份,1.56%,-4.38%,0.35642608695652245
力源科技,1.9%,5.43%,0.35002222222222135
天力锂能,10.43%,-30.3%,0.3441969394544245
筑博设计,1.38%,4.13%,0.3338538461538464
博瑞医药,1.3%,-3.91%,0.3324285714285717
铜牛信息,4.31%,13.52%,0.31882455357142886
招标股份,2.95%,9.54%,0.30923426573426543
兴源环境,2.76%,9.12%,0.30264827586206894
神雾节能,1.24%,4.27%,0.2906249999999998
亚宝药业,1.97%,6.83%,0.2885229166666669
城建发展,1.17%,4.12%,0.2839200000000002
汇得科技,1.41%,-5.13%,0.27462056074766344
达嘉维康,2.83%,-10.54%,0.26846232876712345
港通医疗,7.51%,29.3%,0.2562826131687243
珠江股份,1.58%,-6.22%,0.2539703703703708
卓创资讯,6.85%,27.03%,0.2533984962406014
特发服务,1.1%,-4.36%,0.2522720588235289
锴威特,7.11%,-28.62%,0.24842868818961994
锦龙股份,2.42%,-9.8%,0.24687248322147676
金凯生科,1.97%,-8.02%,0.24570708661417295
南大环境,4.07%,17.28%,0.2355159383033421
华融化学,3.28%,14.85%,0.22083664122137397
深圳瑞捷,4.86%,22.43%,0.21668859060402693
永信至诚,1.93%,-9.02%,0.21388797468354404
森鹰窗业,1.24%,-5.86%,0.2117434782608692
安硕信息,2.93%,13.84%,0.21164416243654835
协昌科技,4.61%,-21.91%,0.2104008200455581
超捷股份,1.11%,-5.36%,0.2070489795918364
ST中利,1.78%,8.73%,0.20393714285714257
康为世纪,1.77%,8.7%,0.20348085937500013
新莱福,2.73%,13.51%,0.20210428816466539
好当家,2.05%,10.16%,0.20184615384615406
维康药业,1.63%,-8.36%,0.1950770053475938
航宇科技,1.06%,5.5%,0.19287166123778499
汇金科技,2.38%,12.62%,0.1885473053892216
天元宠物,1.75%,-9.43%,0.18565217391304373
天源环保,1.24%,6.76%,0.18340895522388062
亨迪药业,1.91%,-10.63%,0.17966828358208958
*ST西发,2.66%,14.94%,0.17799626168224295
深水海纳,1.72%,10.17%,0.16905585585585595
天马科技,1.71%,10.71%,0.15970363636363646
中光防雷,1.92%,13.1%,0.1465600000000001
东华能源,1.47%,12.06%,0.12189292035398222
信宇人,2.61%,-22.34%,0.11681690140845068
捷强装备,3.2%,28.0%,0.11429940119760475
威力传动,3.0%,-26.33%,0.11394658753709197
巴安水务,1.34%,11.86%,0.11294285714285729
津膜科技,1.34%,13.34%,0.10043366336633665
天迈科技,2.13%,21.68%,0.09824081632653059
启迪环境,4.06%,43.12%,0.09415744680851068
熊猫乳品,1.36%,-14.86%,0.09151080459770113
荣盛发展,1.24%,-13.58%,0.09127777777777782
汇纳科技,1.43%,16.76%,0.08529824561403512
中电环保,4.41%,54.93%,0.08028893129770993
青云科技,1.67%,21.24%,0.07864021164021162
联特科技,1.46%,-21.69%,0.06730269493352498
固高科技,2.02%,-31.71%,0.06371057513914657
德福科技,1.62%,-29.32%,0.055250890947968645
三维天地,1.51%,65.07%,0.023206374355195316
