股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
智信精密,14.73%,0.0%,inf
凌云股份,2.27%,0.0%,inf
华新环保,2.97%,-0.08%,36.05580000000077
科瑞思,4.17%,0.3%,13.957235294117504
拓山重工,5.15%,0.43%,12.102500000000095
万得凯,1.27%,-0.11%,11.683999999999557
慈文传媒,2.2%,-0.26%,8.502999999999805
华润材料,1.28%,0.18%,7.136000000000152
森鹰窗业,1.44%,0.21%,6.87119999999974
朗坤环境,6.43%,-1.15%,5.614675999999999
福莱新材,4.56%,-0.82%,5.535138461538502
三利谱,2.74%,-0.59%,4.6514761904761714
绿通科技,2.92%,0.74%,3.958871111111086
方正科技,1.95%,-0.55%,3.5489999999999977
天龙集团,2.22%,0.7%,3.167200000000068
芯朋微,1.99%,0.69%,2.8863291666667283
华大智造,1.76%,0.61%,2.8715789473684556
溯联股份,1.56%,0.56%,2.770559999999999
欧亚集团,1.02%,0.4%,2.580600000000055
洪兴股份,1.29%,0.53%,2.4223333333333366
茂莱光学,4.61%,1.99%,2.3145746153846116
圣泉集团,4.2%,1.96%,2.147142857142864
利欧股份,1.87%,0.88%,2.1224499999999984
德尔玛,3.36%,1.64%,2.046799999999998
胜宏科技,2.63%,1.37%,1.9206969696969796
品高股份,1.55%,-0.81%,1.9024210526315661
统联精密,1.39%,0.76%,1.834800000000017
挖金客,2.41%,-1.37%,1.760485245901641
华业香料,1.11%,-0.63%,1.7545399999999751
冠中生态,2.24%,1.3%,1.7173333333333556
霍普股份,1.43%,0.84%,1.700400000000009
永信至诚,1.13%,0.74%,1.5254999999999983
久其软件,2.39%,-1.67%,1.43182727272728
南极光,1.3%,0.98%,1.327529411764693
王力安防,1.79%,1.35%,1.3245999999999944
建科股份,1.13%,-0.91%,1.2473047619047568
康力源,3.21%,2.67%,1.2028583333333354
建研设计,1.37%,1.18%,1.1638476190476144
华曙高科,3.67%,3.33%,1.1009999999999975
华厦眼科,1.45%,1.33%,1.0926018518518537
德邦科技,2.86%,2.65%,1.0782701754385915
嘉曼服饰,2.65%,2.52%,1.0498076923076947
中荣股份,2.18%,2.17%,1.0054585365853657
联翔股份,1.07%,1.07%,1.0040166666666683
西藏矿业,1.42%,1.44%,0.9885136363636332
声迅股份,3.25%,3.51%,0.9262500000000001
普莱得,6.91%,7.52%,0.9188880136986297
楚环科技,11.65%,12.94%,0.9000512465373962
华光新材,1.15%,-1.29%,0.8925769230769299
联德股份,1.27%,-1.46%,0.8692116279069774
南王科技,1.44%,1.78%,0.8105806451612845
科信技术,1.61%,-1.99%,0.8072465116279075
箭牌家居,4.83%,5.99%,0.8068071428571426
天承科技,3.9%,-4.87%,0.8003545816733073
*ST日海,3.93%,-4.97%,0.790792682926829
恒锋信息,1.07%,1.39%,0.7720049999999959
读客文化,1.27%,-1.66%,0.765809999999996
森泰股份,3.6%,4.76%,0.7570000000000013
