股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
智信精密,14.73%,0.0%,inf
楚环科技,8.18%,0.0%,inf
华海诚科,5.07%,0.0%,inf
杰美特,4.65%,0.0%,inf
保力新,4.58%,0.0%,inf
箭牌家居,4.14%,0.0%,inf
通力科技,3.93%,0.0%,inf
翔腾新材,3.39%,0.0%,inf
巨轮智能,3.2%,0.0%,inf
黑芝麻,2.77%,0.0%,inf
荣盛发展,2.42%,0.0%,inf
绿通科技,2.26%,0.0%,inf
新特电气,2.19%,0.0%,inf
德迈仕,2.15%,0.0%,inf
泰胜风能,2.11%,0.0%,inf
青木股份,2.02%,0.0%,inf
金杨股份,1.99%,0.0%,inf
浩瀚深度,1.98%,0.0%,inf
科德教育,1.98%,0.0%,inf
特发服务,1.95%,0.0%,inf
林州重机,1.95%,0.0%,inf
开创电气,1.93%,0.0%,inf
西藏矿业,1.93%,0.0%,inf
三羊马,1.8%,0.0%,inf
徐家汇,1.8%,0.0%,inf
西安旅游,1.78%,0.0%,inf
浙江正特,1.73%,0.0%,inf
数字认证,1.68%,0.0%,inf
双元科技,1.67%,0.0%,inf
凯格精机,1.6%,0.0%,inf
紫建电子,1.57%,0.0%,inf
海陆重工,1.43%,0.0%,inf
奥联电子,1.42%,0.0%,inf
声迅股份,1.35%,0.0%,inf
仁和药业,1.34%,0.0%,inf
三江购物,1.32%,0.0%,inf
翠微股份,1.31%,0.0%,inf
金力泰,1.29%,0.0%,inf
ST鼎龙,1.27%,0.0%,inf
优德精密,1.27%,0.0%,inf
拓山重工,1.24%,0.0%,inf
熊猫乳品,1.19%,0.0%,inf
仁东控股,1.18%,0.0%,inf
辉丰股份,1.14%,0.0%,inf
全聚德,1.13%,0.0%,inf
荣旗科技,1.13%,0.0%,inf
康强电子,1.09%,0.0%,inf
广康生化,1.08%,0.0%,inf
中大力德,1.07%,0.0%,inf
嘉曼服饰,1.06%,0.0%,inf
新中港,1.05%,0.0%,inf
杭州园林,1.03%,0.0%,inf
纽泰格,1.02%,0.0%,inf
