股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
好利科技,1.02%,0.0%,inf
建艺集团,1.39%,-0.07%,21.294800000000453
联得装备,2.56%,-0.12%,21.179733333332532
亚钾国际,1.02%,-0.14%,7.142549999999519
东田微,2.94%,0.46%,6.325009090909123
建科股份,1.59%,0.28%,5.644499999999978
出版传媒,1.22%,-0.29%,4.25170000000009
好当家,4.57%,1.17%,3.8997333333333586
华蓝集团,2.6%,0.76%,3.4398000000000115
新莱福,10.68%,-4.09%,2.6136482412060276
德迈仕,4.87%,-1.88%,2.5870030303030163
苏州规划,11.72%,5.36%,2.1866738983050826
乖宝宠物,1.71%,-0.81%,2.107921621621636
惠发食品,2.28%,1.09%,2.084933333333337
金刚光伏,1.31%,0.65%,2.0233545454544903
福莱新材,5.66%,2.91%,1.9424090909090932
百纳千成,1.66%,-0.88%,1.878566666666679
航材股份,5.22%,2.94%,1.7771200000000027
吉视传媒,1.69%,0.96%,1.7575999999999985
同星科技,1.08%,-0.73%,1.4718461538461514
通源环境,4.49%,-3.09%,1.454210204081637
信濠光电,1.24%,0.91%,1.3562196078431428
山水比德,7.57%,5.68%,1.3319860294117654
智微智能,1.87%,1.43%,1.3048444444444465
美力科技,2.27%,1.74%,1.3022631578947403
太辰光,1.76%,-1.57%,1.1203200000000058
纽泰格,3.7%,3.32%,1.114868421052631
江波龙,1.22%,-1.13%,1.0830888888888823
筑博设计,1.23%,1.22%,1.007062499999999
中农联合,1.2%,1.22%,0.9801818181818075
锴威特,19.66%,-20.3%,0.9682776497695853
国创高新,1.59%,-1.68%,0.944459999999995
建研设计,1.04%,1.1%,0.9437999999999864
晓程科技,2.93%,3.26%,0.898533333333333
熊猫乳品,3.01%,3.49%,0.8621747126436807
景业智能,1.22%,-1.42%,0.8595150684931543
西部矿业,1.01%,1.19%,0.8504200000000081
*ST西发,8.1%,-9.72%,0.8332874999999992
晶雪节能,3.16%,3.87%,0.8156216216216234
引力传媒,1.46%,1.81%,0.8070555555555491
未来电器,9.25%,-11.76%,0.7868384223918575
国联水产,6.84%,8.75%,0.7813384615384623
英特科技,2.33%,3.01%,0.7747657342657343
多利科技,1.25%,1.62%,0.7695312500000027
瑜欣电子,1.85%,2.43%,0.760934210526314
楚环科技,2.19%,2.9%,0.7539439999999998
上声电子,3.1%,4.3%,0.7215517241379302
威士顿,3.11%,-4.35%,0.7143771513353137
博菲电气,1.51%,2.13%,0.7096999999999989
联特科技,3.62%,-5.29%,0.6848685499058396
深水规院,3.15%,4.64%,0.6786500000000011
桂发祥,1.01%,1.49%,0.6779624999999995
研奥股份,3.54%,-5.28%,0.67081726618705
正强股份,5.88%,8.79%,0.6686852017937218
英可瑞,1.31%,1.96%,0.6673294117647062
迈威生物,1.78%,2.67%,0.665965517241377
