股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
零点有数,2.43%,0.0%,inf
同兴达,1.05%,0.0%,inf
锡南科技,1.07%,0.0%,inf
光大同创,1.9%,0.0%,inf
弘亚数控,1.32%,0.0%,inf
广钢气体,5.31%,0.0%,inf
华虹公司,3.4%,0.0%,inf
拓山重工,2.81%,0.0%,inf
熙菱信息,1.18%,0.0%,inf
中大力德,1.95%,0.0%,inf
欣灵电气,1.19%,0.0%,inf
波长光电,5.37%,0.0%,inf
英诺激光,1.6%,0.0%,inf
青云科技,1.97%,0.0%,inf
永信至诚,1.53%,0.0%,inf
万祥科技,1.01%,0.0%,inf
协昌科技,1.68%,0.0%,inf
华人健康,2.8%,0.0%,inf
纽泰格,4.76%,0.0%,inf
中润光学,1.31%,0.0%,inf
*ST柏龙,1.96%,0.0%,inf
南芯科技,2.42%,0.0%,inf
莱茵生物,1.36%,0.0%,inf
中芯集成,1.62%,0.0%,inf
恒勃股份,1.74%,0.0%,inf
三未信安,1.74%,0.0%,inf
元道通信,3.85%,0.0%,inf
曼卡龙,1.14%,0.0%,inf
中船特气,1.49%,0.0%,inf
建科股份,2.14%,0.0%,inf
颀中科技,1.09%,0.0%,inf
中贝通信,1.96%,0.0%,inf
康强电子,1.09%,0.0%,inf
岭南股份,1.27%,0.0%,inf
新相微,2.61%,0.0%,inf
美埃科技,1.49%,0.0%,inf
塞力医疗,1.69%,0.0%,inf
星球石墨,1.41%,0.0%,inf
鸿日达,2.02%,0.0%,inf
南新制药,1.62%,0.0%,inf
美硕科技,4.62%,0.0%,inf
气派科技,1.06%,0.0%,inf
启迪环境,1.62%,0.0%,inf
五洲医疗,1.4%,0.0%,inf
西山科技,1.39%,0.0%,inf
国科军工,2.13%,0.0%,inf
酷特智能,2.4%,0.0%,inf
信宇人,2.04%,0.0%,inf
春立医疗,1.18%,0.0%,inf
阿石创,1.31%,0.0%,inf
招标股份,1.98%,0.0%,inf
双乐股份,1.44%,0.0%,inf
锴威特,5.8%,0.0%,inf
容大感光,4.62%,0.0%,inf
麦澜德,1.33%,0.0%,inf
海通发展,1.68%,0.0%,inf
翔腾新材,2.52%,0.0%,inf
普莱得,1.44%,0.0%,inf
彩虹集团,2.43%,0.0%,inf
联动科技,1.33%,0.0%,inf
正和生态,2.62%,0.0%,inf
深科达,1.73%,0.0%,inf
慧智微,5.96%,0.0%,inf
安旭生物,1.68%,0.0%,inf
茂莱光学,1.12%,0.0%,inf
高凌信息,1.23%,0.0%,inf
匠心家居,1.1%,0.0%,inf
川宁生物,1.62%,0.0%,inf
争光股份,2.33%,0.0%,inf
福晶科技,1.52%,0.0%,inf
誉辰智能,2.13%,0.0%,inf
海融科技,1.07%,0.0%,inf
特一药业,1.21%,0.0%,inf
福日电子,1.24%,0.0%,inf
精智达,1.6%,0.0%,inf
甬矽电子,2.1%,0.0%,inf
智信精密,1.36%,0.0%,inf
博俊科技,1.5%,0.0%,inf
致尚科技,2.3%,0.0%,inf
苏州规划,3.76%,0.0%,inf
安凯微,3.18%,0.0%,inf
东南电子,1.33%,0.0%,inf
美利信,4.06%,0.0%,inf
佰维存储,1.36%,0.0%,inf
易天股份,1.29%,0.0%,inf
伟测科技,2.41%,0.0%,inf
司南导航,1.76%,0.0%,inf
耐科装备,4.28%,0.0%,inf
九州一轨,1.58%,0.0%,inf
西高院,2.31%,0.0%,inf
华海诚科,2.19%,0.0%,inf
珠城科技,1.35%,0.0%,inf
蓝箭电子,1.67%,0.0%,inf
科源制药,1.36%,0.0%,inf
南方路机,1.15%,0.0%,inf
双飞股份,1.4%,0.0%,inf
中科飞测,1.69%,0.0%,inf
高铁电气,1.38%,0.0%,inf
西部牧业,1.42%,0.0%,inf
康鹏科技,5.2%,0.0%,inf
恩威医药,1.56%,0.0%,inf
逸飞激光,2.32%,0.0%,inf
捷邦科技,2.81%,0.0%,inf
盛邦安全,2.01%,0.0%,inf
深振业A,1.02%,0.0%,inf
福莱新材,1.34%,0.0%,inf
豪森股份,1.93%,0.0%,inf
长青科技,3.61%,0.0%,inf
欧圣电气,1.4%,0.0%,inf
南山控股,1.05%,0.0%,inf
安硕信息,1.19%,0.0%,inf
艾力斯,1.27%,0.0%,inf
康为世纪,1.38%,0.0%,inf
挖金客,1.15%,0.0%,inf
致欧科技,2.49%,0.0%,inf
王力安防,1.39%,0.0%,inf
紫天科技,1.21%,0.0%,inf
航天环宇,2.41%,0.0%,inf
国泰环保,2.33%,0.0%,inf
天玛智控,1.19%,0.0%,inf
昀冢科技,2.91%,0.0%,inf
航天南湖,2.85%,0.0%,inf
山水比德,2.48%,0.0%,inf
光格科技,2.24%,0.0%,inf
好上好,1.47%,0.0%,inf
华是科技,1.37%,0.0%,inf
