股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
南凌科技,1.53%,0.0%,inf
瑞华泰,1.26%,0.04%,28.7783999999955
源飞宠物,1.69%,-0.06%,26.533000000000563
铭普光磁,1.61%,0.08%,19.497100000000415
源杰科技,3.82%,-0.32%,11.79066875000025
超捷股份,1.36%,0.14%,9.47919999999936
迪哲医药,1.63%,0.17%,9.396950000000759
金证股份,1.16%,-0.14%,8.102599999999452
深城交,2.99%,0.42%,7.067612500000151
浙江荣泰,8.64%,1.33%,6.502059574468003
宁波方正,5.1%,1.22%,4.175461538461533
步科股份,3.98%,1.19%,3.343199999999986
经纬股份,5.15%,2.02%,2.54924999999999
森鹰窗业,4.16%,1.67%,2.4984000000000024
双枪科技,1.23%,0.76%,1.6286647058823707
中铁装配,1.4%,0.91%,1.5455999999999783
明新旭腾,1.65%,-1.29%,1.2758225806451666
冠盛股份,1.55%,1.24%,1.2540238095238043
赛维时代,8.98%,-7.23%,1.242864457831325
梅雁吉祥,1.29%,1.06%,1.2169000000000079
包钢股份,1.1%,1.06%,1.039499999999999
申华控股,1.45%,-1.43%,1.0149999999999917
欧亚集团,1.47%,1.5%,0.9797550000000036
森远股份,1.32%,1.51%,0.8764799999999953
百普赛斯,1.42%,1.76%,0.8081652173913103
实朴检测,2.2%,2.79%,0.7872173913043463
宝利国际,2.56%,3.29%,0.7782399999999994
中国能建,1.27%,1.67%,0.7619999999999992
襄阳轴承,2.54%,3.5%,0.7260166666666688
三湘印象,1.77%,2.64%,0.6709909090909071
新钢股份,2.73%,4.2%,0.6506500000000011
荣旗科技,1.37%,2.16%,0.6345723404255333
弘业期货,4.89%,7.72%,0.633056756756756
瑞松科技,2.5%,-4.19%,0.5960227272727271
新大洲A,1.32%,2.27%,0.5807999999999994
福莱新材,3.83%,6.65%,0.5763413461538456
华菱钢铁,2.69%,4.89%,0.550489285714287
神农集团,1.18%,2.16%,0.5475199999999999
南钢股份,1.64%,3.09%,0.5307636363636369
海辰药业,1.42%,2.79%,0.5090153846153856
新易盛,1.03%,2.06%,0.5008609090909084
利欧股份,2.58%,5.17%,0.49879999999999963
华闻集团,1.29%,2.61%,0.4944999999999995
泰慕士,10.24%,21.93%,0.4668472440944883
标榜股份,2.09%,4.84%,0.4321624999999992
京能置业,1.21%,2.91%,0.4162400000000015
中科蓝讯,2.09%,5.2%,0.4022207977207971
智翔金泰,2.04%,5.26%,0.38760000000000033
精伦电子,3.46%,9.14%,0.3783677419354839
苏豪弘业,1.58%,4.25%,0.37194054054054143
豪恩汽电,1.29%,-3.48%,0.3704142857142852
金钟股份,1.72%,-4.68%,0.3675848484848484
百诚医药,1.08%,2.95%,0.36567457627118577
华峰铝业,1.3%,3.59%,0.3625000000000002
南山控股,1.66%,4.58%,0.3622705882352943
雪迪龙,1.78%,4.97%,0.35817073170731695
华丽家族,2.59%,7.28%,0.3555363636363634
康盛股份,1.66%,4.7%,0.35302666666666677
软控股份,1.3%,3.69%,0.35204
英利汽车,2.38%,6.94%,0.3427199999999998
君亭酒店,1.59%,4.78%,0.33238571428571423
永安期货,2.59%,7.91%,0.32742238805970153
光大嘉宝,1.57%,4.89%,0.3208687499999997
广宇集团,1.39%,4.38%,0.31724705882352955
新力金融,2.95%,9.4%,0.31373015873015875
中科飞测,1.22%,3.9%,0.3124297577854671
贝肯能源,1.0%,3.27%,0.30535714285714366
蒙泰高新,1.26%,4.17%,0.3024000000000005
富通信息,1.11%,3.86%,0.28759090909090945
汉邦高科,1.64%,5.75%,0.2854486486486494
郑州银行,1.4%,4.93%,0.2838181818181821
粤宏远A,1.75%,6.2%,0.2821874999999997
中原内配,1.05%,3.72%,0.2819444444444449
中百集团,1.8%,6.39%,0.28181249999999974
航天软件,1.38%,5.01%,0.2755818181818181
华绿生物,1.58%,5.74%,0.2754425196850395
*ST美盛,2.32%,8.5%,0.27304615384615405
华泰证券,1.75%,6.41%,0.272825
世联行,1.81%,6.76%,0.26787999999999973
皮阿诺,2.65%,9.9%,0.26762087912087906
昊志机电,1.15%,4.33%,0.26534558823529353
冰山冷热,1.81%,6.83%,0.2651405405405405
中国软件,1.85%,7.0%,0.26425568181818215
冠捷科技,1.74%,6.64%,0.26215999999999934
佳创视讯,2.32%,8.92%,0.2601714285714287
博迈科,2.36%,9.35%,0.2525200000000001
君逸数码,4.66%,18.46%,0.25244159178433895
亚盛集团,1.04%,4.13%,0.2520000000000002
鼎阳科技,2.01%,8.0%,0.25125000000000014
驰宏锌锗,1.18%,4.74%,0.2491615384615387
栖霞建设,1.42%,5.71%,0.2488380952380953
奋达科技,1.26%,5.11%,0.24645599999999993
海南椰岛,1.76%,7.23%,0.24354000000000037
