股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
英华特,1.39%,0.0%,inf
东方智造,1.71%,0.0%,inf
御银股份,2.37%,0.0%,inf
光洋股份,1.04%,0.0%,inf
维科精密,1.62%,0.0%,inf
仁信新材,1.34%,0.0%,inf
通行宝,1.07%,0.0%,inf
南宁百货,1.06%,0.0%,inf
中科蓝讯,1.49%,0.0%,inf
森泰股份,2.08%,0.0%,inf
天晟新材,3.61%,0.0%,inf
赛腾股份,1.07%,0.0%,inf
昊志机电,1.09%,0.0%,inf
日发精机,1.02%,0.0%,inf
中科电气,2.32%,0.0%,inf
卓创资讯,1.17%,0.0%,inf
铜峰电子,1.65%,0.0%,inf
雪迪龙,1.87%,0.0%,inf
胜利精密,1.26%,0.0%,inf
中百集团,1.06%,0.0%,inf
经纬股份,1.11%,0.0%,inf
森鹰窗业,1.25%,0.0%,inf
智迪科技,1.36%,0.0%,inf
巨轮智能,1.92%,0.0%,inf
酷特智能,2.06%,0.0%,inf
*ST美盛,1.37%,0.0%,inf
城投控股,1.08%,0.0%,inf
精伦电子,2.47%,0.0%,inf
大龙地产,1.35%,0.0%,inf
万得凯,1.43%,0.0%,inf
中马传动,1.61%,0.0%,inf
赛维时代,3.44%,0.0%,inf
万安科技,1.61%,0.0%,inf
达华智能,1.45%,0.0%,inf
美芯晟,1.28%,0.0%,inf
南方精工,1.81%,0.0%,inf
华安鑫创,1.16%,0.0%,inf
中天服务,2.1%,0.0%,inf
佳创视讯,3.32%,0.0%,inf
唯万密封,3.69%,0.0%,inf
拓维信息,1.74%,0.0%,inf
西高院,1.36%,0.0%,inf
蒙泰高新,1.36%,0.0%,inf
海泰科,1.13%,0.0%,inf
步科股份,1.82%,0.0%,inf
奋达科技,2.0%,0.0%,inf
京投发展,1.14%,0.0%,inf
万讯自控,1.14%,0.0%,inf
浙江世宝,1.94%,0.0%,inf
英利汽车,1.25%,0.0%,inf
财富趋势,1.35%,0.0%,inf
智信精密,1.28%,0.0%,inf
光庭信息,1.24%,0.0%,inf
中捷精工,2.37%,0.0%,inf
襄阳轴承,1.93%,0.0%,inf
德迈仕,2.54%,0.0%,inf
浙江荣泰,1.22%,0.0%,inf
铭普光磁,1.55%,0.0%,inf
太平洋,2.36%,0.0%,inf
元琛科技,1.7%,0.0%,inf
荣旗科技,1.87%,0.0%,inf
茂莱光学,1.89%,0.0%,inf
超频三,1.19%,0.0%,inf
首创证券,1.16%,0.0%,inf
鸿博股份,1.38%,0.0%,inf
华是科技,2.23%,0.0%,inf
