股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
中科飞测,2.66%,0.03%,102.25039999994767
智翔金泰,2.5%,0.03%,77.97500000001548
科汇股份,2.04%,-0.07%,30.88560000000065
深科达,3.88%,0.42%,9.141279999999869
拓山重工,10.23%,1.29%,7.920173684210547
绿岛风,1.14%,0.17%,6.878760000000392
浙江荣泰,8.64%,1.33%,6.502059574468003
楚环科技,5.14%,-1.38%,3.7299729729729627
通源环境,5.99%,2.04%,2.9350999999999927
超捷股份,6.86%,-2.51%,2.7287555555555603
伟时电子,2.82%,1.03%,2.7259999999999938
普瑞眼科,2.19%,-0.99%,2.216545454545434
安德利,3.5%,1.95%,1.796351351351346
正弦电气,1.75%,-1.06%,1.6470192307692433
青达环保,1.79%,-1.1%,1.630527272727281
广信材料,2.47%,-1.66%,1.4849639999999995
华大智造,3.87%,-2.61%,1.4838826271186443
澜起科技,1.64%,1.16%,1.4129230769230798
天新药业,3.75%,2.98%,1.25691176470588
东芯股份,2.55%,-2.06%,1.2358521126760675
经纬股份,18.64%,15.68%,1.188404172876304
江波龙,8.54%,-7.82%,1.0917588688946032
百克生物,1.2%,-1.13%,1.0652307692307597
福莱新材,10.75%,10.68%,1.0068944099378871
皓元医药,1.11%,1.12%,0.9953000000000071
凯赛生物,1.7%,1.75%,0.9699107142857165
冠盛股份,4.26%,4.43%,0.9611260273972596
博亚精工,1.19%,-1.25%,0.951616129032262
王力安防,10.35%,11.23%,0.9220045871559635
宝立食品,1.15%,-1.29%,0.8925769230769302
维康药业,1.4%,1.65%,0.8462222222222235
华铭智能,2.85%,3.6%,0.792153846153845
晶晨股份,1.47%,1.91%,0.7706363636363608
瑞晟智能,1.25%,1.62%,0.769791666666674
华光新材,3.98%,5.26%,0.7566061224489792
圣泉集团,8.55%,11.42%,0.7487510460251044
天孚通信,2.48%,-3.32%,0.7462745562130189
景津装备,2.07%,2.87%,0.7211689655172405
华工科技,2.49%,3.61%,0.6901968749999997
华大九天,2.04%,-3.07%,0.6638843930635849
确成股份,1.04%,1.59%,0.6525037037037047
众望布艺,5.85%,9.14%,0.639954545454546
倍杰特,5.97%,9.54%,0.6259805825242724
泉为科技,1.87%,2.99%,0.6244815789473672
冠中生态,4.87%,7.81%,0.6235420560747663
瑞联新材,4.84%,7.93%,0.6104179104477613
税友股份,2.35%,3.86%,0.6093104575163396
新风光,3.05%,5.11%,0.5964444444444454
宁波方正,6.52%,11.1%,0.5872037151702785
浙江恒威,3.18%,5.45%,0.5836489795918373
涛涛车业,3.39%,5.83%,0.581409926470588
天普股份,3.73%,6.59%,0.566281818181818
德昌股份,2.1%,-3.73%,0.5629166666666647
长盛轴承,1.75%,-3.2%,0.5466015625000025
聚赛龙,4.35%,8.02%,0.5426288659793806
格林达,1.03%,-1.92%,0.5363357142857156
大洋生物,3.56%,6.84%,0.5201555555555555
常青股份,1.23%,-2.37%,0.5189999999999998
真爱美家,4.22%,8.14%,0.5185065573770489
西上海,3.39%,6.54%,0.5182278260869554
野马电池,1.42%,2.8%,0.5066920634920643
普利特,1.6%,3.17%,0.5049756097560973
祖名股份,1.73%,3.46%,0.5004341463414633
华体科技,1.03%,2.11%,0.4882200000000018
亚虹医药,1.35%,2.84%,0.47545312499999953
潍柴重机,1.36%,-2.87%,0.4746838709677412
有研粉材,9.79%,20.74%,0.47206575342465745
联翔股份,4.33%,9.26%,0.4676399999999999
湖南裕能,3.78%,8.15%,0.4635592814371262
郑州银行,1.85%,4.0%,0.4625000000000007
思瑞浦,2.45%,5.37%,0.4560784716516027
泰慕士,29.01%,64.65%,0.4487549783549786
贝肯能源,5.92%,13.21%,0.44831067961165044
重庆银行,2.09%,4.73%,0.44228918918919014
金富科技,4.06%,9.42%,0.43083764705882377
通达电气,1.47%,3.42%,0.43011111111111183
联合精密,1.93%,4.51%,0.4277835051546397
久量股份,2.56%,6.01%,0.42622337662337684
爱慕股份,3.59%,9.03%,0.39742816901408456
格力地产,1.84%,4.66%,0.39470967741935536
创益通,3.96%,-10.1%,0.392063157894737
骏成科技,2.95%,7.7%,0.3832773584905663
洪通燃气,2.06%,5.45%,0.37829090909090857
红墙股份,4.55%,12.15%,0.3746166666666669
蒙泰高新,4.75%,12.88%,0.3688961038961042
润丰股份,2.31%,6.27%,0.3683816455696206
南钢股份,3.34%,9.23%,0.36201290322580637
富春染织,3.03%,8.57%,0.35365419847328183
双枪科技,3.97%,11.5%,0.3450846153846154
新易盛,4.95%,-14.45%,0.34258080260303697
华曙高科,2.46%,7.21%,0.3411772925764198
天元股份,5.61%,16.55%,0.339054375
包钢股份,2.47%,7.3%,0.3382000000000003
迈信林,1.22%,-3.61%,0.3380416666666672
森鹰窗业,7.64%,22.68%,0.33683679727427596
泰福泵业,1.89%,5.63%,0.3359999999999994
新柴股份,4.31%,12.84%,0.335682692307692
盾安环境,1.02%,-3.08%,0.3313756097560975
胜蓝股份,2.11%,-6.39%,0.3300297709923667
赛隆药业,3.46%,10.53%,0.32869999999999994
通源石油,5.54%,17.03%,0.32537746478873236
宁波色母,2.26%,6.95%,0.32520735294117664
北京君正,1.5%,-4.62%,0.32473880597014954
蠡湖股份,2.28%,7.09%,0.32173333333333304
潜能恒信,2.79%,8.68%,0.321400657894737
炬申股份,4.95%,15.43%,0.32070422535211285
金钟股份,1.88%,5.87%,0.3204832214765098
双乐股份,4.07%,12.71%,0.3201857798165138
国机通用,2.04%,6.47%,0.31522857142857147
宁波富邦,3.39%,10.77%,0.3148305555555555
崧盛股份,1.68%,5.35%,0.31403076923076945
海辰药业,2.59%,8.27%,0.3130644808743172
泰坦股份,2.54%,8.16%,0.31145825242718467
中源家居,1.59%,5.15%,0.30888658536585356
欧亚集团,4.65%,15.15%,0.3069522471910114
优彩资源,6.38%,20.8%,0.3068029411764705
大地海洋,3.47%,11.35%,0.3056633879781424
诺唯赞,1.17%,3.83%,0.3056625000000007
华测导航,1.13%,3.71%,0.304412173913043
神剑股份,2.16%,7.25%,0.29777142857142874
西大门,3.29%,11.14%,0.2952284768211922
吉峰科技,2.41%,8.23%,0.2929076923076926
丽臣实业,1.76%,6.08%,0.289316923076923
禾望电气,1.72%,5.95%,0.2890439024390242
大业股份,3.27%,11.32%,0.2889393442622949
福莱蒽特,3.26%,11.29%,0.2886259414225941
唐源电气,2.6%,9.02%,0.28840462427745656
恒大高新,4.7%,16.33%,0.28787500000000005
康众医疗,1.49%,5.21%,0.28595319148936127
许继电气,1.23%,4.35%,0.28290000000000004
复旦微电,1.33%,4.73%,0.28115458167330704
华源控股,3.04%,10.83%,0.28077777777777785
百花医药,4.96%,17.69%,0.280308256880734
四方新材,3.45%,12.37%,0.2789237288135597
仟源医药,7.35%,26.7%,0.2752826086956523
顺博合金,2.12%,7.75%,0.27371555555555543
天桥起重,2.16%,7.91%,0.27294545454545427
赛腾股份,3.03%,-11.11%,0.2727679372197309
世华科技,1.87%,6.87%,0.27217265624999976
鸿铭股份,2.45%,9.1%,0.2691123417721522
浩洋股份,1.26%,4.69%,0.2686871900826444
齐鲁银行,1.59%,5.93%,0.2682260869565213
邦基科技,1.54%,5.8%,0.26548260869565166
天宸股份,2.29%,8.66%,0.26433142857142844
和顺科技,2.0%,7.57%,0.2641509433962263
和辉光电,1.34%,5.14%,0.26078461538461467
神农集团,3.02%,11.69%,0.25840483870967734
迎丰股份,3.35%,13.01%,0.25758783783783806
泰和科技,2.02%,7.89%,0.25597704918032804
永冠新材,1.29%,5.04%,0.25578857142857164
君逸数码,4.66%,18.46%,0.25244159178433895
建艺集团,3.28%,13.2%,0.24839351351351355
中兴通讯,1.27%,-5.11%,0.24838837209302342
朝阳科技,3.92%,15.85%,0.2473042492917846
茂莱光学,4.49%,18.2%,0.24670621915103633
晶雪节能,2.68%,10.92%,0.24551414634146385
星光农机,1.49%,6.11%,0.24381818181818143
三利谱,3.33%,13.69%,0.2432347826086954
华东重机,1.67%,6.89%,0.24248399999999995
金百泽,2.37%,-9.86%,0.240476
和远气体,1.15%,4.81%,0.23912068965517239
华斯股份,4.91%,20.57%,0.23872758620689677
永泰能源,1.49%,6.25%,0.23839999999999983
中自科技,4.13%,-17.37%,0.23776813880126185
浙江震元,1.51%,6.36%,0.23728571428571466
中旗新材,3.37%,14.42%,0.23369345238095243
宗申动力,1.62%,6.96%,0.23265957446808525
嘉化能源,2.26%,9.74%,0.2320441860465118
步科股份,3.48%,-15.12%,0.23013962264150958
铂力特,5.18%,22.54%,0.22979607493309545
芯朋微,2.47%,10.77%,0.22930095541401269
国泰集团,1.93%,8.52%,0.226435211267606
金新农,1.31%,5.79%,0.2261473684210522
地铁设计,3.65%,16.14%,0.2261383763837637
新大洲A,1.05%,4.65%,0.22574999999999973
ST大洲,1.05%,4.65%,0.22574999999999973
华生科技,2.87%,12.74%,0.22519933333333333
翔宇医疗,3.43%,15.24%,0.22513471337579619
毅昌科技,1.74%,7.75%,0.2246533333333333
辽港股份,1.29%,5.81%,0.22216666666666704
杭州高新,3.46%,15.57%,0.2221558620689656
元力股份,5.53%,24.89%,0.22213464788732404
欣贺股份,2.33%,10.5%,0.22183541666666687
普冉股份,1.14%,5.22%,0.2183459459459461
南京高科,1.76%,8.06%,0.21830769230769248
本立科技,2.09%,9.59%,0.21789361702127671
新华都,1.69%,7.78%,0.21712826086956527
创源股份,2.44%,11.27%,0.21645940594059415
众源新材,1.33%,6.15%,0.21630972222222258
弘业股份,3.45%,15.96%,0.21610800000000002
苏豪弘业,3.45%,15.96%,0.21610800000000002
森林包装,2.57%,11.93%,0.21550843373493975
宁波中百,2.43%,11.3%,0.2150663551401872
立达信,1.7%,7.92%,0.21473684210526336
龙利得,2.4%,11.32%,0.21205970149253736
长华集团,1.92%,9.06%,0.21202580645161295
中百集团,4.45%,21.14%,0.21053763440860226
开普检测,2.73%,12.97%,0.21043043478260873
北矿科技,1.3%,6.23%,0.20855913978494636
汇隆新材,1.97%,9.48%,0.2078733766233768
深科技,1.11%,5.35%,0.20754687499999985
迪贝电气,1.2%,5.78%,0.2075384615384617
亚盛集团,2.01%,9.7%,0.2072379310344831
兆易创新,1.59%,7.68%,0.207012915129151
梦网科技,4.61%,22.3%,0.20674197952218434
宜宾纸业,1.79%,8.66%,0.20664752475247528
三晖电气,1.37%,6.63%,0.2065703125000004
珠海冠宇,3.85%,18.64%,0.20654874651810584
国能日新,1.29%,-6.26%,0.20615350318471362
罗牛山,1.66%,8.1%,0.20505882352941182
镇海股份,2.58%,12.65%,0.20403061224489785
青岛食品,1.74%,8.53%,0.20389530201342304
工大高科,1.66%,8.16%,0.20338074074074047
漱玉平民,2.1%,10.38%,0.2023425414364643
保力新,6.3%,31.21%,0.20188636363636356
统一股份,1.94%,9.62%,0.20167916666666688
金杯电工,1.6%,7.95%,0.20129032258064514
开开实业,2.18%,10.91%,0.19975434782608698
瑞泰科技,1.75%,8.78%,0.19928571428571423
春光科技,1.35%,6.83%,0.19775000000000034
乔治白,2.47%,12.5%,0.19760000000000022
华菱钢铁,4.23%,21.41%,0.19753301886792465
果麦文化,2.24%,-11.34%,0.19745641025641023
九丰能源,1.54%,7.8%,0.19737514792899394
源飞宠物,4.54%,-23.13%,0.1963165254237288
茶花股份,1.31%,6.69%,0.19586612903225775
仁和药业,1.84%,9.43%,0.19517142857142872
宝丽迪,1.59%,8.15%,0.19515777777777754
正裕工业,1.86%,9.55%,0.1948350000000003
嘉华股份,1.6%,8.23%,0.19442016806722695
南山控股,4.12%,21.25%,0.19388235294117653
中际旭创,1.8%,-9.29%,0.19366739606126943
鼎际得,1.84%,-9.51%,0.19353004484304961
准油股份,2.8%,14.49%,0.1931999999999999
长青股份,1.48%,7.67%,0.19298039215686286
梅轮电梯,1.3%,6.82%,0.19058000000000003
荣昌生物,3.2%,16.85%,0.18988679245283008
德石股份,2.18%,11.48%,0.18985608465608464
易瑞生物,1.02%,5.38%,0.18971999999999992
爱朋医疗,1.37%,-7.22%,0.18967596899224817
华升股份,2.99%,15.78%,0.18952000000000016
春雪食品,1.36%,7.2%,0.18888888888888886
华旺科技,2.94%,15.64%,0.1880185567010309
博迈科,2.04%,10.85%,0.18797142857142862
震有科技,2.54%,-13.52%,0.1878210937500001
岱勒新材,3.12%,16.63%,0.18764412811387882
南京聚隆,1.0%,5.33%,0.18752808988764114
侨银股份,2.92%,15.79%,0.18487771428571426
华丽家族,3.86%,20.9%,0.18472857142857138
一鸣食品,3.79%,20.58%,0.18418691588785055
中晟高科,1.82%,9.91%,0.1836177777777776
京能置业,4.26%,23.2%,0.18360600000000002
浙江力诺,1.53%,8.34%,0.1833766423357668
延江股份,1.79%,9.87%,0.18134754098360645
石头科技,2.49%,-13.76%,0.18099916142557645
奕瑞科技,1.1%,-6.08%,0.1808389261744968
联德股份,1.56%,8.67%,0.18000000000000002
凤竹纺织,3.06%,17.02%,0.17977500000000002
实朴检测,2.86%,15.97%,0.17908755364806855
原尚股份,2.32%,12.98%,0.17879999999999996
