成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:24:21,0.0,-100.00%,--,0,0,中性盘
09:24:54,0.0,-100.00%,--,0,0,卖盘
09:25:00,74.98,-1.06%,+74.98,1072,8038231,买盘
09:25:00,74.98,-1.06%,--,1072,8038231,--
09:25:00,74.98,-1.06%,-0.28,1072,8038231,中性盘
09:30:01,74.7,-1.43%,-0.28,163,1223960,卖盘
09:30:04,74.9,-1.16%,+0.2,241,1809434,买盘
09:30:07,74.8,-1.29%,-0.1,119,892140,卖盘
09:30:10,74.77,-1.33%,-0.03,225,1683970,卖盘
09:30:13,74.7,-1.43%,-0.07,241,1801391,卖盘
09:30:16,74.58,-1.58%,-0.12,352,2628572,中性盘
09:30:19,74.51,-1.68%,-0.07,196,1464196,卖盘
09:30:22,74.47,-1.73%,-0.04,62,461937,卖盘
09:30:25,74.44,-1.77%,-0.03,177,1320491,卖盘
09:30:28,74.35,-1.89%,-0.09,116,865954,卖盘
09:30:31,74.34,-1.90%,-0.01,162,1206018,卖盘
09:30:34,74.25,-2.02%,-0.09,75,561850,卖盘
09:30:37,74.1,-2.22%,-0.15,197,1464735,卖盘
09:30:40,74.04,-2.30%,-0.06,229,1700106,卖盘
09:30:43,73.97,-2.39%,-0.07,755,5588212,卖盘
09:30:46,73.93,-2.44%,-0.04,55,411420,卖盘
09:30:49,73.88,-2.51%,-0.05,262,1942601,卖盘
09:30:52,73.88,-2.51%,--,210,1552071,卖盘
09:30:55,73.87,-2.52%,-0.01,264,1952606,中性盘
09:30:58,73.8,-2.61%,-0.07,185,1371868,卖盘
09:31:01,73.77,-2.65%,-0.03,546,4033301,卖盘
09:31:04,73.8,-2.61%,+0.03,403,2981446,买盘
09:31:07,73.8,-2.61%,--,292,2159388,卖盘
09:31:10,73.85,-2.55%,+0.05,213,1574113,买盘
09:31:13,73.95,-2.41%,+0.1,968,7163980,买盘
09:31:16,73.81,-2.60%,-0.14,398,2943543,卖盘
