代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz000938,紫光股份,35.27,3.55,97559184,3.81,132699408,5.18,-35140224,-1.37,-65347408,-2.55,-32211792,-1.26,1686900891,0
sz300378,鼎捷软件,27.46,20.02,97261723,9.92,192335008,19.62,-95073285,-9.7,-48990303,-5.0,-48271415,-4.92,1686900882,0
sh603887,城地香江,10.78,10.0,96704748,10.66,67222359,7.41,29482389,3.25,-47238590,-5.21,-49466158,-5.45,1686902375,1
sh600276,恒瑞医药,47.5,1.21,96348406,5.31,-14474330,-0.8,110822736,6.11,-65570560,-3.61,-30777856,-1.7000000000000002,1686902387,1
sz300148,天舟文化,6.45,6.44,95763018,7.01,67107098,4.91,28655920,2.1,-10364480,-0.76,-85398528,-6.25,1686900849,0
sz300612,宣亚国际,26.77,5.52,93940723,10.07,83335011,8.93,10605712,1.1400000000000001,541824,0.06,-94482535,-10.13,1686900846,0
sz300763,锦浪科技,104.66,3.11,92323430,9.13,44369458,4.39,47953972,4.74,867248,0.09,-93190673,-9.22,1686900852,0
sz300122,智飞生物,46.24,2.19,91962179,11.72,23503383,2.99,68458796,8.72,-4640448,-0.59,-87321736,-11.13,1686900882,0
sh600031,三一重工,17.05,0.77,91813324,3.84,-70338020,-2.94,162151344,6.77,-28570528,-1.19,-63242816,-2.64,1686902395,1
sz002291,遥望科技,15.45,3.0,90452985,10.17,64384803,7.24,26068182,2.93,-58410557,-6.57,-32042426,-3.6,1686900885,0
sh601668,中国建筑,6.12,1.83,90432272,6.14,-53553616,-3.63,143985888,9.77,-61676160,-4.18,-28756106,-1.9500000000000002,1686902384,1
sh688348,昱能科技,263.08,6.95,90357059,13.71,60160113,9.13,30196946,4.58,-85054144,-12.91,-5302918,-0.8,1686902404,1
sz300624,万兴科技,141.89,5.49,88629152,3.92,82469536,3.65,6159616,0.27,-27999120,-1.24,-60630032,-2.68,1686900846,0
sh601989,中国重工,4.58,2.69,87500494,8.51,56893822,5.53,30606672,2.9699999999999998,-59727760,-5.8100000000000005,-27772725,-2.7,1686902395,1
sz002129,TCL中环,31.9,2.01,85984294,5.32,112608118,6.97,-26623824,-1.65,-95605200,-5.92,9620896,0.6000000000000001,1686900885,0
sh688472,阿特斯,19.68,20.0,85300928,4.23,148775536,7.37,-63474608,-3.15,54560272,2.7,-139861216,-6.93,1686902404,1
sz300308,中际旭创,155.0,14.99,84926976,1.28,266292960,4.02,-181365984,-2.74,-119705104,-1.81,34778112,0.53,1686900888,0
sh600246,万通发展,6.64,9.93,83432624,19.6,89523465,21.03,-6090841,-1.43,-38385477,-9.02,-45047146,-10.58,1686902390,1
sz002605,姚记科技,47.34,6.69,83180065,9.38,38372936,4.33,44807129,5.05,23823584,2.69,-107003656,-12.07,1686900897,0
sz002995,天地在线,44.36,9.99,82159003,11.36,122306307,16.91,-40147304,-5.55,-61535779,-8.51,-20623224,-2.85,1686900852,0
sh600036,招商银行,33.93,0.62,80938196,5.59,-35291324,-2.44,116229520,8.02,-26183776,-1.81,-54754420,-3.7800000000000002,1686902385,1
sh603477,巨星农牧,33.53,10.01,80794632,16.52,77594811,15.86,3199821,0.65,-21347571,-4.36,-59447062,-12.15,1686902380,1
sz000676,智度股份,7.52,4.74,77745051,9.12,70684354,8.29,7060697,0.8300000000000001,-16905650,-1.98,-60839408,-7.14,1686900900,0
sz300002,神州泰岳,13.73,1.25,76988192,3.56,78565104,3.63,-1576912,-0.07,-59975680,-2.77,-17012528,-0.79,1686900894,0
sz002878,元隆雅图,20.68,10.0,76971894,27.12,74078757,26.1,2893137,1.02,-34379088,-12.11,-42592807,-15.01,1686900855,0
sh600030,中信证券,20.39,0.44,76945904,5.39,-51070224,-3.58,128016128,8.96,-28853872,-2.02,-48092011,-3.37,1686902394,1
sh600326,西藏天路,6.5,6.91,76577139,10.65,78247709,10.89,-1670570,-0.23,-19763558,-2.75,-56813579,-7.9,1686902397,1
sh688063,派能科技,208.98,3.77,76424991,7.94,106189135,11.04,-29764144,-3.09,-71398160,-7.42,-5026840,-0.52,1686902387,1
sz002116,中国海诚,12.43,10.0,73306955,28.71,55626923,21.78,17680032,6.92,-31401119,-12.3,-41905836,-16.41,1686900855,0
sz002920,德赛西威,144.11,0.71,72111838,7.35,33583483,3.42,38528355,3.93,-60853184,-6.21,-11258654,-1.15,1686900882,0
sh688668,鼎通科技,85.5,8.89,72061423,8.1,70227983,7.89,1833440,0.21,46730400,5.25,-118791817,-13.35,1686902376,1
sh603108,润达医疗,15.37,10.02,72026688,12.34,83275815,14.26,-11249127,-1.9300000000000002,-30855751,-5.29,-41170936,-7.05,1686902378,1
sh603888,新华网,37.7,0.37,71400903,5.14,82433591,5.93,-11032688,-0.79,-72539504,-5.22,1138592,0.08,1686902391,1
sz300474,景嘉微,99.7,2.12,70583438,3.79,82422334,4.43,-11838896,-0.64,-47057616,-2.5300000000000002,-23525808,-1.26,1686900864,0
sz300499,高澜股份,22.54,3.9699999999999998,70385697,5.5600000000000005,65331137,5.16,5054560,0.4,-7414576,-0.59,-62971127,-4.97,1686900879,0
sh600372,中航电子,14.75,2.7199999999999998,70353886,10.69,52004279,7.9,18349607,2.79,-34996542,-5.32,-35357345,-5.37,1686902386,1
sz300901,中胤时尚,14.64,20.0,70098719,17.52,89317108,22.33,-19218389,-4.8,-44279184,-11.07,-25819537,-6.45,1686900867,0
sz300170,汉得信息,11.04,5.44,70038983,7.65,27283930,2.98,42755053,4.67,-10091936,-1.1,-59947039,-6.55,1686900897,0
sz000034,神州数码,29.72,3.81,69953053,6.03,67299565,5.8,2653488,0.23,-19578000,-1.69,-50375048,-4.34,1686900870,0
sz002558,巨人网络,20.2,0.1,69387829,6.05,73326357,6.39,-3938528,-0.34,-31607872,-2.76,-37779952,-3.29,1686900873,0
sh688390,固德威,172.1,9.75,69275516,4.53,67850300,4.43,1425216,0.09,411200,0.03,-69686721,-4.55,1686902395,1
sz000628,高新发展,16.49,7.43,68970326,18.47,58952050,15.79,10018276,2.68,-34955939,-9.36,-34014386,-9.11,1686900867,0
sz300008,天海防务,5.05,3.91,68415772,8.18,56996574,6.82,11419198,1.37,-74970114,-8.97,6554343,0.78,1686900900,0
sh601766,中国中车,6.55,1.87,68313911,10.14,3416768,0.51,64897143,9.63,15515030,2.3,-83828940,-12.44,1686902403,1
sh600702,舍得酒业,146.96,2.0,68197117,8.19,-2029028,-0.24,70226145,8.43,-19365728,-2.33,-48831394,-5.86,1686902383,1
sz301299,卓创资讯,63.65,20.0,67988591,24.55,76002156,27.44,-8013565,-2.89,-42944131,-15.51,-25044460,-9.04,1686900882,0
sz300366,创意信息,12.35,3.0,67594143,14.53,23761595,5.11,43832548,9.42,-21655818,-4.66,-45938325,-9.87,1686900855,0
sh600728,佳都科技,7.66,4.5,66889826,8.39,85934782,10.78,-19044956,-2.39,-7785168,-0.98,-59104665,-7.41,1686902375,1
sh600029,南方航空,6.22,1.8,65698256,19.47,37159463,11.01,28538793,8.46,-26656770,-7.9,-39041485,-11.57,1686902401,1
sz000036,华联控股,4.28,10.03,65547666,25.85,56763230,22.38,8784436,3.46,-30806743,-12.15,-34740922,-13.7,1686900885,0
sh600771,广誉远,35.95,0.39,64899563,17.95,31964133,8.84,32935430,9.11,-29203313,-8.08,-35696251,-9.87,1686902397,1
sh688787,海天瑞声,121.4,9.03,63886995,6.8,61282403,6.53,2604592,0.28,-37466112,-3.99,-26420880,-2.81,1686902402,1
sh600026,中远海能,13.44,4.59,63787932,9.83,36933028,5.69,26854904,4.14,-5627671,-0.87,-58160261,-8.97,1686902399,1
sz002027,分众传媒,7.49,1.63,63531489,3.96,47129121,2.94,16402368,1.02,-73211104,-4.57,9679616,0.6000000000000001,1686900864,0
sh688599,天合光能,42.63,1.23,61660247,6.78,77683592,8.55,-16023345,-1.76,-1304112,-0.14,-60356145,-6.64,1686902393,1
sz002131,利欧股份,2.48,2.06,59668505,14.88,46008793,11.47,13659712,3.41,-30436648,-7.59,-29231856,-7.29,1686900882,0
sz002823,凯中精密,11.75,10.02,59387113,20.72,84903641,29.62,-25516528,-8.9,-30658006,-10.7,-28729105,-10.02,1686900858,0
sz002241,歌尔股份,18.48,1.37,59299540,4.63,98782404,7.71,-39482864,-3.08,-20144096,-1.57,-39155440,-3.06,1686900852,0
sz002624,完美世界,19.0,1.77,59217477,3.94,46943733,3.12,12273744,0.8200000000000001,-61628720,-4.1,2411248,0.16,1686900879,0
sz300253,卫宁健康,10.85,3.93,57680710,9.26,34025957,5.46,23654753,3.8,25983070,4.17,-83663780,-13.43,1686900867,0
sh688095,福昕软件,201.6,20.0,57346043,13.3,86441315,20.05,-29095272,-6.75,-49413458,-11.46,-7932585,-1.8399999999999999,1686902398,1
sz002919,名臣健康,43.96,5.55,57119674,18.41,31238334,10.07,25881340,8.34,-2205390,-0.71,-54914285,-17.7,1686900900,0
sh600705,中航产融,3.98,3.38,56678017,9.17,30514603,4.94,26163414,4.23,6742455,1.09,-63420471,-10.26,1686902396,1
sz000421,南京公用,5.36,10.06,56296224,19.97,65680084,23.3,-9383860,-3.33,-28961475,-10.27,-27334749,-9.7,1686900858,0
sh600132,XD重庆啤,99.58,0.18,55809176,8.02,659177,0.09,55149999,7.92,-21686002,-3.12,-34123174,-4.9,1686902388,1
sh688256,寒武纪-U,222.85,5.62,55689232,1.9100000000000001,134212640,4.59,-78523408,-2.69,-46740048,-1.6,-8949174,-0.31,1686902379,1
sz000070,特发信息,10.18,3.46,54966887,6.1,38080574,4.22,16886313,1.87,-23226816,-2.58,-31740070,-3.52,1686900894,0
sh688228,开普云,70.06,7.34,54349300,13.99,36901678,9.5,17447622,4.49,-30647819,-7.89,-23701481,-6.1,1686902394,1
sz300823,建科机械,22.67,20.01,54341146,36.46,60839936,40.82,-6498790,-4.36,-32847093,-22.04,-21494053,-14.42,1686900864,0
sh600446,金证股份,15.66,1.9500000000000002,53380063,9.3,13461768,2.35,39918295,6.95,-901799,-0.16,-52478263,-9.14,1686902401,1
sh601179,中国西电,5.47,3.6,53306031,11.6,36223774,7.88,17082257,3.7199999999999998,-14399861,-3.13,-38906170,-8.46,1686902380,1
sz301232,C飞沃,71.81,3.18,53085033,13.53,6680421,1.7000000000000002,46404612,11.83,38329961,9.77,-91414993,-23.3,1686900903,0
sz002222,福晶科技,28.41,3.7199999999999998,52044257,3.85,27285457,2.02,24758800,1.83,-7302176,-0.54,-44742064,-3.31,1686900861,0
sh600011,华能国际,8.5,-2.19,51215983,4.92,31510098,3.03,19705885,1.8900000000000001,-92455856,-8.89,41239888,3.96,1686902404,1
sh600776,东方通信,11.83,4.69,50314810,11.04,36316318,7.97,13998492,3.07,-9985522,-2.19,-40329287,-8.85,1686902393,1
sh688327,云从科技-UW,21.7,6.58,50146977,3.15,77446481,4.87,-27299504,-1.72,-24302432,-1.53,-25844567,-1.62,1686902374,1
sz000928,中钢国际,9.48,3.7199999999999998,50111168,9.0,29199393,5.24,20911775,3.75,-29729559,-5.34,-20381609,-3.66,1686900879,0
sz300249,依米康,11.16,5.78,50105228,8.47,63848930,10.79,-13743702,-2.32,-13187959,-2.23,-36917269,-6.24,1686900900,0
sh600028,中国石化,6.51,-0.15,49942150,5.37,-37760272,-4.06,87702422,9.43,-54129120,-5.82,4186968,0.45,1686902384,1
sh601111,中国国航,8.5,1.8,49632590,9.74,63232292,12.41,-13599702,-2.67,-40308453,-7.91,-9324137,-1.83,1686902391,1
sh688172,燕东微,24.78,3.99,49583308,14.56,20960522,6.15,28622786,8.4,6183580,1.82,-55766889,-16.38,1686902384,1
sz002063,远光软件,9.36,4.93,49385537,12.63,47756762,12.21,1628775,0.42,-21034582,-5.38,-28350955,-7.25,1686900879,0
sh603833,欧派家居,103.2,0.87,48897594,14.7,9629330,2.9,39268264,11.81,10086439,3.03,-58984033,-17.74,1686902397,1
sh600690,海尔智家,23.85,0.34,48659440,6.0,30122571,3.71,18536869,2.2800000000000002,-54480220,-6.71,5820782,0.72,1686902386,1
sz002555,三七互娱,34.68,0.81,48526416,2.7199999999999998,15167856,0.85,33358560,1.87,-72127344,-4.05,23600944,1.32,1686900885,0
sz002833,弘亚数控,19.72,9.98,48498122,11.64,54524230,13.09,-6026108,-1.45,-34602932,-8.31,-13895190,-3.34,1686900882,0
sz300059,东方财富,14.86,1.43,48113440,0.96,59516720,1.19,-11403280,-0.23,71225520,1.43,-119338944,-2.39,1686900897,0
sz002989,中天精装,16.31,9.98,47448578,45.65,40746450,39.2,6702128,6.45,-20625873,-19.84,-26822704,-25.81,1686900876,0
sz300115,长盈精密,11.79,3.9699999999999998,46808550,8.24,20496565,3.61,26311985,4.63,26940518,4.74,-73749068,-12.99,1686900879,0
sz300288,朗玛信息,23.71,3.22,46655228,5.8,27509507,3.42,19145721,2.38,-6037744,-0.75,-40617480,-5.05,1686900897,0
sh600482,中国动力,19.58,4.04,46380844,6.15,33377516,4.42,13003328,1.72,-25121798,-3.33,-21259050,-2.8200000000000003,1686902397,1
sh600118,中国卫星,28.29,2.2800000000000002,46354832,6.0,50460726,6.53,-4105894,-0.53,-17490631,-2.26,-28864199,-3.73,1686902389,1
sz002051,中工国际,12.03,7.03,46251554,6.17,33083627,4.42,13167927,1.76,44145144,5.89,-90396708,-12.06,1686900876,0
sz002929,润建股份,44.08,4.78,45987461,13.16,11447643,3.2800000000000002,34539818,9.88,28154059,8.06,-74141521,-21.22,1686900888,0
sz002436,兴森科技,15.79,2.47,45673330,6.1,-9696434,-1.3,55369764,7.4,7188985,0.96,-52862315,-7.06,1686900882,0
sh601789,宁波建工,5.07,3.26,45652003,16.87,43681836,16.14,1970167,0.73,-17146524,-6.34,-28505479,-10.53,1686902387,1
sz001270,铖昌科技,82.78,8.58,45529965,10.96,51738975,12.45,-6209010,-1.49,-25591463,-6.16,-19938502,-4.8,1686900876,0
sh601698,中国卫通,18.29,4.34,45472578,3.81,12389666,1.04,33082912,2.77,-9644992,-0.81,-35827600,-3.0,1686902400,1
sh603990,麦迪科技,21.29,10.03,45337162,13.19,46931180,13.66,-1594018,-0.46,-14922065,-4.34,-30415097,-8.85,1686902386,1
sh600905,三峡能源,5.34,0.9500000000000001,45293073,11.21,62003560,15.34,-16710487,-4.13,-26722545,-6.61,-18570528,-4.59,1686902386,1
sz002050,三花智控,29.38,1.31,44839400,3.24,-19590344,-1.4100000000000001,64429744,4.65,-88458672,-6.38,43619248,3.15,1686900873,0
sh605117,德业股份,147.5,5.92,44823324,5.07,54618591,6.17,-9795267,-1.11,-17414128,-1.97,-27409199,-3.1,1686902384,1
sz300302,同有科技,12.97,2.94,44580029,10.82,16554942,4.02,28025087,6.8,-23040337,-5.59,-21539692,-5.23,1686900849,0
sz300825,阿尔特,18.96,1.88,43815440,6.7,-148764,-0.02,43964204,6.72,-27492831,-4.2,-16322609,-2.5,1686900852,0
sz300475,香农芯创,27.8,6.76,43619056,7.8100000000000005,32225361,5.77,11393695,2.04,-31337597,-5.61,-12281460,-2.2,1686900894,0
sh688343,云天励飞-U,78.42,3.94,43305662,6.24,-243913,-0.04,43549575,6.27,-17082162,-2.46,-26223495,-3.7800000000000002,1686902395,1
sh603698,航天工程,15.63,9.99,43043407,41.39,47249750,45.43,-4206343,-4.04,-23408778,-22.51,-19634630,-18.88,1686902380,1
sz300223,北京君正,93.36,2.14,42548323,4.08,27909165,2.67,14639158,1.4,24255344,2.32,-66803663,-6.4,1686900876,0
sh600501,航天晨光,15.92,5.92,42545262,7.69,40415625,7.3,2129637,0.38,-29475795,-5.33,-13069468,-2.36,1686902382,1
sz002156,通富微电,24.84,-0.08,42264416,2.98,-29230368,-2.06,71494784,5.03,-85737584,-6.04,43473168,3.06,1686900849,0
sz002043,兔 宝 宝,11.23,2.65,42141760,8.87,34641495,7.29,7500265,1.58,-16662057,-3.51,-25479703,-5.36,1686900870,0
sz002100,天康生物,8.1,3.05,42120009,17.14,32055298,13.04,10064711,4.09,-24033933,-9.78,-18086077,-7.36,1686900864,0
sz300226,上海钢联,37.5,3.88,41014322,8.89,4057270,0.88,36957052,8.01,25713491,5.57,-66727814,-14.46,1686900870,0
sz300382,斯莱克,13.34,12.86,40683193,9.79,16050494,3.86,24632699,5.93,-353348,-0.09,-40329846,-9.7,1686900885,0
sh688498,源杰科技,283.0,0.5,40240460,3.99,-6341828,-0.63,46582288,4.62,-37214288,-3.69,-3026170,-0.30000000000000004,1686902400,1
sz002979,雷赛智能,22.5,7.14,39668763,18.29,20825885,9.6,18842878,8.69,-4658236,-2.15,-35010528,-16.14,1686900882,0
sh601065,江盐集团,13.38,2.76,39636841,7.47,28288480,5.33,11348361,2.14,-23637328,-4.46,-15999514,-3.02,1686902397,1
sz300498,温氏股份,17.17,2.14,39629468,7.04,12417997,2.2,27211471,4.83,-21651808,-3.84,-17977660,-3.19,1686900870,0
sz000151,中成股份,12.51,10.03,39492819,43.25,52348095,57.33,-12855276,-14.08,-18062051,-19.78,-21430768,-23.47,1686900891,0
sh600570,恒生电子,44.64,2.1,39447190,3.93,63674236,6.34,-24227046,-2.41,-40431168,-4.03,983991,0.1,1686902391,1
sz300487,蓝晓科技,94.68,-3.01,39299828,12.16,11224569,3.47,28075259,8.69,20509872,6.35,-59809702,-18.51,1686900849,0
sh603927,中科软,41.15,5.84,39190334,6.94,31293055,5.54,7897279,1.4,202603,0.04,-39392936,-6.97,1686902403,1
sh603456,九洲药业,30.2,-0.23,39073033,14.35,4697472,1.73,34375561,12.63,-18924302,-6.95,-20148732,-7.4,1686902402,1
sz000021,深科技,21.6,1.12,38558476,2.1,51286732,2.79,-12728256,-0.6900000000000001,-91741424,-5.0,53182960,2.9,1686900873,0
sh688368,晶丰明源,150.0,5.43,38316164,15.84,20330912,8.4,17985252,7.43,-20778380,-8.59,-17537784,-7.25,1686902386,1
