股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,18.92%,28.73%,0.6585142857142857
江波龙,14.24%,17.13%,0.8311680751173705
豪恩汽电,10.77%,9.21%,1.169369963811823
经纬股份,10.6%,14.8%,0.7163791469194315
创益通,9.71%,25.58%,0.3796542725173208
涛涛车业,9.47%,16.53%,0.5729902723735405
仟源医药,9.45%,22.39%,0.4221000000000002
恒烁股份,9.35%,25.04%,0.37337597330367067
王力安防,9.27%,6.69%,1.3847953846153875
满坤科技,8.81%,22.21%,0.39659781879194617
湖南裕能,8.56%,20.09%,0.4260238153098422
新莱福,8.25%,20.83%,0.39612359550561804
深科达,7.78%,25.38%,0.3065163879598662
通达创智,7.43%,8.1%,0.9171529100529099
金钟股份,6.78%,9.8%,0.6916144578313247
倍杰特,6.65%,12.59%,0.528088235294118
安奈儿,6.65%,11.49%,0.5785499999999999
圣泉集团,6.6%,19.68%,0.3352864077669902
有研粉材,6.5%,12.94%,0.5022439024390242
拓山重工,6.26%,3.84%,1.629815929203541
天新药业,6.24%,7.37%,0.8465599999999994
长江材料,5.99%,8.78%,0.6818556886227553
天山电子,5.84%,13.76%,0.42436263736263735
广信材料,5.76%,12.04%,0.47830276243093905
瑞联新材,5.72%,13.2%,0.43348878923766815
新风光,5.7%,18.35%,0.31064480874316974
聚赛龙,5.65%,10.06%,0.5619041095890401
元力股份,5.59%,25.6%,0.2183928767123288
未来电器,5.34%,57.92%,0.09220143884892086
雅创电子,5.31%,32.7%,0.16239551569506724
雅艺科技,5.27%,10.52%,0.5009333333333335
共创草坪,5.15%,14.12%,0.3646063122923586
东芯股份,5.04%,20.58%,0.24495254237288117
德昌股份,5.01%,-2.07%,2.4173249999999875
利仁科技,5.0%,5.99%,0.8340361445783133
永悦科技,4.99%,30.31%,0.1646458937198067
通源环境,4.98%,-2.99%,1.6637727272727292
佰维存储,4.95%,10.58%,0.4680000000000001
岱勒新材,4.88%,32.84%,0.14859819819819817
霍普股份,4.76%,11.37%,0.4187730337078649
超捷股份,4.75%,3.53%,1.3469306930693095
通源石油,4.65%,11.75%,0.3957244897959183
鼎际得,4.64%,7.55%,0.6148655367231627
百花医药,4.58%,20.29%,0.2257024
真视通,4.56%,11.71%,0.3892558659217875
伟时电子,4.52%,10.41%,0.43403973509933735
红墙股份,4.51%,12.35%,0.3652360655737709
冠中生态,4.47%,17.52%,0.2551624999999998
贝肯能源,4.42%,8.08%,0.5472380952380953
华融化学,4.37%,8.86%,0.4931013513513511
冠盛股份,4.33%,5.83%,0.7428656249999994
开勒股份,4.3%,38.83%,0.1107459415584416
上海凯鑫,4.24%,14.21%,0.2982853503184713
西上海,4.23%,6.77%,0.6249025210084026
赢合科技,4.19%,25.53%,0.16414036697247694
凯旺科技,4.15%,9.12%,0.4550402010050254
恒大高新,4.15%,10.03%,0.4135932203389831
南华仪器,4.13%,12.2%,0.3385188034188035
浙江恒威,4.13%,12.16%,0.3397176829268292
锦富技术,4.08%,43.21%,0.09442285714285714
天元股份,4.03%,12.0%,0.3359491379310344
五洲医疗,3.94%,7.04%,0.5600000000000003
深科技,3.89%,22.56%,0.1724086419753086
哈尔斯,3.88%,24.43%,0.1588287769784173
茂莱光学,3.85%,17.27%,0.22298751300728395
南大环境,3.81%,11.93%,0.3194891566265058
华生科技,3.81%,9.86%,0.38658362068965507
祥鑫科技,3.79%,12.98%,0.29190825958702066
华自科技,3.78%,11.34%,0.3333272727272724
天普股份,3.75%,11.24%,0.33350591715976347
地铁设计,3.74%,14.29%,0.26164416666666634
开普检测,3.73%,16.76%,0.2225447115384615
金禄电子,3.71%,27.27%,0.1360333333333333
众望布艺,3.69%,6.09%,0.6054954545454558
北特科技,3.64%,17.47%,0.20838999999999994
安德利,3.62%,19.8%,0.18282925531914881
科信技术,3.62%,33.17%,0.10913929236499072
新柴股份,3.57%,12.1%,0.2950714285714285
普冉股份,3.57%,25.2%,0.14165397536394173
大洋生物,3.54%,9.79%,0.3615611650485437
威龙股份,3.5%,-13.61%,0.25722891566265055
泰福泵业,3.47%,5.78%,0.6002162162162165
腾景科技,3.46%,-9.72%,0.355896186440678
三利谱,3.45%,17.89%,0.19284288354898335
上海三毛,3.45%,13.48%,0.25589999999999985
华斯股份,3.44%,11.82%,0.291024
星光农机,3.44%,9.56%,0.36000000000000015
联翔股份,3.44%,5.19%,0.6634285714285714
德邦科技,3.42%,12.45%,0.27460588235294114
迈信林,3.41%,1.85%,1.8386351351351302
山水比德,3.41%,9.68%,0.35219111969111977
同兴环保,3.41%,10.82%,0.3153014492753623
盛弘股份,3.4%,16.32%,0.20835607321131425
保立佳,3.39%,11.22%,0.30215217391304344
优彩资源,3.38%,16.21%,0.2085396226415095
海顺新材,3.38%,9.95%,0.33980266666666703
金春股份,3.28%,13.0%,0.2522589371980678
长盈通,3.27%,-12.27%,0.26641245283018883
金富科技,3.26%,9.42%,0.34594352941176487
北京君正,3.25%,13.94%,0.2331801319043694
友邦吊顶,3.22%,17.41%,0.18498158995815894
贵州轮胎,3.22%,21.95%,0.14668888888888887
炜冈科技,3.21%,7.02%,0.4572292682926828
航天环宇,3.2%,11.78%,0.27168627450980404
三友联众,3.2%,11.46%,0.27934117647058826
香农芯创,3.19%,69.36%,0.04599280821917808
维康药业,3.16%,7.03%,0.449422222222223
智立方,3.15%,-2.88%,1.0928619402985047
禾望电气,3.15%,13.46%,0.23399999999999987
华大智造,3.14%,2.77%,1.1320262948207147
中自科技,3.12%,17.84%,0.17493087557603693
炬申股份,3.08%,10.36%,0.29723076923076924
南方精工,3.07%,-17.15%,0.1789789115646259
悦安新材,3.06%,5.93%,0.5157303370786515
沪宁股份,3.05%,25.04%,0.12181288343558276
一鸣食品,3.05%,11.06%,0.2758260869565216
斯瑞新材,3.03%,8.43%,0.35922980769230806
电连技术,3.03%,20.97%,0.14447259036144583
嘉华股份,2.99%,6.36%,0.46995000000000003
耐科装备,2.98%,8.41%,0.3543086567164178
索菱股份,2.96%,11.83%,0.2501677419354838
精锻科技,2.95%,16.51%,0.17868134715025913
楚环科技,2.95%,6.03%,0.48893518518518586
宁波富邦,2.94%,9.27%,0.3170774193548382
澳弘电子,2.93%,8.84%,0.3315443850267378
上能电气,2.92%,23.22%,0.12573720316622697
唐源电气,2.91%,14.64%,0.19872918149466204
华业香料,2.91%,6.56%,0.44347602739725994
富春染织,2.91%,6.02%,0.483629347826086
华光新材,2.9%,8.32%,0.34856129032258054
联合化学,2.89%,11.56%,0.2500622137404583
清研环境,2.89%,7.76%,0.3725141732283466
德明利,2.88%,-5.91%,0.4871730337078648
真爱美家,2.87%,7.34%,0.39110272727272744
好想你,2.87%,12.12%,0.23685747126436751
潜能恒信,2.85%,9.71%,0.2935500000000002
普利特,2.84%,8.58%,0.33107747747747707
大业股份,2.83%,14.94%,0.18948695652173894
国机汽车,2.82%,11.68%,0.24143157894736833
奇德新材,2.82%,11.84%,0.23824573991031386
蒙泰高新,2.8%,7.53%,0.37208888888888947
森鹰窗业,2.8%,10.63%,0.26350545454545443
华工科技,2.79%,19.19%,0.14535859030836998
泰坦股份,2.77%,8.0%,0.34638712871287136
果麦文化,2.76%,-1.1%,2.506392452830183
嘉曼服饰,2.74%,5.49%,0.49912985074626887
瑞晨环保,2.74%,9.61%,0.2850185053380784
珠海冠宇,2.74%,16.04%,0.17078446601941746
华凯易佰,2.73%,13.34%,0.2047106628242076
铂力特,2.73%,18.64%,0.14645404530744333
德石股份,2.73%,7.65%,0.35663333333333397
江淮汽车,2.72%,9.09%,0.2991999999999997
泉为科技,2.69%,17.26%,0.15587260273972595
国泰环保,2.69%,8.28%,0.32486923076923085
珠城科技,2.69%,19.74%,0.1362489164086687
福莱新材,2.68%,4.64%,0.5773485714285721
庄园牧场,2.68%,10.47%,0.2559522935779817
方正科技,2.68%,28.62%,0.09363456790123456
超讯通信,2.67%,-21.78%,0.12258204456094365
大地海洋,2.67%,17.46%,0.152896625222025
艾为电子,2.67%,20.62%,0.1294983347210657
胜蓝股份,2.66%,2.05%,1.2976999999999945
欣贺股份,2.64%,9.63%,0.27420000000000033
爱朋医疗,2.64%,-1.68%,1.571679999999996
华源控股,2.61%,8.72%,0.29924999999999996
风光股份,2.61%,8.38%,0.3113018181818183
震有科技,2.59%,-4.12%,0.628573076923076
亚光股份,2.59%,7.11%,0.36405757575757536
双乐股份,2.57%,13.06%,0.19676562499999983
新国都,2.57%,-1.44%,1.7908842105263203
锌业股份,2.56%,12.26%,0.20873846153846168
金达莱,2.55%,16.62%,0.15345739910313896
模塑科技,2.55%,7.35%,0.3468000000000005
仁智股份,2.55%,11.5%,0.22165384615384634
飞荣达,2.54%,23.27%,0.10917670454545465
大宏立,2.54%,11.56%,0.21973189655172412
丽臣实业,2.53%,8.8%,0.28758563829787254
富临运业,2.49%,11.84%,0.21030405405405397
联合精密,2.48%,6.05%,0.4101538461538459
建艺集团,2.48%,7.42%,0.3340846153846151
诚邦股份,2.47%,28.8%,0.08575962732919253
中曼石油,2.47%,14.39%,0.17163333333333336
准油股份,2.46%,14.17%,0.17359772727272732
百川畅银,2.46%,20.25%,0.12148990099009906
泰山石油,2.45%,8.27%,0.2961777777777783
美埃科技,2.45%,-4.09%,0.5989064516129043
聚力文化,2.45%,13.59%,0.18032000000000017
力源科技,2.45%,12.0%,0.20416666666666658
西大门,2.42%,9.59%,0.25223846153846174
园林股份,2.42%,10.92%,0.22165486725663697
长盛轴承,2.41%,4.1%,0.587510975609756
侨银股份,2.41%,14.26%,0.1690050632911392
金三江,2.41%,8.44%,0.28569454545454503
禾川科技,2.4%,-6.17%,0.3890704225352118
新易盛,2.39%,-0.64%,3.719656097560943
华铭智能,2.39%,8.21%,0.2910966292134829
铖昌科技,2.38%,15.03%,0.1583989010989012
凤竹纺织,2.38%,17.99%,0.13230752688172046
久量股份,2.38%,9.44%,0.25216198347107455
光大同创,2.37%,8.93%,0.26543999999999973
青达环保,2.37%,10.78%,0.2198833333333333
美力科技,2.37%,23.88%,0.09922990654205613
唯赛勃,2.37%,17.85%,0.13280464285714288
福莱蒽特,2.36%,11.77%,0.20055261044176717
青岛食品,2.36%,6.76%,0.3492
安记食品,2.35%,10.57%,0.22225000000000014
中旗新材,2.34%,7.38%,0.31698837209302344
野马电池,2.34%,7.21%,0.32471111111111084
杭州高新,2.34%,12.46%,0.18780517241379305
石头科技,2.34%,15.39%,0.15206588921282801
赛隆药业,2.33%,8.67%,0.2686044943820223
崧盛股份,2.32%,9.0%,0.2577188571428571
德联集团,2.31%,6.35%,0.3636387096774188
均胜电子,2.3%,19.17%,0.12000302114803629
朝阳科技,2.3%,14.55%,0.1580895061728394
彩虹股份,2.3%,34.07%,0.06750649350649349
神农集团,2.29%,8.29%,0.27610113636363603
长城电工,2.29%,9.61%,0.23824807692307706
中兰环保,2.27%,8.39%,0.27059841269841234
芯朋微,2.27%,19.42%,0.11690901060070663
和远气体,2.27%,10.99%,0.20661283018867932
喜悦智行,2.26%,6.63%,0.340665263157895
帅丰电器,2.26%,5.91%,0.38231666666666625
华达新材,2.25%,8.03%,0.2802966101694912
长华集团,2.25%,7.98%,0.2817987804878048
航宇科技,2.25%,13.54%,0.16612500000000002
颀中科技,2.24%,7.49%,0.29904
宝莱特,2.22%,12.79%,0.1735063829787234
晨光新材,2.21%,5.61%,0.3936562500000012
荣昌生物,2.21%,20.03%,0.11032460317460313
博亚精工,2.2%,3.87%,0.5681041666666662
工大高科,2.19%,9.85%,0.2222245398773003
威腾电气,2.17%,4.55%,0.47716413043478356
深中华A,2.17%,12.41%,0.17487647058823536
金埔园林,2.16%,9.85%,0.21936880733944958
拉卡拉,2.15%,17.12%,0.12561301369863004
嘉澳环保,2.14%,17.22%,0.12424380165289267
玉马遮阳,2.14%,4.09%,0.5230558139534887
博菲电气,2.14%,4.23%,0.5061165644171769
