股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
世华科技,1.23%,0.0%,inf
仟源医药,8.04%,0.0%,inf
帅丰电器,1.31%,0.0%,inf
英诺激光,1.16%,-0.04%,30.32239999999526
拓山重工,4.57%,0.16%,27.8769999999996
中岩大地,1.27%,-0.06%,20.80260000000414
强力新材,1.87%,-0.1%,18.737400000000402
兴业科技,1.19%,-0.08%,14.696500000000315
南华仪器,2.62%,0.19%,14.0694000000003
宝丽迪,1.15%,-0.11%,10.764000000000228
通达创智,7.22%,-0.79%,9.17661999999987
利仁科技,2.8%,0.31%,9.103111111111126
盾安环境,1.13%,-0.14%,7.813950000000166
众望布艺,2.65%,-0.42%,6.369937499999853
海顺新材,3.03%,-0.48%,6.309974999999855
聚赛龙,3.47%,-0.57%,6.061939130434865
铜峰电子,2.8%,-0.49%,5.760999999999868
王力安防,7.18%,1.27%,5.650107692307736
神剑股份,1.19%,-0.25%,4.807600000000103
德联集团,1.85%,0.39%,4.782249999999889
鼎际得,2.9%,-0.61%,4.748516129032333
长盈通,2.25%,0.48%,4.712500000000008
山水比德,3.2%,0.69%,4.662400000000017
华源控股,1.25%,-0.28%,4.531250000000096
安奈儿,4.22%,0.97%,4.366076923076896
华光新材,2.47%,-0.64%,3.8589000000000295
联翔股份,1.81%,0.47%,3.8372000000000814
绿岛风,1.72%,0.47%,3.637226666666615
乾景园林,1.3%,-0.37%,3.509999999999919
恒大高新,2.14%,0.62%,3.440049999999997
开普检测,2.81%,0.87%,3.2292520000000002
亚光股份,2.45%,0.78%,3.131462962962927
同力日升,1.92%,0.62%,3.084800000000005
国机通用,1.09%,0.36%,2.993140000000064
华自科技,2.02%,0.7%,2.8885999999999763
凯中精密,1.86%,0.65%,2.869714285714347
葫芦娃,1.29%,0.46%,2.790085714285703
福莱新材,1.55%,0.57%,2.7021666666666717
航宇科技,1.7%,0.67%,2.530106382978729
金三江,2.47%,1.0%,2.46999999999999
宁波富邦,2.2%,1.01%,2.1699999999999764
冠盛股份,3.52%,1.63%,2.1559999999999913
泰福泵业,2.01%,0.94%,2.1284842105263415
力源科技,1.72%,-0.83%,2.0811999999999915
喜悦智行,1.07%,0.53%,2.0316624999999986
泰坦股份,2.42%,1.26%,1.9174941176470597
同兴环保,3.31%,1.73%,1.9170416666666696
雅艺科技,3.32%,1.74%,1.9129839999999998
双枪科技,1.57%,0.82%,1.912783333333336
富春染织,2.32%,-1.22%,1.9035600000000066
建研设计,1.83%,0.96%,1.9021235294117855
茂莱光学,3.72%,1.98%,1.8746456692913374
华测导航,1.31%,0.71%,1.849378260869533
星光农机,4.58%,2.49%,1.8358166666666644
联合化学,5.21%,2.85%,1.8301985714285733
欣贺股份,1.44%,-0.79%,1.8179999999999983
杰美特,1.69%,0.93%,1.8092941176470405
西力科技,1.63%,-0.91%,1.7970749999999853
金埔园林,1.6%,0.91%,1.752727272727282
金百泽,1.52%,-0.88%,1.735944827586212
起帆电缆,1.51%,0.87%,1.7331444444444473
