成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:22:33,0.0,-100.00%,--,0,0,中性盘
09:25:00,0.0,-100.00%,--,0,0,卖盘
09:25:00,0.0,-100.00%,--,0,0,--
09:25:00,175.05,-0.88%,+175.05,224,3937050,卖盘
09:25:00,175.05,-0.88%,--,224,3937050,中性盘
09:30:00,175.05,-0.88%,--,2,35010,卖盘
09:30:03,175.05,-0.88%,--,55,978179,卖盘
09:30:06,175.05,-0.88%,--,129,2267948,卖盘
09:30:09,175.0,-0.91%,-0.05,127,2226350,卖盘
09:30:12,174.96,-0.93%,-0.04,54,948283,卖盘
09:30:15,174.83,-1.00%,-0.13,68,1204054,卖盘
09:30:18,174.3,-1.30%,-0.53,40,699640,卖盘
09:30:21,174.17,-1.38%,-0.13,181,3163101,卖盘
09:30:24,174.0,-1.47%,-0.17,16,294582,卖盘
09:30:27,173.28,-1.88%,-0.72,42,734707,卖盘
09:30:30,173.21,-1.92%,-0.07,57,988509,卖盘
09:30:33,173.0,-2.04%,-0.21,85,1476901,卖盘
09:30:36,173.0,-2.04%,--,469,8115257,卖盘
09:30:39,172.78,-2.16%,-0.22,144,2496498,卖盘
09:30:42,172.09,-2.55%,-0.69,35,614533,卖盘
09:30:45,171.72,-2.76%,-0.37,96,1652118,卖盘
09:30:48,171.92,-2.65%,+0.2,119,2060977,买盘
09:30:51,171.37,-2.96%,-0.55,113,1951047,卖盘
09:30:54,171.49,-2.89%,+0.12,53,911469,买盘
09:30:57,171.0,-3.17%,-0.49,104,1789173,卖盘
09:31:00,171.31,-3.00%,+0.31,145,2486393,买盘
09:31:03,171.09,-3.12%,-0.22,102,1752475,买盘
09:31:06,171.58,-2.84%,+0.49,135,2317359,买盘
09:31:09,171.7,-2.77%,+0.12,57,995002,买盘
09:31:12,171.7,-2.77%,--,93,1603506,卖盘
09:31:15,172.0,-2.60%,+0.3,38,666328,买盘
09:31:18,172.38,-2.39%,+0.38,50,865175,买盘
09:31:21,172.38,-2.39%,--,4,68952,卖盘
09:31:24,172.5,-2.32%,+0.12,63,1088303,中性盘
09:31:27,172.5,-2.32%,--,24,423833,卖盘
09:31:30,172.4,-2.38%,-0.1,23,402382,卖盘
09:31:33,173.01,-2.03%,+0.61,87,1505533,买盘
09:31:36,174.83,-1.00%,+1.82,81,1418745,买盘
09:31:36,174.83,-1.00%,-0.99,81,1418745,中性盘
09:31:39,173.84,-1.56%,-0.99,44,774457,卖盘
09:31:42,173.27,-1.89%,-0.57,12,208271,中性盘
09:31:45,172.96,-2.06%,-0.31,42,737847,卖盘
09:31:48,172.86,-2.12%,-0.1,66,1157471,卖盘
09:31:51,172.86,-2.12%,--,4,82973,卖盘
09:31:54,172.96,-2.06%,+0.1,49,847677,买盘
09:31:57,172.78,-2.16%,-0.18,33,572420,卖盘
09:32:00,172.5,-2.32%,-0.28,76,1314795,卖盘
09:32:03,172.3,-2.43%,-0.2,93,1605147,卖盘
09:32:06,171.85,-2.69%,-0.45,82,1415700,卖盘
09:32:09,171.59,-2.84%,-0.26,54,928645,卖盘
09:32:12,171.5,-2.89%,-0.09,59,1023341,卖盘
09:32:15,171.5,-2.89%,--,47,820456,卖盘
09:32:18,172.21,-2.49%,+0.71,130,2247857,买盘
09:32:21,171.78,-2.73%,-0.43,27,474456,中性盘
09:32:24,172.0,-2.60%,+0.22,32,555732,中性盘
09:32:27,172.0,-2.60%,--,17,297560,卖盘
09:32:30,172.0,-2.60%,--,30,523740,卖盘
09:32:33,171.5,-2.89%,-0.5,166,2854618,卖盘
09:32:36,172.4,-2.38%,+0.9,70,1221971,买盘
09:32:39,172.47,-2.34%,+0.07,36,632275,买盘
09:32:42,172.51,-2.32%,+0.04,4,69004,中性盘
09:32:45,172.48,-2.33%,-0.03,65,1131469,卖盘
09:32:48,172.77,-2.17%,+0.29,26,461469,买盘
09:32:51,172.47,-2.34%,-0.3,26,465152,卖盘
09:32:54,172.71,-2.20%,+0.24,52,899128,中性盘
09:32:57,172.47,-2.34%,-0.24,104,1796792,卖盘
09:33:00,172.48,-2.33%,+0.01,59,1032293,卖盘
09:33:03,172.47,-2.34%,-0.01,22,396336,卖盘
09:33:06,172.01,-2.60%,-0.46,57,996798,卖盘
09:33:09,172.01,-2.60%,--,25,433809,卖盘
09:33:12,172.01,-2.60%,--,8,137608,卖盘
09:33:15,171.87,-2.68%,-0.14,41,721682,卖盘
09:33:18,171.96,-2.63%,+0.09,132,2285520,买盘
09:33:21,172.03,-2.59%,+0.07,73,1262528,买盘
09:33:24,172.26,-2.46%,+0.23,28,487496,买盘
09:33:27,172.45,-2.35%,+0.19,71,1233707,买盘
09:33:30,172.26,-2.46%,-0.19,21,368809,中性盘
09:33:33,172.1,-2.55%,-0.16,69,1198849,卖盘
09:33:36,172.27,-2.45%,+0.17,7,128513,卖盘
09:33:39,172.5,-2.32%,+0.23,33,577703,买盘
09:33:42,172.5,-2.32%,--,14,258233,卖盘
09:33:45,172.71,-2.20%,+0.21,16,278927,买盘
09:33:48,172.5,-2.32%,-0.21,112,1935623,卖盘
09:33:51,172.71,-2.20%,+0.21,53,927625,中性盘
09:33:54,172.71,-2.20%,--,8,138168,买盘
09:33:57,172.66,-2.23%,-0.05,67,1167182,中性盘
09:34:00,172.5,-2.32%,-0.16,24,414863,买盘
09:34:03,172.1,-2.55%,-0.4,99,1709297,卖盘
09:34:06,171.87,-2.68%,-0.23,168,2896697,卖盘
09:34:09,171.82,-2.71%,-0.05,121,2089503,卖盘
09:34:12,172.01,-2.60%,+0.19,69,1191341,买盘
09:34:15,171.98,-2.62%,-0.03,17,300621,卖盘
09:34:18,172.01,-2.60%,+0.03,71,1232280,买盘
09:34:21,172.34,-2.41%,+0.33,21,364671,买盘
09:34:24,172.34,-2.41%,--,46,801898,卖盘
