成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:00:15,0.0,-100.00%,--,0,0,中性盘
09:25:00,42.5,+0.28%,--,111,471920,--
09:30:02,42.5,+0.28%,--,34,145180,买盘
09:30:06,42.5,+0.28%,--,27,114750,卖盘
09:30:08,42.5,+0.28%,--,12,51000,卖盘
09:30:12,42.5,+0.28%,--,14,59500,卖盘
09:30:14,42.5,+0.28%,--,34,144500,卖盘
09:30:39,42.52,+0.33%,+0.02,2,8504,卖盘
09:30:42,42.53,+0.35%,+0.01,20,85060,中性盘
09:30:45,42.51,+0.31%,-0.02,133,567636,卖盘
09:30:48,42.48,+0.24%,-0.03,44,188441,卖盘
09:30:51,42.47,+0.21%,-0.01,18,79122,卖盘
09:30:54,42.47,+0.21%,--,58,246751,卖盘
09:30:57,42.48,+0.24%,+0.01,2,8496,中性盘
09:31:03,42.47,+0.21%,-0.01,4,16988,卖盘
09:31:06,42.5,+0.28%,+0.03,8,34000,买盘
09:31:12,42.46,+0.19%,-0.04,36,156508,卖盘
09:31:15,42.5,+0.28%,+0.04,47,201408,买盘
09:31:17,42.5,+0.28%,--,53,225250,卖盘
09:31:24,42.56,+0.42%,+0.06,10,42560,买盘
09:31:27,42.56,+0.42%,--,7,29792,买盘
09:31:30,42.5,+0.28%,-0.06,3,12750,卖盘
09:31:33,42.56,+0.42%,+0.06,6,29068,中性盘
09:31:36,42.58,+0.47%,+0.02,6,25548,买盘
09:31:39,42.58,+0.47%,--,2,8516,买盘
09:31:42,42.58,+0.47%,--,16,69789,买盘
09:31:45,42.63,+0.59%,+0.05,23,100479,买盘
09:31:48,42.68,+0.71%,+0.05,7,29876,卖盘
09:31:54,42.8,+0.99%,+0.12,49,212331,买盘
09:31:57,42.77,+0.92%,-0.03,16,72367,卖盘
09:32:00,42.81,+1.01%,+0.04,7,31123,买盘
09:32:03,42.81,+1.01%,--,44,188621,买盘
09:32:06,42.8,+0.99%,-0.01,70,302168,卖盘
09:32:09,42.8,+0.99%,--,5,21400,卖盘
09:32:12,42.83,+1.06%,+0.03,44,191236,中性盘
09:32:18,42.88,+1.18%,+0.05,25,107200,买盘
09:32:21,42.86,+1.13%,-0.02,13,57561,卖盘
09:32:24,42.92,+1.27%,+0.06,31,134683,买盘
09:39:48,42.42,+0.09%,--,9,38178,中性盘
09:39:51,42.42,+0.09%,--,18,76356,买盘
09:39:54,42.42,+0.09%,--,20,84840,买盘
09:39:57,42.41,+0.07%,-0.01,27,116712,卖盘
09:40:00,42.4,+0.05%,-0.01,8,36422,卖盘
09:40:03,42.41,+0.07%,+0.01,5,21205,买盘
09:40:15,42.42,+0.09%,+0.01,2,8484,买盘
09:40:21,42.37,-0.02%,-0.05,104,442597,卖盘
09:40:24,42.35,-0.07%,-0.02,2,8470,卖盘
09:40:27,42.35,-0.07%,--,17,71995,中性盘
09:40:30,42.31,-0.17%,-0.04,15,63465,卖盘
09:40:33,42.35,-0.07%,+0.04,25,105875,买盘
09:40:36,42.33,-0.12%,-0.02,5,21165,中性盘
09:40:39,42.35,-0.07%,+0.02,6,28417,买盘
09:40:42,42.35,-0.07%,--,0,0,买盘
09:40:51,42.35,-0.07%,--,4,18380,买盘
09:40:54,42.35,-0.07%,--,2,8470,卖盘
09:40:56,42.35,-0.07%,--,59,252660,卖盘
09:41:03,42.31,-0.17%,-0.04,22,93082,卖盘
09:41:09,42.35,-0.07%,+0.04,5,21175,买盘
09:41:12,42.31,-0.17%,-0.04,33,143304,卖盘
09:41:15,42.32,-0.14%,+0.01,2,8464,卖盘
09:41:18,42.34,-0.09%,+0.02,3,16089,买盘
09:41:26,42.3,-0.19%,-0.04,33,139590,卖盘
09:41:35,42.3,-0.19%,--,43,183159,卖盘
09:41:45,42.3,-0.19%,--,0,0,卖盘
09:41:48,42.31,-0.17%,+0.01,2,8843,卖盘
09:41:54,42.34,-0.09%,+0.03,8,33872,买盘
09:42:00,42.31,-0.17%,-0.03,4,20436,卖盘
09:42:09,42.31,-0.17%,--,3,13031,卖盘
09:42:12,42.31,-0.17%,--,10,42310,买盘
09:42:14,42.26,-0.28%,-0.05,17,73744,卖盘
09:42:18,42.31,-0.17%,+0.05,6,25386,中性盘
09:42:21,42.31,-0.17%,--,0,0,买盘
09:42:23,42.31,-0.17%,--,0,0,中性盘
09:42:27,42.3,-0.19%,-0.01,11,48899,卖盘
09:42:29,42.3,-0.19%,--,0,0,买盘
09:42:33,42.3,-0.19%,--,3,12690,买盘
09:42:51,42.31,-0.17%,+0.01,9,38079,卖盘
09:42:54,42.34,-0.09%,+0.03,4,17783,买盘
09:42:57,42.32,-0.14%,-0.02,25,105800,卖盘
09:43:00,42.37,-0.02%,+0.05,4,17329,买盘
09:43:03,42.39,+0.02%,+0.02,6,25434,卖盘
09:43:06,42.4,+0.05%,+0.01,50,212000,买盘
09:43:12,42.4,+0.05%,--,5,21200,买盘
09:43:15,42.4,+0.05%,--,30,127200,买盘
09:43:27,42.39,+0.02%,-0.01,67,286853,卖盘
09:43:33,42.42,+0.09%,+0.03,15,63630,买盘
09:43:35,42.41,+0.07%,-0.01,2,10815,中性盘
09:43:42,42.41,+0.07%,--,31,133252,买盘
09:43:48,42.4,+0.05%,-0.01,3,13738,卖盘
09:43:50,42.4,+0.05%,--,3,12720,买盘
09:43:53,42.39,+0.02%,-0.01,10,45527,卖盘
09:43:57,42.39,+0.02%,--,6,29122,买盘
09:43:59,42.39,+0.02%,--,2,10809,买盘
09:44:30,42.37,-0.02%,-0.02,2,9067,卖盘
09:44:45,42.38,0.00%,+0.01,2,8476,中性盘
09:44:48,42.37,-0.02%,-0.01,8,33896,卖盘
09:44:50,42.39,+0.02%,+0.02,14,62440,买盘
